,title,company,salary,summary
0,Chargé back-office - Service Qualité & Assistance Clients H/...,Crédit Agricole Caisses Régionales,34 928 € par an,"Métier Back Office des opérations bancaires Titre du poste Chargé back-office - Service Qualité & Assistance Clients H/F Description du poste Au sein de la Direction Générale, nous recherchons un Chargé de back-office F/H pour venir en renfort de l'équipe Assistance Clients dans le cadre d'un CDD de longue durée (jusqu'à la fin de l'année).  Vous vous verrez confier les missions suivantes :  Analyser en 1er niveau les problématiques sur les outils de distribution et « métiers » Suivre les retours des incidents, demandes et réclamations de 2ème niveau Proposer les évolutions nécessaires pour faire évoluer et sécuriser les traitements ; Accompagner les adhérents pour améliorer le fonctionnement courant et les assister sur les sujets transversaux Communiquer auprès des associés, des clients et des métiers (hors ELS) Participer à la mise à jour des procédures ; Faire un reporting de son activité à sa hiérarchie ; Profil Titulaire d'un diplôme Bac+3 en Banque/Assurance, vous disposez d'une expérience significative et probante sur un poste équivalent. Rigoureux(se), réactif(ve) et fiable, vous êtes méthodique et organisé(e). Vous avez le sens du travail en équipe et de la communication (orale et écrite). Vous êtes doté(e) d'un tempérament dynamique et d'un bon relationnel. La rémunération annuelle brute est de 34.928 € sur 13 mois Pour postuler, merci de nous adresser vos CV et lettre de motivation. Dans le cadre de notre processus de recrutement, nous sommes susceptibles de vous inviter à un entretien vidéo à réaliser sur la plateforme de recrutement EasyRECrue. Contrat CDD Localisation du poste Localisation du poste Ile-de-France, Essonne (91) Lieu de travail Brunoy Critères candidat Niveau d'études min. requis Bac+3 Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
1,Conseiller Patrimonial - Aix-en-Provence H/F,Crédit Agricole Caisses Régionales,,"Métier Banque – Marché des particuliers Titre du poste Conseiller Patrimonial - Aix-en-Provence H/F Description du poste #Toutcommenceici par le témoignage de Jean Baptiste, Conseiller Patromonial  « Chaque client est une rencontre ; chaque projet est motivant. Lorsqu’un client revient heureux car son projet s’est concrétisé et que l’on a été acteur de ce projet, je suis ravi d’y avoir participé » nous explique Jean Baptiste, conseiller patrimonial dans l’une de nos 208 agences. « Ce métier nécessite une véritable approche par le conseil et la vente de produits et services bancassurances correspondant aux attentes de mes clients »  *** Comment sont rythmées vos journées ?  « La gestion, le développement et le suivi des clients sont nos 3 piliers. Etre sans cesse à leur contact, en mode multicanal (RDV, mail, téléphone, SMS), là est le véritable enjeu de nos journées. Toujours plus de proximité et toujours plus de réactivité sont à la base d’une relation réussie avec son client. Cela passe par une analyse de leurs besoins afin de proposer et commercialiser l’offre globale du Crédit Agricole : services, épargnes, crédits & assurances Les agences ont été réinventées afin de vivre une expérience clients différenciante et digitale. C’est un véritable plaisir de travailler dans des univers repensés pour le client et le conseiller(e). »  ***Concrètement quelles sont les missions d’un Conseiller Patrimonial? Vous êtes responsable de la gestion et du développement d'un portefeuille de clients intermédiaires et haut de gamme Vous gérez et développez votre portefeuille de clients dans une démarche d'approche globale de leurs besoins et dans le respect des standards du métier Vous détectez les besoins de vos clients pour leur proposer des solutions adaptées en termes d'investissements et de placements ou les orienter si nécessaire vers d'autres interlocuteurs au sein de la banque Vous instruisez les demandes de crédit et en évaluer les risques Vous gérez le risque dans le respect de vos délégations et appliquez les procédures Vous prospectez de nouveaux clients par le biais de la recommandation ou autres démarches actives Vous coopérez à la vie de l'agence et participez à la promotion de l'image de l'entreprise  *** Et la formation, on en parle ? Convaincus que la formation est le levier de la stratégie de l'entreprise, nous vous accompagnons dès votre arrivée, et tout au long de votre carrière. Nos pépinières de formations et nos parcours diplômants (Bachelor, ITB) en interne seront là pour accompagner vos projets d'évolution vers des métiers d'expertise et/ou de management. Profil ** Votre Profil Une carrière se construit dans la diversité des expériences. Elle n'est pas une trajectoire linéaire mais un parcours fait de rencontres, de projets, d'apprentissages, et de réussites multiples. Vous êtes convaincu ? Alors maintenant, c'est à vous de jouer ! Doté d'un tempérament commercial prononcé et d'une aisance relationnelle, vous êtes diplômé d'un bac +2 minimum, de filière commerciale ou banque-assurance-finance de préférence. Vous avez le sens du service client et êtes pro-actif. Vous possédez d'excellentes qualités commerciales et relationnelles, vous avez l'esprit d'équipe et faites preuve d'organisation et de rigueur. Vous êtes reconnu(e) pour votre capacité d'adaptation et vos qualités d'écoute.  *** Et concernant la suite du process ? Vous l’avez compris, on mise sur l’innovation et le souhait d’être différenciant dans nos contacts avec vous. Le parcours recrutement a donc été travaillé pour vous permettre de vivre une expérience enrichissante et unique : Apprenons à nous connaître en nous faisant parvenir votre CV et Lettre de motivation Apprenez à vous connaître en complétant un questionnaire réparti en 3 rubriques : personnalité, raisonnement, motivations. Tout se passe en ligne, avec vos résultats accessibles instantanément. Apprenez à vous dépasser : pour les profils sélectionnés, nous vous proposons un entretien de recrutement sous le signe de la bienveillance et de la découverte de votre potentiel commercial.  Vous n’avez plus d'excuse maintenant : POSTULEZ ! Nos équipes vous attendent avec impatience. #Toutcommenceici => Retrouvez toutes les informations sur notre site de recrutement CA Alpes Provence Ici on recrute => Suivez nous sur Linkedin (Recrutement by CAAP) & Instagram (recrutementbycaap)  Contrat CDI Localisation du poste Localisation du poste Provence-Alpes-Côte-d'Azur, Bouches du Rhône (13) Lieu de travail Aix-en-Provence Critères candidat Niveau d'études min. requis Bac+2 il y a 1 jour - Continuer pour postuler Signaler l'offre"
2,Conseiller Clientèle H/F,Mutuelles du Soleil Agences,25 000 € - 25 001 € par an,"Notre ADN Rejoignez un acteur majeur dans la région, dont le savoir-faire est reconnu dans les métiers de la protection sociale. Une culture d’entreprise emprunte de valeurs fortes : solidarité, proximité, respect et expertise.  Nos ambitions Continuer à œuvrer pour une mutuelle proche de ses adhérents, engagée dans le domaine de la santé et de la prévention et portée sur le bien-être au travail des femmes et des hommes qui la compose. Mutuelles du Soleil recherche pour son service Commercial Individuel, un Conseiller Clientèle H/F. Votre mission Vous développez et fidélisez le portefeuille de prospects et d’adhérents et accueillez la clientèle.  Vous assurez la promotion de Mutuelle du Soleil (prospection téléphonique, participation à des évènements, recommandation, parrainage) ; Vous conseillez et proposez des produits, des tarifications et des garanties en respectant le devoir de conseil et d’information ; Vous transmettez les dossiers complets au service concerné dans le respect des procédures ; Vous assurez des actions de fidélisation de l’adhérent et de SAV. + vous participez à l’ensemble des autres activités et à la vie quotidienne de l’agence.  Prise de poste  Poste à pourvoir dès maintenant Contrat CDD 6 mois, à temps complet Localisation Montpellier Déplacements occasionnels. Le permis B est obligatoire. Vos atouts De formation Bac +2 minimum dans le secteur assurance, mutuelle, banque ou commercial, vous possédez une expérience de 2 ans minimum sur un poste similaire et idéalement sur un poste de commercial sédentaire en assurance santé. Vous maîtrisez les techniques de vente, de prise de rendez-vous et les relances téléphoniques Vous avez des connaissances dans la législation et la règlementation du régime complémentaire et du régime obligatoire.  Vous Vous êtes rigoureux(se), réactif(ve), dynamique, autonome, avec un bon esprit d’équipe, une bonne aisance relationnelle et le sens du service ! Aujourd'hui - Continuer pour postuler Signaler l'offre"
3,Consultant Banque/Assurance (h/f),Primexis,,"Descriptif du poste: Le département Banque Assurance recherche un(e): Consultant en Banque/Assurance(H/F) Au sein du département Banque Assurance (25 consultants), vous intervenez chez nos clients bancaires, groupes d’assurance et prenez part à des projets auprès de Directions métier (comptabilité, contrôle de gestion, reporting, contrôle interne). Selon votre profil (Banque ou Assurance) vous interviendrez : - à la mise en œuvre de normes réglementaires (IFRS 9, reporting financier FINREP, normes COREP, SURFI), - à de la maîtrise d'ouvrage comptable, sur des sujets titres, financements (rédaction de spécifications fonctionnelles, conduite du changement, coordination de projet), - à l’optimisation de la production, du contrôle comptable et du reporting d’informations financières, - à la mise en place des reportings narratifs (RSR/SFCR) Solvency II, - à la conception et à la rationalisation des dispositifs de contrôle permanent, - à la mise en place des dispositifs de conformité, - à des projets de transformation de la chaine d’information comptable, Formé(e) aux méthodes du cabinet, vous aurez en charge: - D’animer des réunions de travail, comités de projet ou comités de pilotage - De dialoguer avec les équipes opérationnelles, financières, risques, MOA et MOE, etc Profil recherché: Diplômé(e) d'une formation supérieure (école de commerce, d’ingénieur ou université) vous disposez d’au moins 2 ans d’expérience significative acquises en banque, en assurance ou en cabinet. Vous êtes rigoureux, organisé, méthodique, autonome, réactif et doté d’un très bon relationnel. Vous maîtrisez les outils bureautiques. Vous maîtrisez l’anglais écrit. Une expérience en banque ou Assurance, en cabinet d’audit ou d’expertise comptable serait un plus. Merci de joindre à votre candidature votre CV actualisé au format Word ou pdf. Entreprise: Cabinet de conseil opérationnel et d’expertise comptable spécialisée, Primexis accompagne dans la durée les directions financières des grandes entreprises et organisations dans l’amélioration continue de leur performance. Primexis intervient dans tous les secteurs d’activité : industrie, service, banque, finance, assurance et immobilier. Fort de 300 collaborateurs et de plus de 40 ans d’expérience, Primexis a été labellisé « HappyAtWork » pour la cinquième fois. 86,4 % des collaborateurs ont recommandé le cabinet pour l’ambiance, la proximité avec l’équipe de management et la diversité des missions confiées. Apec.fr il y a 17 jours - Continuer pour postuler Signaler l'offre"
4,Auditeurs Financiers Débutants - Banque/Assurance- Toulouse...,Ernst & Young,,"Au sein du département FSO (Financial Services Office), plus de 1 000 collaborateurs en France combinent leurs expertises métiers, fonctionnelles et technologiques, afin de répondre efficacement aux besoins de nos clients en gestion d’actifs, banque ou assurance. Dans un contexte en perpétuel changement et hautement réglementé, nous apportons ainsi à nos clients des conseils pointus et de haut niveau pour les aider à gérer les incertitudes et les opportunités de ce secteur. EY poursuit sa stratégie et conforte sa position de leader dans l’audit des grands comptes en étant le numéro 1 sur le commissariat aux comptes du CAC 40 et du SBF 120. Dans le cadre de notre développement, nous recrutons des auditeurs débutants - secteur banque, assurance et gestion d'actifs H/F pour notre bureau de Toulouse à partir de septembre 2021.  Vos missions  Au sein d'une équipe, vous participez à des missions d'audit et de conseil auprès des principaux acteurs français et internationaux du secteur Banque / Assurance / Gestion d’Actifs Vous mettez en œuvre notre méthodologie d'audit (analyse de l'environnement et de la stratégie de l'entreprise, évaluation des risques, revue du cadre du contrôle interne, audit des états financiers et revue qualitative de l'information financière …) et portez une attention particulière à la communication financière de ces groupes dans plusieurs référentiels (IFRS et US Gaap notamment), Vous êtes amené(e) à intervenir sur un ensemble de problématiques et d'enjeux financiers afin d'apporter à nos clients et à leurs interlocuteurs (actionnaires, banquiers…) l'assurance et la fiabilité nécessaires à leur progression.  Votre profil  De formation supérieure (bac+5) de haut niveau (écoles de commerce, d'ingénieurs ou université), vous êtes jeune diplômé(e) et vous maîtrisez l'anglais dans un environnement professionnel. Doté(e) d'un excellent sens relationnel, vous savez allier le sens de l'analyse et de la synthèse, rigueur et méthode. Curieux, dynamique, autonome, vous faites preuve d'esprit d'équipe et de leadership. Vous avez également déjà démontré un intérêt pour notre métier au travers de stages que vous avez effectués en cabinet d'audit ou en entreprise du secteur dans des services financiers, dans un contexte international. EY rassemble aujourd’hui 284 000 associés et collaborateurs à travers le monde dans plus de 150 pays. Grâce à ce réseau, dont le niveau d’intégration et l’ampleur internationale sont gages d’une même excellence partout dans le monde, EY renforce sa position de leader mondial de l’Audit, du Conseil, des Transactions, de la Fiscalité et du Droit. Nous faisons grandir les talents afin, qu’ensemble, ils accompagnent les organisations vers une croissance pérenne. Et notre engagement envers nos équipes commence avec cette promesse : quel que soit votre parcours avec nous, l’expérience EY dure toute une vie.  Vivez l'expérience EY, rejoignez-nous.  Dans le cadre de sa politique Diversité, EY étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
5,Consultant en Assurances Spécialisées & Gestion Privée (H/F),RM - Assurances Spécialisées & Gestion privée,50 000 € - 150 000 € par an,"Conseiller en assurances spécialisées & gestion privée H/F Véritable chef d'entreprise, non salarié, vous exercerez en tant que Mandataire Intermédiaire en Assurances, sur la région de Toulouse. Vous distribuerez des solutions d'assurances et d'épargne, des grandes marques présentes sur le marché. Quelle sera votre activité ? Vous serez en charge: De contacter les prospects qualifiés et fournis afin d'obtenir des rendez vous. D'identifier les besoins d'une clientèle haut de gamme de dirigeants d'entreprises. D'accompagner les entreprises, dans l'optimisation financière de leur trésorerie, et des plans retraite de leurs salariés, et dans leurs choix d'assurances. D'apporter conseil et expertise en matière de gestion des risques, gestion patrimoniale, et gestion financière. D'assurer le suivi de la clientèle développée. D'organiser des conférences auprès de clients, prospects, prescripteurs, afin de développer votre réseau. Quels seront vos avantages ? Durant les 12 premiers mois, vous bénéficierez d'un soutien financier, grâce à une aide au démarrage. Au terme des 2 premières années, et selon vos souhaits, vous aurez la possibilité d'évoluer sur des missions de Consultant Ingénieur afin d'accompagner les consultants sur des affaires à forte valeur ajoutée, ou de Manager Business Unit, vous permettant de développer votre propre organisation. Vous bénéficierez d'une formation initiale de 150 heures gratuite et financée. Vous serez accompagné(e) et guidé(e) afin d'acquérir les bases de la méthode commerciale, ainsi que la méthode d'analyse patrimoniale et financière. Vous approfondirez régulièrement vos connaissances sociales, juridiques, fiscales et financières, au travers d'une formation continue. Vous disposerez de logiciels informatiques et d'applications, afin de vous aider à développer et suivre la clientèle. Vous bénéficierez d'une notoriété et de services haut de gamme. Quelle sera votre rémunération ? Votre rémunération sera composée de plusieurs tranches de commissionnement. Commissions mensuelles, bonus trimestriels, super bonus annuels, primes de développement. Le commissionnement moyen annuel se situant entre 50ke < 150ke. Quel est votre profil ? Vous avez la volonté de créer et développer votre propre business sans investissements, et souhaitez être accompagné(e) pour réussir. Vous êtes attiré(e) par le métier de la finance. Vous avez acquis une maturité professionnelle et vous cherchez à redonner du sens à votre travail grâce à l'entrepreneuriat. Vous avez le goût du challenge et une bonne aisance relationnelle. Vous souhaitez avoir des revenus en cohérence avec votre engagement professionnel. Alors, devenez Consultant Expert Assurances & Patrimoine, et donnez un nouveau sens à votre vie professionnelle. Avec une expérience souhaitée dans le domaine financier, vous découvrirez pas à pas, au travers de notre accompagnement, les subtilités de ce métier passionnant. Vous avez des qualités humaines, du talent, et pensez être différent(e), rencontrons nous. Dans un monde, où la recherche de la perfection est omniprésente, où la connaissance est à la portée de toutes et tous, les clients sont de plus en plus exigeants. Notre expertise fait la différence. Vous distribuerez les solutions du cabinet , de manière exclusive, Plus d'informations sur cette mission, rencontrons-nous ! Mots-clés similaires: banque, conseiller en gestion de patrimoine, gestion de patrimoine, conseiller gestion patrimoine, gestionnaire de patrimoine, gestion patrimoine, assurance, finance, alternance gestion patrimoine Type d'emploi : Temps plein, Freelance / Indépendant Salaire : 50 000,00€ à 150 000,00€ par an Horaires : Horaires flexibles Travail en journée Télétravail: Oui Précautions contre le COVID-19: Processus de recrutement à distance Entretiens virtuels Il y a plus de 30 jours Signaler l'offre"
6,Analyste ESG/ISR H/F,FAB TALENTS,40 000 € - 50 000 € par an,"FAB Talents est spécialisé dans le recrutement en Finance, Assurance et Banque. Notre client, structure financière de renom, recherche un Analyste ESG /ISR H/F dans le cadre d'un CDI basé à Paris. Dans ce contexte, vous intégrerez la Direction des investissements en fonds actions et aurez pour principale mission de renforcer la recherche et l’analyse ESG. Vous travaillerez en étroite collaboration avec l’équipe d’investissement en fonds externes. Vos missions : Réaliser l’analyse financière et extra-financière de fonds externes (actions, absolute return et dette privée) ; Rédiger des recommandations d’investissement et préparation des comités d’investissements ; Définir, maintenir et améliorer les méthodologies propriétaires d’analyse extra-financière ; Faire la veille sur le marché de la gestion entrepreneuriale, identification des tendances porteuses et des stratégies innovantes, en particulier sur des thématiques d’investissement durable (participation à des conférences et présentation de sociétés de gestion) ; Mesurer la performance extra-financière des investissements réalisés et développer l’analyse d’impact ; Participer à la politique RSE de la société. Profil recherché : Diplôme Bac+5, un double cursus finance et ESG est un plus (certification CESGA, finance durable) ; Esprit de synthèse, bonne capacité d’analyse ; Bonne aptitude à la communication (verbale et écrite) ; Sensibilité marquée pour l’investissement responsable et bonne connaissance des marchés financiers ; Esprit d’équipe et d’initiative dans une structure entrepreneuriale ; Anglais courant (écrit et parlé). Type d'emploi : CDI Salaire : 40 000,00€ à 50 000,00€ par an Avantages : RTT Titre-restaurant Horaires : Du Lundi au Vendredi Télétravail: Temporairement en raison du COVID-19 Précautions contre le COVID-19: Processus de recrutement à distance Consignes de distanciation sociale Il y a plus de 30 jours Signaler l'offre"
7,Conseiller de clientèle Banque en ligne - Bordeaux Bastide,Arkea,,"Description du poste Contrat CDI Votre mission Vous êtes curieux, curieuse ? Vous aimez le changement et la nouveauté ? Et surtout, vous placez la satisfaction client au cœur de votre activité commerciale ?  Alors rejoignez le nouveau centre de relation clientèle du Crédit Mutuel du Sud-Ouest situé au coeur de Bordeaux à Bastide !  Vous aurez pour mission de satisfaire les demandes à distance des clients via le téléphone, les mails et les SMS sur l'offre bancassurance.  Vous proposerez l'offre commerciale la mieux adaptée en fonction des attentes et besoins identifiés. Vous serez aussi l'interlocuteur privilégié des clients et prospects pour les assister sur toute notre offre digitale : les crédits, l'épargne, les assurances et les services.  Tout sera mis en œuvre pour vous mettre en condition de réussite : Un accompagnement personnalisé réalisé par deux managers Une formation de plus de 6 mois sur l'offre bancassurance et les techniques commerciales, Une intégration au sein d'une équipe de 24 collaborateurs qui ont l'esprit du collectif.  Au Crédit Mutuel du Sud-Ouest, nous valorisons la promotion interne. Après cette expérience réussie, vous pourrez évoluer à court-moyen terme vers un métier de conseiller clientèle particulier ou professionnel dans une agence. Et si c'était vous ? Vous avez une formation mini bac+2.  Débutant.e ou expérimenté.e, ce qui compte avant tout c'est votre tempérament commercial !  Vous savez convaincre. Vous possédez des capacités d'écoute pour comprendre vos interlocuteurs. Vous aimez travailler en équipe et vous appréciez le contact humain.  Nous sommes très attachés à trouver des personnalités qui nous ressemblent et qui ont envie de s'investir dans l'économie locale.  Alors rejoignez-nous dès maintenant !  Offre adaptée aux Travailleurs Handicapés - RQTH  Entité Le Crédit Mutuel du Sud-Ouest est un acteur économique actif sur ses territoires de Gironde, Dordogne et Charente. Banque coopérative territoriale, nous poursuivons notre développement sur les marchés des particuliers, des professionnels, des agriculteurs et des associations. Notre ambition ? La satisfaction de nos clients ! C'est pourquoi nous déployons un nouveau concept de banque de détail qui allie le meilleur de l'agence physique et de la banque digitale. il y a 19 jours - Continuer pour postuler Signaler l'offre"
8,Business Analyst Banque/Assurance H/F,Inetum,,"Description de la mission Dans le cadre de sa forte croissance, le groupe GFI recrute un Business Analyst pour sa Business Line Application Services au sein de la division Banque Finance Assurance. Directement intégré(e) chez un client vous serez amené(e) à : Recueillir et analyser les besoins utilisateurs Rédiger le cahier des charges et les spécifications fonctionnelles et/ou techniques Livrer le projet et garantir la conformité des livrables Suivre l’avancement du projet et le respect du cahier des charges Garantir la gestion de la recette (mise en place de la stratégie, établissement du cahier de tests, exécution et suivi) Assurer la conduite du changement (formation, assistance aux utilisateurs...)  Profil Qui êtes-vous ? Un(e) Business Analyst reconnu(e) pour votre esprit de synthèse et d’analyse, apprécié(e) pour votre sens du relationnel et pour votre plume rédactionnelle. Qu’attendons-nous ? Une formation supérieure Bac+5 Une expérience d’au moins 2 ans sur ce type poste Une appétence pour les métiers de la Banque (risques, lutte anti-blanchiment, fraude, moyens de paiement, monétique…) ou de l’Assurance (IARD, vie ou non-vie, prévoyance, retraite, santé...) Pourquoi nous rejoindre ? Un plan de carrière personnalisé et adapté à vos souhaits d’évolution Des formations ciblées Des partenariats technologiques prestigieux Une mobilité nationale et internationale Des missions digitales via notre centre d’innovation  Entité de rattachement Nous sommes une ESN agile et un groupe international. A l'ère de la post-transformation digitale, nous mettons tout en œuvre pour que chacun de nos 27 000 collaborateurs puisse se renouveler perpétuellement, en vivant positivement son propre flow digital. Chacun d'entre eux peut ainsi façonner son parcours de carrière selon ses appétences, entreprendre de manière pragmatique avec ses clients pour un monde plus positif, innover localement dans 26 pays et harmoniser son investissement professionnel et son bien-être personnel. Rejoignez Inetum. Live your positive digital flow. Tous nos postes sont ouverts aux personnes en situation de handicap. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
9,ALTERNANCE BANQUE - ASSURANCE BAC +3 (H/F),CAISSE FEDERALE CREDIT MUTUEL MAINE ANJOU BASSE NO...,,"Présentation de la société Vous souhaitez exercer un métier de conseil et construire votre projet professionnel au sein d’une banque innovante, coopérative.  ENSEMBLE, nous sommes plus qu’une banque !  Le Crédit Mutuel Maine-Anjou, Basse-Normandie se veut être LA banque mutualiste à dimension humaine. Elle s’appuie sur 87 caisses locales, 169 points de vente et 390 points relais. Elle est acteur du développement de son territoire grâce à la présence en Mayenne, Sarthe, Manche et Orne de ses 1600 collaborateurs et 1000 administrateurs. Le Crédit Mutuel MABN a mis en place un écosystème dédié à la vie locale.  VOTRE ENVIRONNEMENT DE TRAVAIL  Vous souhaitez retrouver la structure d’un Grand Groupe en ayant l’autonomie d’une Entreprise régionale, vous souhaitez travailler en équipe et dans la convivialité. Le Groupe Crédit Mutuel a été élu Meilleur employeur en 2020 au Palmares CAPITAL. La satisfaction de nos clients est une priorité pour vous, le Crédit mutuel a été 11 fois numéro 1 de la relation client en 14 ans. Mission Mission principale Vous souhaitez intégrer le secteur bancaire, construire votre projet professionnel et acquérir de nouvelles compétences ? Le Crédit Mutuel Maine-Anjou, Basse-Normandie vous offre l'opportunité de développer votre employabilité et vous propose d'intégrer son réseau pour effectuer en alternance une formation Bac +3 minimum (Licence Banque-Assurance, Licence Management des entreprises agricoles...) Nous vous invitons pour cela à vous inscrire en priorité auprès de nos partenaires, sur notre territoire : UCO Laval, IUT Le Mans, IAE Caen (Antenne Caen / Cherbourg et Alençon en cours de création), ESB Rennes, ESA Angers. Activités / Tâches spécifiques du poste Ce qui fait la différence au CM MABN ? Vous serez intégré à une équipe dynamique, dans une ambiance de convivialité et serez encadré par un tuteur. Nous sommes reconnu depuis plusieurs années par nos alternants pour notre sens de la formation et de l'accompagnement. Vos missions ? Vous devrez progressivement réaliser l'ensemble des tâches qui peuvent être confiées à un conseiller de clientèle à savoir : Accueil, opérations courantes, prises de RDV, Back-Office Participation aux actions commerciales : ciblage de la clientèle, action de prospection, préparation et entretien clientèle en binôme (passif puis actif) Participation à l'élaboration d'analyses économiques et financières de dossiers ... Profil Vous êtes en cours d'obtention d'un diplôme de niveau BAC+2 (BTS NDRC/MUC, DUT TC ou GEA, BTS ACES...), ou l'avez déjà et êtes en reconversion, vous avez des aptitudes commerciales et de bonnes qualités relationnelles ? Vous avez le sens de l'écoute, faites preuve de réactivité et de dynamisme mais aussi de rigueur et d'organisation ? Vous avez envie de maîtriser le droit bancaire, la fiscalité, et découvrir nos produits et services ? Rejoignez nous en postulant à cette annonce. Avantages Le 13ème mois, l'Intéressement/ Participation, la Mutuelle et la Prévoyance ainsi que les tickets restaurants ou l'accès au restaurant d'entreprise sont les avantages d'un Grand Groupe.  Société : CAISSE FEDERALE CREDIT MUTUEL MAINE ANJOU BASSE NORMANDIE | Réf. : A037644 | Date de publication : 06/04/2021 Credit Mutuel Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
