,title,company,salary,summary
0,"Stage - Direction Emetteurs - Pôle Banque, Assurance et Marc...",Autorité des Marchés Financiers,,"Description de l'annonce : Stage - Direction Emetteurs - Pôle Banque, Assurance et Marché obligataire H/F  L'Autorité des marchés financiers, autorité publique indépendante, est le régulateur de la place financière française. Nos 500 collaborateurs veillent à la protection de l'épargne, à l'information des investisseurs et au bon fonctionnement des marchés financiers. Rejoindre l'AMF, c'est également s'ouvrir à un monde d'opportunités humaines et professionnelles. Nous avons à cœur d'accueillir, accompagner et développer les talents d'aujourd'hui et de demain.  Votre contexte: Le stage est positionné au sein du Pôle Banque, Assurance et Marché obligataire de la Direction des Emetteurs (DE). Au quotidien, le pôle exerce quatre principales missions : Il accompagne les sociétés dans leurs opérations de financement sur les marchés obligataires européens au travers de l'instruction des prospectus soumis à son approbation ; Il effectue une revue de la communication financière des banques et assureurs français cotés (par exemple, contrôle du Document d'Enregistrement Universel, revue des communiqués de presse financiers, contrôle de l'information diffusée en application de la réglementation « Abus de marché ») et à la charge d'approuver les notes d'opérations relatives à leurs opérations sur titre de capital (« equity ») ; Il effectue un examen des documentations commerciales réalisées par les banques en vue de commercialiser leurs titres de créance structurés auprès du grand public ; Il définit et anime la doctrine de l'AMF relative aux opérations obligataires et participe activement aux côtés des autres directions de l'AMF aux discussions internes, nationales et européennes sur la matière.  Votre mission: Vous participerez de manière active aux différentes missions du pôle sous la supervision permanente des Chargés de Portefeuille ou du Responsable du Département: Il pourra s'agir par exemple de vérifier la complétude des prospectus d'opérations financières en suivant une check-list de points de contrôles afin de préparer l'instruction du dossier par le chargé de portefeuille. Vous serez amené(e) à réaliser des études / analyses ponctuelles sur des sujets d'actualité représentant un enjeu particulier pour l'activité du pôle (par exemple, la réalisation d'un benchmark sur différentes sociétés sur l'implémentation de tel ou tel dispositif). Vous participerez ainsi directement à la réflexion stratégique du pôle sur ces sujets en vue d'une prise de décision opérationnelle.  Votre profil: Vous êtes actuellement étudiant(e) en master 2 minimum avec une spécialisation en droit et/ou en finance. Sans avoir nécessairement une expertise forte, une connaissance de la réglementation boursière serait appréciée. La maîtrise de l’anglais est nécessaire. Ce stage est susceptible de s’inscrire dans le cadre du projet pédagogique individuel (PPI) des élèves avocats. Vous êtes reconnu(e) pour les qualités/compétences suivantes : Sens de l’analyse et de la synthèse Rigueur Capacités rédactionnelles. Curiosité intellectuelle Esprit d'équipe Durée et disponibilité: Stage de 6 mois à partir de juillet 2021.  Informations complémentaires : Durée de contrat (si CDD ou intérim ou stage) : 6 Fonction : Autres Village de la justice Aujourd'hui - Continuer pour postuler Signaler l'offre"
1,Assistant de Clientèle (H/F) – Saint-Eloy-les-Mines,Caisse d'Epargne Auvergne Limousin,,Pas de description
2,Consultant en risques financiers et conformité - banque et a...,onepoint,,"Description de l'entreprise  onepoint est l’architecte des grandes transformations des entreprises et des acteurs publics, que ces transformations soient métier, tech ou organisationnelles et culturelles. Le cabinet accompagne ses clients de la stratégie à la mise en œuvre concrète des projets, en croisant les regards d’experts de domaines variés. Le rôle des consultants onepoint est de proposer à ses clients, et de co-construire avec eux, de nouveaux modèles reposant sur un usage vertueux des technologies digitales, au service de la croissance verte Créée en 2002 par David Layani, onepoint est devenue en moins de 15 ans l’un des acteurs majeurs de la transformation numérique, et emploie aujourd’hui 2500 collaborateurs en Europe, en Tunisie et en Amérique du Nord, ainsi qu’en Asie Pacifique. onepoint a développé un écosystème et un modèle entrepreneurial innovants qui permettent de révéler les talents et libérer la créativité. Entreprise pilote, onepoint invente de nouveaux modèles, les expérimente et les déploie pour ses clients. Son organisation décloisonnée permet de mobiliser un collectif très riche et de croiser les regards des meilleur(e)s expert(e)s pour répondre aux enjeux transversaux d’une transformation réussie. Ils travaillent ensemble au sein de collectifs ouverts, loin des traditionnelles business units silotées. De plus, onepoint a choisi de s’affranchir d’une structure hiérarchique pyramidale en ne conservant que trois niveaux de responsabilités : Associate, Leader et Partner.  Description du poste  Au sein de notre communauté d'expertise dédiée à la stratégie opérationnelle, nous avons développé une approche conseil dédiée aux métiers de la banque et de l'assurance. Nos clients (banques de réseaux, assurance, prévoyance, mutualistes, banques privées, établissements de crédit et néobanques) font actuellement « leur révolution » et accélèrent leur transformation. Nous accompagnons les Directions Générale et Métier, à chaque stade de cette (r)évolution, en construisant avec eux des solutions leurs permettant d’en appréhender les impacts à la fois humains, technologiques, organisationnels et opérationnels. En adéquation avec vos appétences et vos domaines de compétences, vous serez amené(e)à évoluer sur les enjeux suivants : Analyse d’impacts des règlementations (MiFID 2, IARD, SFTR, MMSR, Anacrédit, DSP2, Solvabilité 2, …), sur les données, les systèmes, les operating voire les business models; Risque de marché et de contrepartie (FRTB, EEPE, CEM, initial margin…); Risque de crédit retail ou non retail (modèles de probabilité de défaut, de perte en cas de défaut, stress-tests EBA), modèles développés dans le cadre d'IFRS 9, modèles répondant à des exigences réglementaires US; ALM & risque de taux et de liquidité (IRBB, LCR, NSFR, TCI, GAP de taux et de change, MNI …); Structuration et pilotage des projets résultant de ces analyses d’impact et accompagnement à la gestion des changements générés; Amélioration et fiabilisation des dispositifs déployés et des reportings internes et réglementaires, contrôle de la qualité des données.  Qualifications  Diplômé(e) d’une école de commerce, d’une école d’ingénieur, ou d’une université de premier plan (ESSEC, Dauphine, EDHEC, ESCP, Centrale, Mines, Télécom Paris, ...), vous avez 2 à 6 ans d’expérience dans le conseil (organisation, stratégie ou boutique) ou au sein de Directions Métier dans le cadre de projets de transformation réglementaire / risques financiers. Nous recherchons de nouveaux talents ayant une expertise réglementaire et/ou une expérience en risques financiers sur le domaine bancaire, de l’assurance, la gestion d’actifs et les services financiers. Curieux, vous avez une capacité à innover et à impacter durablement les pratiques de travail dans votre environnement. D'un excellent relationnel, vous faites preuve d'empathie et d'écoute , vous apprécié le travail en équipe et vous avez le sens de la relation client. Rigoureux et autonome, vous disposez d'excellentes capacité d'analyse et de synthèse. Votre anglais est courant, vous êtes à l'aise tant à l'oral qu'à l'écrit. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
3,Responsable de site,CEB,5 020 € par mois,"Description d'emploi Affectation Direction Services Corporate / Division Services Généraux et Sécurité Durée du contrat 1 an Grade B5/B6 Description Présentation : Créée en 1956, la Banque de Développement du Conseil de l’Europe (CEB) est une banque multilatérale de développement dotée d’un mandat social unique. La CEB œuvre au renforcement de la cohésion sociale et au développement de communautés prospères en finançant des projets qui soutiennent la croissance inclusive, les groupes vulnérables et la durabilité environnementale. Dans le cadre des activités des services généraux et de la sécurité de la CEB, nous sommes à la recherche d'un·e Responsable de site expérimenté·e, compétent·e et dynamique pour seconder le Chef de la Division Services Généraux et Sécurité en veillant à ce que l'environnement de travail soit adapté aux besoins actuels et futurs de la Banque. Le rôle implique également de procurer la meilleure infrastructure possible, dans le respect des exigences budgétaires et de qualité de service. Le ou la Responsable de site sera membre d'une petite équipe au sein de laquelle la polyvalence et la coopération sont essentielles. Son poste couvrira un large éventail d'activités.  Responsabilités : Gérer l'entretien du bâtiment et sa documentation technique, mener des contrôles réglementaires, coordonner l'occupation des espaces de travail, superviser les travaux de rénovation, participer aux réunions de copropriété et gérer les bases de données relatives aux services généraux afin de fournir un environnement de travail agréable aux agents. Gérer le budget annuel des services généraux et l'achat des services et équipements, veiller au règlement des factures, surveiller l'exécution budgétaire et rédiger les tableaux de bord et les rapports. Rassembler les données spécifiques à intégrer aux documents administratifs (cahier des clauses techniques, règles de consultation, contrats), s'assurer de l'exécution des contrôles qualité des prestataires de services et mettre à jour les accords contractuels. Recueillir et analyser les besoins des agents, planifier, coordonner et superviser la prestation de services généraux et logistiques (nettoyage, accueil, courrier, gardiennage, etc.) afin de fournir les services adéquats aux occupants. Apporter son concours au Chef de la Sécurité en menant les interventions de contrôles réglementaires sur la sûreté, la sécurité incendie et les services et équipements de gestion des incidents (vidéosurveillance, contrôle d'accès, système anti-intrusion, SSI, IEAG, etc.). S'assurer que les prestataires de services se conforment aux procédures liées à la sécurité et à la sûreté. Contribuer aux Évaluations des Risques Professionnels (EvRP) pour la mise à jour du Document Unique (DU), suivre la mise en œuvre des recommandations du Comité d'Hygiène et de Sécurité et effectuer les contrôles réglementaires ainsi qu'une veille législative afin de garantir des conditions de travail adéquates au regard de l'hygiène et de la sécurité. Profil Études : Diplôme universitaire, ou équivalent, avec une spécialisation dans le secteur du BTP (construction, travaux publics, ingénierie civile, études techniques, études de prix, etc.) ou en architecture. Compétences professionnelles : Expérience d'au moins 8 ans dans le domaine du suivi de chantier et de la maintenance. Expérience confirmée dans la gestion de budget au sein d'un service d'assistance et dans le suivi de la facturation. Expérience dans la gestion de sites et de syndicats de copropriété.  Compétences informatiques / techniques : Bonne connaissance de Word et maîtrise d'Excel (création de tableaux statistiques et de tableaux croisés dynamiques). Une expérience en matière de gestion de bases de données sur le budget et les services généraux serait un atout.  Communication et compétences linguistiques : Capacité d’écoute et de communication permettant de comprendre les besoins des clients internes/externes. Excellente maîtrise du français écrit et parlé (l’une des deux langues officielles de la CEB), et connaissance de l’anglais ou détermination à atteindre un bon niveau de pratique dans un environnement professionnel.  Compétences interpersonnelles : Travail d’équipe Orientation Résultat Adaptabilité Innovation Orientation Client Communication  Nationalité : Citoyen·ne d’un État membre de la Banque* Localisation du poste Lieu 55, avenue Kléber, 75116 Paris Critères candidat Conditions d'emploi 1) Contrat : contrat initial de un an (assorti d'une période probatoire d'un an) avec possibilité de renouvellement sous certaines conditions.  2) Grade et rémunération : Grade B5/B6 Selon niveau d'expérience, salaire mensuel à partir de 5 020 EUR, majoré des indemnités en fonction de l'éligibilité, exonéré de l'impôt français sur le revenu. Pour plus d'information, consulter notre barème des traitements au point 5. Avantages du site CEB.  En tant qu'organisation internationale, la CEB jouit d'un statut particulier, dans la mesure où les agents perçoivent un salaire exonéré d'impôts. De plus, notre offre comprend des indemnités* et des assurances médicales et personnelles. Tous les agents bénéficient d'un régime de retraite contributif généreux qui leur permet de bénéficier soit d'une pension soit d'une indemnité de départ.  Avantages déterminés par la situation personnelle du/de la candidat·e : allocation familiale de base indemnité d'expatriation supplément pour enfant à charge un supplément mensuel pour enfant à charge additionnel pour les familles monoparentales supplément pour parent handicapé et à charge, sous certaines conditions supplément pour enfant handicapé ou gravement handicapé, sous certaines conditions indemnité d'éducation (enfants) pour le personnel expatrié indemnité d'installation. Conditions de recrutement La CEB accepte la candidature de toute personne qualifiée ressortissante d'un des pays membres de la CEB*.  Dans le respect de ses règles sur l'égalité des chances, la Banque de Développement du Conseil de l'Europe s'efforce de faire en sorte que le recrutement d'un personnel expérimenté et dûment qualifié se fasse sans distinction du sexe, de l'âge, de l'origine raciale ou ethnique, de la religion ou des croyances, ni de l'orientation ou de l'identité sexuelle des candidats ou de tout handicap.  La CEB a obtenu la certification EDGE en termes d'égalité hommes femmes. Les femmes dûment qualifiées sont vivement encouragées à présenter leur candidature.  Les candidatures des ressortissant·e·s des pays membres de la CEB doivent être rédigées en anglais ou en français et envoyées sur le système de candidature en ligne de la Banque (https://ceb.profils.org) avant le 25 avril 2021.  Il peut être demandé aux candidat·e·s de passer un examen ainsi qu'un entretien numérique dans le cadre de cette procédure de sélection.  Albanie, Allemagne, Andorre, Belgique, Bosnie Herzégovine, Bulgarie, Chypre, Croatie, Danemark, Espagne, Estonie, Finlande, France, Géorgie, Grèce, Hongrie, Irlande, Islande, Italie, Kosovo, Lettonie, Liechtenstein, Lituanie, Luxembourg, Macédoine du Nord, Malte, République de Moldova, Monténégro, Norvège, Pays-Bas, Pologne, Portugal, République slovaque, République tchèque, Roumanie, Saint-Marin, Saint-Siège, Serbie, Slovénie, Suède, Suisse, Turquie. il y a 21 jours - Continuer pour postuler Signaler l'offre"
4,Consultant ais / rdj - axway F/H,Hesperie Conseil,,"L'entreprise  HESPERIE CONSEIL est un cabinet de conseil spécialisé en Finance des Marchés et Asset Management. HESPERIE CONSEIL propose ses prestations haut de gamme aux institutions du monde de la finance, Banques de Financement et d’Investissement, Asset Managers et autres acteurs de «l’industrie financière». Les expertises que nous proposons relèvent du Conseil en Organisation, Maitrise d’Ouvrage Maitrise d’œuvre spécialisée, Analyse Quantitative Risk Management afin de répondre aux problématiques de nos clients, du front au back.s  Description du poste  Nous recherchons pour l’un de nos clients, grand compte du domaine de l’assurance, un Consultant technico-fonctionnel AIS / RDJ AXWAY.  Environnement : Vous intégrerez l'équipe en charge de l’harmonisation et la refonte des entités du système comptable du groupe. La mission consiste à configurer les interpréteurs comptables du système AIS d’AXWAY ; S/4 Hana est en cours d’implémentation par un intégrateur. Rôle : o Participation aux ateliers de travail métier / Rédaction des Users Stories / Alimentation du Backlog d’exigences o Formalisation et rédaction de la documentation de spécification et de conception des flux comptables o Identification et mise en place des flux comptables o Définition des jeux et des cas de test. Validation des résultats de tests  Profil recherché  o De formation supérieure de grandes écoles d'ingénieur o Maîtrise de AIS / RDJ AXWAY et de son écosystème technique o Connaissances fonctionnelles des systèmes comptables et des normes afférentes (IFRS9, …) o Bonne capacité d’analyse des besoins fonctionnels métier en assurance et/ou banque o Expérience similaires d’implémentation et/ou de migration de solution AIS AXWAY o Niveau professionnel en anglais Publiée à l'instant - Continuer pour postuler Signaler l'offre"
5,Responsable Assurance F/H,FAB GROUP,,"Descriptif du poste: Rattaché(e) à la Direction Financière, vous aurez pour mission de piloter l'ensemble des dossiers d'assurance du groupe et de ses filiales ainsi que des risques associés.  A ce titre, vos missions seront de :  Gérer les assurances du groupe et de ses filiales (négociation, achats, relations avec les courtiers, gestion des sinistres),  Piloter son activité (documentation de référence, animation, audit, reporting, suivi des sinistres),  Analyser et cartographier les risques assurables,  Définir la politique de couverture d'assurance,  Organiser les appels d'offres,  Accompagner les visites de risques et d'expertises,  Définir et optimiser le dispositif de gestion des contrats d'assurance et l'adapter en permanence suivant les évolutions du profil de risques de l'entreprise,  Prendre en charge les assurances flottes automobiles du groupe et des métiers de la location automobile (LCD, LLD)  Assurer une veille technique, économique et réglementaire.  Profil recherché: Titulaire d'un BAC+5 (Ecole de commerce, Ecole d'Ingénieurs, Master, ESA?) complété par une formation en gestion des risques / assurance, vous justifiez d'une expérience d'au moins 5 ans dans une entreprise internationale et/ou chez un courtier en assurance ou une compagnie d'assurance.  Vous êtes reconnu(e) pour votre rigueur, votre autonomie et forte capacité de travail. Doté(e) d'un grand sens de l'innovation, vous avez un bon relationnel et l'esprit d'équipe.  Enfin, votre capacité d'adaptation est indispensable au sein d'un Groupe multi-continents et cultures et multi-activités.  Des déplacements sont à prévoir sur les DOM-TOM ainsi qu'en métropole.  Entreprise: Fondé en 2007, présent à Paris, Nantes, Lyon, Bordeaux et à Luxembourg, le cabinet FAB Group (www.fab-group.fr) est articulé autour de 6 marques : Carrières Bancaires (Banque de détail et Services financiers spécialisés), Carrières Financières (Finance d'entreprise et Comptabilité), Carrières Assurances (Assurance), FAB Real Estate (Immobilier), FAB Careers IT (IT) et FAB Careers (Banque Privée, Banque d'Investissement et de Financement, Gestion d'Actifs, Finance de Marché, Private Equity, …). Aujourd'hui, Carrières Assurances, notre entité spécialisée en Assurance, recherche pour l'un de ses clients, un Responsable des Assurances H/F en Martinique. Apec.fr il y a 3 jours - Continuer pour postuler Signaler l'offre"
6,Conseiller commercial en assurance de Personnes,Groupe SMABTP,,"Au sein du Bureau Départemental Vie de Clermont-Ferrand, vous intervenez sur le secteur et êtes responsable d'un portefeuille existant d'entreprises et de professionnels du BTP. Vous êtes en charge de son suivi et de son expansion dans une logique de partenariat.  Autonome dans l'organisation de votre activité, vous mettez en œuvre la politique commerciale du groupe, dont vous êtes le garant. Vous savez détecter et analyser les besoins de vos clients et prospects pour vendre de véritables solutions d'assurance personnalisées. A leur écoute, vous travaillez dans un souci permanent de fidélisation.  Occasionnellement vous pouvez être amené(e) à animer des réunions.  Pour réussir, vous animez une assistante commerciale dédiée avec laquelle vous formez un véritable binôme. Au sein de votre équipe régionale, vous bénéficiez également de l'appui de votre responsable commercial.  Vous avez une forte appétence commerciale, vous savez convaincre et possédez de réelles aptitudes à la négociation. Vous faites preuve de qualités d'écoute et d'organisation personnelle.  Autonome, empathique et motivé(e) par les objectifs, vous aimez le travail en équipe avec un certain sens du leadership.  De formation supérieure Bac+4/+5 (Banque/Assurance, Ecole de Commerce), vous avez une expérience réussie d'au moins 10 ans dans la vente terrain en B to B. La connaissance des produits assurance de personnes est un véritable plus. Vous témoignez d'une réelle appétence commerciale et d'un intérêt certain pour le secteur de l'assurance de personnes.  A compétence égale, ce poste est ouvert aux travailleurs en situation de handicap ou assimilés au sens de l'article L. 5212-13 du Code du travail. SMA s'engage en faveur de la diversité, l'égalité professionnelle et l'emploi de travailleurs handicapés. il y a 2 jours - Continuer pour postuler Signaler l'offre"
7,Conseiller commercial assurance F/H,ASSURANCE,,"Descriptif du poste: -Définir les besoins en assurance d'un prospect Prospecter une clientèle d'entreprise Proposer les services et produits adaptés à la demande Développer un portefeuille de partenaires et en assurer le suivi  Profil recherché: Vous disposez d'une expérience significative d'au minimum 5 ans en banque, assurance et/ou en qualité d'attaché commercial Vous êtes titulaire à minima d'un BTS dans le domaine de l'assurance, du commerce, négociation et relation client Vous êtes rigoureux, autonome et en capacité de vous adapter à la diversité des publics et des situations Fixe + Part variable non plafonnée  Entreprise: Le CIBC Corse recrute pour une agence d'assurance localisée à Bastia, un conseiller commercial à dominante B to B Apec.fr il y a 7 jours - Continuer pour postuler Signaler l'offre"
8,OPERATEUR MIDDLE OFFICE OPC (H/F),CREDIT INDUSTRIEL ET COMMERCIAL,,"Présentation de la société Site Internet : www.cic.fr  Banque de premier plan en France comme à l'international, le groupe CIC valorise un modèle de banque universelle, qui conjugue tous les métiers de la finance, et de l'assurance, la solidité financière et une stratégie de croissance durable. Le CIC, holding et banque de réseau sur la région parisienne, fédère 5 banques régionales et les filiales spécialisées sur tous les métiers de la finance et de l'assurance. L'activité est organisée autour de 5 métiers : La banque de détail concentre toutes les activités, bancaires ou spécialisées, La banque privée développe un savoir-faire en matière de gestion financière et d'organisation patrimoniale, la banque de financement regroupe le financement des grandes entreprises et clients institutionnels, les financements à valeur ajoutée (exports, de projets et d'actifs), l'international et les succursales étrangères, les activités de marché comprennent les activités de taux , actions et dérivés, et l'intermédiation bancaire Le capital-développement réunit les activités de prises de participations, de conseil en fusions-acquisitions et d'ingénierie financière et boursière. Profil Profil / compétences requises  Niveau BAC+4 : Ecole de commerce, Université Economie/gestion avec expérience professionnelle (minimum 1an). Bonne connaissance des applications bancaires et comptables, Excel, Word, bureautique. Niveau d’anglais correct souhaitable.  Aptitudes recherchées  Bonne capacité à travailler en équipe et à gérer des volumes de données importants. Sens commercial, rigueur, organisation. Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse CIC FR Aujourd'hui - Continuer pour postuler Signaler l'offre"
9,Téléconseiller H/F - BE5528,PRO BTP GROUPE,,"Notre offre Référence de l'offre BE5528 - Mise en ligne le 29 mars 2021 Famille de métiers : Développement Sous-famille de métiers : Appui vente Métier : Téléconseiller Contrat : CDD Lieu : Lyon - 69009 Nous recherchons pour notre Direction Régionale Rhône-Alpes Bourgogne Auvergne, un(e) :  Téléconseiller H/F  CDD jusqu'à juin, basé à Lyon Vos missions : Vous assurez le traitement de l'accueil téléphonique de nos adhérents conformément à la chartre téléphonique, Vous informez, conseillez et répondez à leurs questions concernant les contrats santé et prévoyance, Vous êtes le garant de la relation client, apportez une valeur ajoutée supplémentaire et élargissez les échanges avec nos adhérents au delà de la demande initiale en les accompagnant dans leur expression d'un besoin, d'une demande d'aide ou de conseil. Afin de faciliter votre intégration vous bénéficierez d'un parcours de formations au sein de notre Campus interne de formation et d’un accompagnement. Formation : Vous êtes impérativement diplômé(e), d’un Bac + 2, idéalement BTS Finance, Banque, Assurance et Immobilier, et bénéficiez d’une première expérience de télé conseiller(ère) ou en gestion assurance.  Expérience : A l'écoute de nos clients, vous avez un goût réel pour l'accueil, le sens de l’écoute et le contact téléphonique. Vous êtes doté(e) d’une réelle aisance relationnelle et d’une parfaite maîtrise de l’expression écrite et orale. Acteur de la satisfaction de nos clients, vous possédez un excellent de la relation clientèle. Votre esprit d’équipe et votre implication vous permettront de vous épanouir dans vos missions.  Plus qu’un Job, une Mission ! Ce poste de Téléconseiller H/F vous intéresse ? N’hésitez plus et envoyez votre candidature En cliquant sur Je postule à cette annonce ! il y a 24 jours - Continuer pour postuler Signaler l'offre"
