,title,company,salary,summary
0,Conseiller – Conseillère Clientèle Particuliers F/H – Lille...,Banque Populaire du Nord,,"Description de l'entreprise Qui sommes-nous ? : Banque coopérative de premier plan et acteur clé de l'économie régionale, la Banque Populaire du Nord soutient et encourage l'audace de tous ceux qui entreprennent. La Banque Populaire du Nord fait partie du 2nd plus grand groupe bancaire français (BPCE) et déploie ses 136 agences de proximité, 7 agences Entreprises dont une Grands Comptes et 2 agences Patrimoniales dans le Nord, le Pas de Calais, La Somme, l'Aisne et les Ardennes. Un projet professionnel au sein d’une Banque où le collaborateur est au centre de ses priorités vous enthousiasme ? Une promesse d’excellence dans le cadre de la relation et la satisfaction client correspond pleinement à vos valeurs ? C’est le moment de lire attentivement la description du poste qui suit ! Poste et missions Quel sera votre rôle ? Sous la responsabilité du directeur d’agence votre rôle est essentiel et consiste à gérer en forte autonomie un portefeuille de clients particuliers. En commençant par l’étude des besoins globaux de la clientèle, charge à vous de faire la promotion et la vente (en face à face comme par téléphone) de nos produits et services de Banque - Assurances. L’action et la pro-activité vous caractérisent, en conséquence la conquête de nouveaux clients sonne comme une évidence dans votre métier. Soucieux de la satisfaction de votre clientèle, vous mettez également en œuvre toutes les actions afin de fidéliser et accompagner vos clients dans un souci de conformité et de bonne gestion des risques. Profil et compétences requises Le portrait du conseiller de clientèle Particuliers Banque Populaire du Nord ? Quand on vous évoque vente d’assurances IARD, de crédits Immobilier ou Consommation, votre première pensée est « ça je sais bien faire ! ». Quand on vous parle de LAB et de Vigie, vous vous dîtes « la conformité ça me connait ! » Si épanouissement rime pour vous avec travail d’équipe et réussite avec satisfaction client … Il est temps de postuler pour commencer notre histoire ensemble ! Nécessairement, vous avez déjà expérimenté la fonction de conseiller de clientèle bancaire / financier avec gestion de portefeuille client à minima pendant 1 an et êtes en recherche de nouveaux challenges avec une projection à moyen terme (gestion de clientèle Professionnels, Entreprises, Patrimoniale…). Et enfin si votre passage scolaire sur les bancs vous a permis de valider un diplôme de formation supérieure en banque – finance – assurance (BTS/Licence, Master …). Informations complémentaires sur le poste GROUPE BPCE il y a 25 jours - Continuer pour postuler Signaler l'offre"
1,Conseiller de Clientèle Particuliers en alternance CORSE ( H...,Caisse d'Epargne CEPAC,,Pas de description
2,Conseiller.ère Commercial.e – Agence de Vénissieux (69),Caisse d'Epargne Rhône Alpes,,"Description de l'entreprise La Caisse d'Epargne Rhône Alpes est une banque coopérative régionale, multi métiers et acteur du développement de son territoire. Elle fait partie du groupe BPCE, 2ème groupe bancaire français. Elle accompagne au quotidien une clientèle de particuliers, d'entreprises, de professionnels, d'associations, de bailleurs sociaux, de collectivités et d'institutionnels locaux. Son expertise est également reconnue en gestion de patrimoine et en transmission et acquisition d'entreprise. 1,5 millions de Rhônalpins sont clients de la Caisse d'Epargne Rhône Alpes et 480 000 en sont sociétaires. Avec ses 3 000 collaborateurs, ses 280 agences dont 10 Agences en ligne, ses 6 centres d'affaires et ses agences Innovation, Santé, Montagne,… la Caisse d'Epargne Rhône Alpes est proche des clients et des décideurs sur les départements du Rhône, de l’Ain, de l’Isère, de la Savoie et de la Haute-Savoie.  Poste et missions La Direction du Réseau Rhône, recherche un.e Conseiller.ère Commercial.e sur l'Agence de Vénissieux. Vous accueillez, conseillez, orientez le client et l'accompagnez dans l'utilisation des services à distance.  Vos missions : Vous prenez en charge l'accueil physique et téléphonique des clients, Vous répondez aux sollicitations omnicanales, Vous réalisez les opérations bancaires courantes, Vous proposez des offres adaptées aux besoins clients, Vous maîtrisez l'ensemble des outils digitaux, notamment ceux mis à disposition des clients pour promouvoir leur autonomie. Profil et compétences requises De formation Bac+2 minimum dans une filière bancaire et/ou commerciale (ou niveau équivalent acquis par une expérience reconnue) : Vous justifiez d'une première expérience réussie en Banque, Assurance, Immobilier ou plus généralement dans le commerce. Votre sens de la relation commerciale et votre capacité d'apprentissage vous permettront d'évoluer rapidement vers le métier de Gestionnaire de Clientèle. Informations complémentaires sur le poste Poste à pourvoir en CDI, ouvert au temps partiel La Caisse d’Epargne Rhone Alpes s’engage en faveur de l’accueil et de l’intégration des personnes en situation de handicap. GROUPE BPCE il y a 24 jours - Continuer pour postuler Signaler l'offre"
3,Conseiller – Conseillère Clientèle Particuliers F/H – Lille...,Banque Populaire du Nord,,"Description de l'entreprise Qui sommes-nous ? : Banque coopérative de premier plan et acteur clé de l'économie régionale, la Banque Populaire du Nord soutient et encourage l'audace de tous ceux qui entreprennent. La Banque Populaire du Nord fait partie du 2nd plus grand groupe bancaire français (BPCE) et déploie ses 136 agences de proximité, 7 agences Entreprises dont une Grands Comptes et 2 agences Patrimoniales dans le Nord, le Pas de Calais, La Somme, l'Aisne et les Ardennes. Un projet professionnel au sein d’une Banque où le collaborateur est au centre de ses priorités vous enthousiasme ? Une promesse d’excellence dans le cadre de la relation et la satisfaction client correspond pleinement à vos valeurs ? C’est le moment de lire attentivement la description du poste qui suit ! Poste et missions Quel sera votre rôle ? Sous la responsabilité du directeur d’agence votre rôle est essentiel et consiste à gérer en forte autonomie un portefeuille de clients particuliers. En commençant par l’étude des besoins globaux de la clientèle, charge à vous de faire la promotion et la vente (en face à face comme par téléphone) de nos produits et services de Banque - Assurances. L’action et la pro-activité vous caractérisent, en conséquence la conquête de nouveaux clients sonne comme une évidence dans votre métier. Soucieux de la satisfaction de votre clientèle, vous mettez également en œuvre toutes les actions afin de fidéliser et accompagner vos clients dans un souci de conformité et de bonne gestion des risques. Profil et compétences requises Le portrait du conseiller de clientèle Particuliers Banque Populaire du Nord ? Quand on vous évoque vente d’assurances IARD, de crédits Immobilier ou Consommation, votre première pensée est « ça je sais bien faire ! ». Quand on vous parle de LAB et de Vigie, vous vous dîtes « la conformité ça me connait ! » Si épanouissement rime pour vous avec travail d’équipe et réussite avec satisfaction client … Il est temps de postuler pour commencer notre histoire ensemble ! Nécessairement, vous avez déjà expérimenté la fonction de conseiller de clientèle bancaire / financier avec gestion de portefeuille client à minima pendant 1 an et êtes en recherche de nouveaux challenges avec une projection à moyen terme (gestion de clientèle Professionnels, Entreprises, Patrimoniale…). Et enfin si votre passage scolaire sur les bancs vous a permis de valider un diplôme de formation supérieure en banque – finance – assurance (BTS/Licence, Master …). Informations complémentaires sur le poste GROUPE BPCE il y a 25 jours - Continuer pour postuler Signaler l'offre"
4,Conseiller(ère) Agence,Crédit Agricole,,"Le Crédit Agricole d’Ile-de-France est la 1ère Caisse Régionale du Groupe Crédit Agricole : aujourd’hui ce sont 275 agences et 3900 collaborateurs répartis sur 8 départements qui sont au service des projets de 1,5 million de clients Franciliens. Evoluez à nos côtés au sein d’une banque mutualiste, connectée et résolument orientée clients ! 100% humain et 100% digital, c’est un combo gagnant qui nous mène vers notre ambition : devenir la banque préférée des Franciliens. 88 % des collaborateurs nous recommandent en tant qu’employeur, c’est bon signe ! Nos valeurs mutualistes de proximité, responsabilité et solidarité mettent au premier plan la bienveillance et l’esprit d’équipe. Le Crédit Agricole d'Ile-de-France recrute des conseillers agence.  Vos missions :  Devenez l'interlocuteur privilégié de clients particuliers et accompagnez-les dans leurs projets personnels et familiaux Gérez et développez votre portefeuille de clients particuliers tout en maîtrisant les risques associés Développez la conquête de nouveaux prospects et fidélisez vos clients existants avec un objectif : leur satisfaction Participez à la performance globale de votre agence  Votre intégration et évolution:  Au Crédit Agricole Ile-de-France, nous vous donnons l’occasion de vous former à travers un parcours métier à l’Ecole CADIF. L’objectif : vous donner toutes les clés, à travers une pédagogie immersive et de la pratique concrète. Nous mettons en œuvre nos ateliers et entraînements avec des innovations et expérimentations, notamment en testant des nouvelles technologies comme la réalité virtuelle. Tout au long de votre parcours, vous serez accompagnés par nos coachs, formateurs et managers pour atteindre vos objectifs professionnels. Votre équipe est également disponible pour vous aider à monter en compétence et développer votre réseau. À l'écoute de vos projets et de vos motivations, notre équipe RH dédiée œuvre à vos côtés pour assurer une gestion dynamique de votre évolution.  Devenir conseiller agence au Crédit Agricole d’Île-de-France ? Ce sont nos collaborateurs qui en parlent le mieux ! Découvrez leur portrait en vidéo : Frédéric : https://www.youtube.com/watch?v=7zCsPUMDhsw Estelle : https://www.youtube.com/watch?v=V0aMabTpSek&t=1s Vous avez des compétences bancaires, issues d'une première expérience réussie dans le secteur bancaire ou un diplôme en banque / assurance ? Vous êtes celui ou celle que nous recherchons ! Votre expertise vous permettra d'accompagner au mieux vos clients et de garantir leur satisfaction. Si l'excellence relationnelle, le sens du service client et la motivation sont vos atouts clés, cela tombe bien : votre savoir-être et votre personnalité sauront également faire la différence lors de notre process de recrutement. Vos compétences clés : Goût pour le service client Appétence commerciale Capacité d’écoute et d’adaptation Agilité  Parce que le handicap ne doit plus être un handicap en entreprise, nous avons ouvert nos métiers à tous les talents, sans exception. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
5,FORMATION EN INFORMATIQUE : C# (H/F),EURO-INFORMATION,,"Présentation de la société Et si vous intégriez le domaine informatique? Euro-Information, filiale technologique du groupe Crédit Mutuel Alliance Fédérale, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.  Dans le cadre du développement de nos services nous sommes à la recherche de collaborateurs en quête d’un nouveau challenge. De ce fait, nous vous invitons à intégrer un secteur porteur en vous formant aux métiers de l’informatique F/H  Rejoindre l’équipe EI c’est : Travailler auprès de 3700 salariés répartis sur plusieurs sites géographiques au niveau national (Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes). Intégrer le groupe Crédit Mutuel Alliance Fédérale offrant de nombreux avantages Avoir un emploi dans un environnement stable et innovant. Participer à des projets d’envergure, innovants et fonctionnellement enrichissants. Avoir accès à de nombreuses opportunités au sein de différents domaines fonctionnels (assurances, monétique, banque, finance…). Mission Pour nous rejoindre, nous vous proposons une formation certifiée sur une durée de 3 mois qui pourra donner lieu à une embauche en CDI. Notre objectif ? Former de nouveaux collaborateurs au langage C# afin de développer de manière productive et pérenne des applications web et mobile pour l’ensemble du groupe. Pour ce faire, le programme de formation est destiné à fournir aux participants des bases théoriques comme pratiques. Profil Pour être éligible à la formation les conditions suivantes doivent être remplies : Disposer au minimum d’un BAC +4 dans un domaine scientifique (biologie, chimie, mathématiques…) ou d’ingénierie spécialiste/généraliste. Présenter de réelles motivations pour le domaine informatique Etre prêt à s’investir sur la totalité du programme de formation et disponible sur du long terme Afin de relever ce défi nous attendons de vous : Un intérêt pour les métiers de l’informatique De la créativité De la rigueur De la volonté De l’autonomie tout comme une capacité à travailler en équipe Avantages Rémunération fixe versée sur 13 mois  RTT  Intéressement, participation et abondement  Plan épargne entreprise et PERCO  Contrat de santé collectif  Prévoyance  Retraite supplémentaire prise en charge à 100% par l’employeur  Conditions bancaires et assurances préférentielles  Politique parentale avantageuse Informations complémentaires Poste ouvert en CDI, statut cadre, à pourvoir sur Strasbourg. La formation se déroulera à partir du 5 juillet 2021 pour une durée de 3 mois. Pour l'instant, elle est prévue sous le format suivant : 4 jours par semaine à distance et 1 jour de présence mais cela pourra évoluer. Dès l’embauche nous mettons l’accent sur la formation professionnelle tout au long de votre carrière, vous permettant ainsi d’évoluer et de progresser au fil du temps.  STRASBOURG (67000) - BAS-RHIN | Reconversion professionnelle | Niveau de formation : BAC + 4 validé, BAC + 5 validé ou en cours | Niveau d'expérience : non renseigné | Métier : Informatique : Etudes & Développements - Analyste développeur et/ou Développeur, Informatique Euro Information Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
6,Finance Operations Officer,Sonoscanner,45 000 € par an,"Rejoignez une entreprise innovante et en pleine croissance dans l’imagerie médicale Sonoscanner est une entreprise française leader dans le domaine de l’imagerie médicale, au croisement de la santé, de la haute technologie et du made in France. Nous concevons, fabriquons et commercialisons une gamme d’échographes médicaux innovants, à destination des professionnels de santé : médecins généralistes et spécialistes, urgentistes, hôpitaux. Depuis 2003, nous innovons en permanence pour proposer des échographes reconnus parmi les plus performants du marché. Grâce à la qualité de notre offre, nous connaissons une croissance très rapide en France et dans le monde entier (et au-delà : Thomas Pesquet en a emporté un dans l’espace !). Sonoscanner c’est également une équipe de 31 collaborateurs qui partagent des valeurs d’engagement et d’innovation, passionnés par le domaine de la santé et les nouvelles technologies. Envie de collaborer dans une entreprise dynamique, en forte croissance et qui place l’humain au centre de sa stratégie ? Sonoscanner est fait pour vous. Votre mission Rattaché(e) à l’équipe de direction, votre mission principale est de prendre en charge l’ensemble de la gestion administrative et financière de Sonoscanner (31 personnes, 6,2M€ de CA, une filiale aux Etats-Unis, forte croissance). Les principales missions, non limitatives, sont les suivantes : Systèmes d’information, organisation, procédures Définir les besoins et moyens nécessaires à l’optimisation des systèmes d’information et de gestion ; Piloter les procédures de gestion et les indicateurs nécessaires au suivi des activités et au reporting à la direction ; Veiller au respect des procédures et des délais. Comptabilité, contrôle de gestion, reporting En lien avec le cabinet d’expertise comptable, garantir la fiabilité des comptes de l'entreprise et l'établissement des documents financiers et comptables en conformité avec la législation ; Elaborer le budget, piloter le contrôle de gestion dans ses missions et la préparation des résultats. Trésorerie, crédit, recouvrement, relations bancaires Mettre en place les relations quotidiennes avec les établissements bancaires Elaborer les plans de financement de l'entreprise ; Rechercher le concours des banques et le soutien des investisseurs ; Suivre et optimiser la situation de la trésorerie et les procédures de recouvrement ; Définir et suivre la politique de financement des ventes en collaboration avec la direction commerciale ; Gérer le patrimoine mobilier et immobilier. Droit des affaires, fiscalité Contrôler les engagements juridiques de l'entreprise (assurances, sous-traitance,…) en centralisant et validant l'ensemble des contrats établis ; Coordonner les conseils juridiques dans les dossiers spécifiques (fusions, acquisitions, etc.) Valider les choix fiscaux avec les experts (fiscalistes, expert-comptable, auditeurs..), assurer les relations avec les services fiscaux ; Suivre les contentieux clients, fournisseurs et sociaux. Votre Profil Issu (e) d’une formation de type bac + 5 en gestion, finance-comptabilité (DCG/DECF, DSCG/DESCF, expertise comptable), ou d’une école de commerce et de gestion option comptabilité-finance, ou d’un IEP section économique et financière, vous justifiez idéalement d’une expérience réussie en cabinet comptable et/ou tant que Responsable Administratif et Financier au sein d’une PME. La gestion administrative et financière est au cœur de vos compétences et vous êtes un véritable appui pour l’équipe dirigeante. Vous êtes polyvalent, organisé(e) et avez l’esprit de synthèse ainsi que le sens des priorités. Vous êtes également force de proposition. Vous êtes à l’aise sur les outils Microsoft : Excel, Word, Powerpoint. Aptitudes professionnelles Disponibilité, grande capacité de travail : savoir résoudre les problèmes quotidiens, suivre l'évolution des dossiers en cours, gérer les dossiers conjoncturels Aptitude à gérer des sujets très différents, grandes capacités d'organisation, d’adaptation et de réactivité Capacité à anticiper les conséquences économiques et financières des activités quotidiennes Pragmatisme : savoir être en adéquation avec les objectifs et les contraintes spécifiques de l’entreprise Capacité à dialoguer et négocier avec tous les services et avec les fournisseurs Salaire : SELON PROFIL Prise de poste : Dès que possible Expérience : idéalement 5 ans Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : à partir de 45 000,00€ par an Horaires : Du Lundi au Vendredi Il y a plus de 30 jours Signaler l'offre"
7,Consultant Transformation Digitale H/F,CGI Inc,,"Position Description: Chez CGI, leader mondial du conseil et des services numériques, nous sommes convaincus que le digital et l’innovation sont de formidables leviers pour accélérer la transformation de la société et mettre la technologie au service du plus grand nombre.  Nos 78 000 experts dans le monde, dont 11 000 en France, accompagnent au quotidien les entreprises et les administrations de la stratégie à la mise en œuvre de leur transformation IT pour les rendre plus performantes, autant d’enjeux qui rythmeront votre quotidien aux côtés de nos professionnels.  Nous avons combiné des capacités industrielles et des expertises de haut niveau sur les technologies digitales les plus innovantes pour créer un centre d'innovation digitale dans l’objectif d’accompagner les grandes entreprises pour tirer le meilleur parti du numérique. Nos équipes sont passionnées de CRM, de BI, de Big Data, de User eXperience, de Mobilité, de cybersécurité, …, qu’elles mettent en œuvre sur tous les secteurs d’activités (industrie, banque, assurance, retail, médias,…) pour des clients de la France entière mais aussi à l’international.  Au sein de notre équipe Business Architecture, déployée dans les villes de Montpellier, Toulouse et Rennes, nous recherchons un consultant Junior pour accompagner nos clients dans leurs projets de transformations digitales. Your future duties and responsibilities: Sous la responsabilité d’un consultant Senior, vous serez chargé des activités suivantes:  Participer à des prestations à valeurs ajoutées : recueil du besoin et co-animation de workshops, rédaction de spécifications fonctionnelles ou d’US, participation à la rédaction de livrables de Consulting Digital (cadrage, audit, aide au choix de solutions…), Participer à des projets et accompagner l’équipe dans les phases de conception, Participer à des avant-ventes en consulting Digital, Approfondir votre maitrise du Digital dans d’autres contextes et problématiques, Savoir suivre ses charges projet, estimer son reste à faire et alerter à bon escient. Required qualifications to be successful in this role: Vous justifiez d’une première expérience dans le domaine digital (CRM, BI/Data, Web ; Conseil en IT, UX, AMOA, paramétrage progiciels, développement, architecture) et possédez les compétences requises suivantes : Autonomie, capacité d’adaptation, dynamisme et sens du service, Une première expérience de 3-4 ans dans le domaine du Digital, Méthodologies d’animation d’ateliers (Idéation, Design thinking…), Anglais courant La compétence complémentaire suivante serait appréciée : Connaissance de l’agilité et de ses frameworks  Vous souhaitez enrichir et développer vos connaissances, intégrer une équipe dynamique à l’esprit startup en région tout en bénéficiant d’une structure robuste et pérenne, rejoignez-nous au sein de notre Centre d'innovation digitale. Votre sens du service, votre capacité d'adaptation, votre rigueur et vos qualités relationnelles vous permettront de prendre rapidement des responsabilités sur nos projets et d'évoluer au sein de notre structure.  Ce poste est ouvert à des personnes en situation de handicap. What you can expect from us: Donnez un élan à votre carrière.  Le secteur des technologies de l’information (TI) connaît une période extraordinaire. La transformation numérique des organisations continue de s’accélérer, et CGI est au premier plan de ce changement. Nous accompagnons nos clients dans leur démarche numérique et offrons à nos professionnels des opportunités de carrière stimulantes.  La réussite de CGI repose sur le talent et l’engagement de nos professionnels. Ensemble, nous relevons les défis et partageons les bénéfices issus de la croissance de notre entreprise. Cette approche renforce notre culture d’actionnaire-propriétaire ainsi, tous nos professionnels bénéficient de la valeur que nous créons collectivement.  Joignez-vous à nous pour prendre part à la croissance de l’une des plus importantes entreprises indépendantes de services en technologies de l’information (TI) et en gestion des processus d’affaires au monde.  Pour en savoir davantage à propos de CGI : www.cgi.com.  Les candidatures non sollicitées provenant de cabinets de recrutement ne seront pas retenues.  CGI favorise l’équité en matière d’emploi. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
8,ALTERNANCE - Chargé d'etudes statistiques H/F,Crédit Agricole Assurances,,"Description du poste Au sein de l'activité Pilotage Commercial et Connaissance Client, vous êtes rattaché au Responsable des activités ""Pilotage Epargne-Retraite"" et ""Animation-ciblages du Pôle Vie"".  Vous prenez en charge et monté en compétence sur une partie de la réalisation et la production des activités ""Pilotage Epargne-Retraite"" et ""Animation-ciblages du Pôle Vie"" à destination des réseaux (Crédit Agricole, LCL) et des BU interne Prévoyance et Epargne. Vous pourrez porter et construire un projet des équipe pilotage qui sera également la source de votre mémoire.  Principales Missions :  Extractions de portefeuilles/ciblages à partir de notre base de données (Infocentre) Rédactions de requêtes SAS (Data, SQL) Exécutions de requêtes déjà développées Réalisations de cibles pour des animations commerciales Bilans d'animations commerciales Produire et créer des suivis commerciaux Créer et industrialiser des tableaux de bord de pilotage Assurer les publication auprès des destinataires concernés Contrôler et extraire les données: Veiller à la fiabilité des indicateurs mis à disposition, en opérant les contrôles de cohérence nécessaires. Extraire de l’infocentre tous les mois les données indispensables Valoriser l'information et y donner du sens (sens de la données, et sens de la visualisation utilisateurs)  Critères de candidature Durée 12 à 24 mois Cadre / Non Cadre Non cadre Niveau d'étude minimum Bac + 3 / L3 Formation / Spécialisation Licence Statistiques et/ou informatique décisionnelle Niveau d'expérience minimum 0 - 2 ans Soft skills   Vous disposez d'un réel sens relationnel et avez d'excellentes capacités à communiquer et vulgariser vos idées d'une manière claire et intelligible pour un public large.  Vous êtes curieux et vous avez déjà une première expérience d'utilisation des outils SAS et Data SQL en entreprise. Outils informatiques SAS - Data SQL connu et maitrisé Entreprise Crédit Agricole Assurances Crédit Agricole Assurances, premier assureur en France, rassemble les filiales assurances du Crédit Agricole. Le groupe propose une gamme de produits et services en épargne, retraite, santé, prévoyance et assurance des biens. Ils sont distribués par les banques du groupe Crédit Agricole en France et dans 7 pays dans le monde, par des conseillers en gestion patrimoniale et des agents généraux. Les compagnies de Crédit Agricole Assurances s'adressent aux particuliers, professionnels, agriculteurs et entreprises. A fin 2019, Crédit Agricole Assurances compte 4 700 collaborateurs et son chiffre d'affaires s'élève à 37 milliards d'euros (normes IFRS). Groupe Crédit Agricole il y a 26 jours - Continuer pour postuler Signaler l'offre"
9,CONSULTANT BI H/F,iOrga Group,,"Mission :  iOrga Group est une ESN spécialiste de l’intégration de solutions innovantes dans les domaines de la Business Intelligence et du développement Web. Depuis 20 ans, 110 « iORGANAUTES » accompagnent les entreprises dans la maîtrise de leurs processus et de leur organisation. Nous intervenons auprès de clients dans des secteurs très variés (banque, assurance, e-commerce, industrie pharmaceutique, transports, service public). Créé en 1999, nous avons su conserver l’esprit innovation et proximité client de nos débuts et privilégions au sein de notre équipe le sens du service, l’initiative et la réactivité.  Au sein de l’entité « Business Intelligence », qui intervient sur l’ensemble de la chaîne décisionnelle : Architecture Décisionnelle, Data Management : alimentation, stockage de la donnée, et Data Reporting : reporting, analyse ad hoc, …, vous interviendrez en tant que Consultant Confirmé en Informatique Décisionnelle AMOA/AMOE.  Mission : Participez à la définition et la mise en œuvre de l’architecture décisionnelle, Rédigez les spécifications fonctionnelles, Contribuez à la conception, la réalisation et aux tests de nos applications, Accompagnez nos clients sur l’appropriation de nos solutions. En fonction de votre expérience, vous serez également amené(e) à intervenir sur les sujets suivants : Avant-vente, Gestion de projet, Conseil, audit, Expertise technique, optimisation. Profil :  De formation Bac + 5 (ingénieur ou université), vous avez une expérience de 3 à 5 ans minimum sur des projets décisionnels. Vous maîtrisez impérativement le SQL et les bases de données et au moins un des outils BI suivants : Data Reporting : BO, SSRS,Tableau, Power BI, Data Management : MS BI, Talend, SAP BI, Qlikview. Vous avez travaillé sur une ou plusieurs de ces problématiques : Modélisation, Qualification de la donnée, mise en place de flux d’alimentations, Optimisation des performances, Mise en place d’outils de reporting et d’analyse, Conception et mise en place d’environnements décisionnels de type, Datawarehouse, Datamart...  Votre anglais est courant. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
