,title,company,salary,summary
0,Conseiller des particuliers en ligne - Varennes Vauzelles (5...,Crédit Agricole Régions Centre,,"Descriptif du poste: Présent dans plus de 50 pays, avec 49 millions de clients et 150.000 collaborateurs, le Groupe Crédit Agricole se place parmi les tous premiers acteurs bancaires en Europe. Il est le leader de la banque universelle de proximité en France.  La Caisse régionale du Crédit Agricole Centre Loire fait partie des 39 Caisses Régionales du Crédit Agricole. Composée de 169 agences, 620.000 clients et plus de 1.900 collaborateurs, elle s'impose comme un acteur économique majeur du territoire. La Caisse Régionale Centre Loire est présente sur trois départements (Cher, Loiret et Nièvre). Le Crédit Agricole Centre Loire recrute des équipiers évolutifs qui veulent intégrer une entreprise solide proposant des parcours professionnels enrichissants. Dans le cadre de son développement, le Crédit Agricole Centre Loire recherche des Conseillers Clientèle en ligne (H/F), postes en CDI basés sur le site de Varennes Vauzelles (58)  Dans le cadre du nouveau Service Clients de la Caisse régionale: . Il participe activement par sa posture et son efficacité au développement et à la qualité d'une relation en mode multi canal avec l'ensemble des clients pour leur plus grande satisfaction. . Il prend en charge la gestion des flux entrants des différents canaux : téléphone, e-mail, tchat, visio conférence Il assure après coup la promotion et vend les produits et services adaptés à la Clientèle des Particuliers : Assurances, Crédits Conso, Epargne, Assurance-Prévoyance et Services para bancaires. Il applique systématiquement la procédure d'identification de l'interlocuteur relative à la Conformité et la Gestion des Risques Il enrichit la base de données de la Caisse Régionale en s'assurant de disposer à chaque appel des cordonnées mises à jour (mail et mobile) du client identifié Il met tout en œuvre pour répondre aux besoins du client sur tout univers de besoin : avenants sur contrats d'assurance, opérations diverses, questions, souscriptions ; dans la limite de sa délégation. Il accompagne la Clientèle dans les changements technologiques simples et complexes, et fait la promotion des outils digitaux du Groupe. Il traite les opérations dans le respect des règles de la VADSF (vente à distance des services financiers) avec un souci de qualité et d'efficacité. Il respecte les procédures internes de traitement des opérations Il réalise ses objectifs en fonction du plan de développement de son unité  Profil recherché: Titulaire d'un diplôme de niveau Bac+2 impérativement, vous possédez idéalement une première expérience sur un poste commercial dans l'univers de la Banque et des Assurances. Les qualités suivantes vous permettront de mener à bien vos missions : Adaptabilité et proactivité Dynamisme Capacité à convaincre Aisance en multicanal et particulièrement en appels sortants Aptitudes commerciales élevées Ces postes permettront une évolution vers les métiers de conseiller dans nos agences de proximité.  Entreprise: Leader de la banque universelle de proximité en France (banque d'un particulier sur trois et d'une entreprise sur deux), le Crédit Agricole est également en Europe leader de la banque de proximité, premier gestionnaire d'actifs et premier bancassureur. Apec.fr il y a 15 jours - Continuer pour postuler Signaler l'offre"
1,Télégestionnaire Indemnisation Auto - CDD (H/F),Natixis,,Pas de description
2,Conseiller clientèle Nancy,CREDIT AGRICOLE LORRAINE,24 500 € - 26 000 € par an,"Rattaché(e) au Directeur d'Agence, vous développez le portefeuille de votre point de vente et gérez les clients particuliers associés dont vous êtes l'interlocuteur principal en proposant nos services bancaires et financiers. Au quotidien, vos missions principales seront les suivantes : L'accueil : - Accompagner nos clients dans leurs opérations bancaires courantes, en agence ou par la promotion des canaux technologiques. - Détecter et répondre à leurs besoins grâce à un conseil approprié ou à une orientation vers des spécialistes, - Assurer la promotion et la vente des produits et services du Crédit Agricole de Lorraine, - Contribuer au développement de votre agence et à la qualité de nos services. Les rendez-vous clients : - Etablir une relation étroite avec vos clients, les fidéliser, les conseiller, - Proposer les produits et services bancaires (épargne, financement des projets, assurances, banque au quotidien…) du Crédit Agricole de Lorraine, - Maîtriser les risques relatifs à votre activité, - Développer la clientèle de l'agence en créant des contacts auprès des prospects. Le développement commercial : - Vous développez la clientèle de l'agence en créant des contacts auprès des prospects. - Vous pratiquez de manière régulière la recommandation pour conquérir de nouveaux clients. - Vous analysez les besoins des prospects, proposez les solutions adaptées ou orientez vers les professionnels adaptés si nécessaire. En rejoignant notre réseau commercial, vous bénéficierez d'un accompagnement et d'un parcours de formation adapté. Vous apprendrez, notamment, à maîtriser nos pratiques de promotion de nos offres et services, afin d'exercer à l'issue de cette période le métier de Conseiller Clientèle en totale autonomie. Vous êtes titulaire d'un diplôme de Bac+3 à Bac+5 et avez une première expérience dans le domaine commercial ou titulaire d'un Bac+2 avec une expérience commerciale confirmée. En rejoignant notre réseau commercial, vous bénéficierez d'un accompagnement adapté. Vous apprendrez, notamment, à maîtriser nos pratiques de promotion de nos offres et services, afin d'exercer à l'issue de cette période le métier de Conseiller Clientèle en totale autonomie. Vous avez envie de vous épanouir dans le domaine de la Banque et de l'Assurance en intégrant une banque régionale capable de vous offrir de réelles perspectives d'évolution, rejoignez-nous ! Type d'emploi : Temps plein, CDI Salaire : 24 500,00€ à 26 000,00€ par an Avantages : RTT Titre-restaurant Horaires : Périodes de Travail de 8 Heures Rémunération supplémentaire : 13ème Mois Prime annuelle Primes Formation: Bac +2 (BTS, DUT, DEUG) (Exigé) Expérience: Service Clientèle: 1 an (Optionnel) Conseiller client h/f ou similaire: 1 an (Optionnel) Langue: Anglais (Optionnel) Télétravail: Temporairement en raison du COVID-19 Précautions contre le COVID-19: Processus de recrutement à distance Équipement de protection individuel fourni ou requis Protection en plastique sur les postes de travail Consignes de distanciation sociale Entretiens virtuels Procédures renforcées de désinfection et de nettoyage il y a 12 jours Signaler l'offre"
3,Analyste Crédits H/F,WEBHELP,1 700 € - 1 750 € par mois,Pas de description
4,Télégestionnaire Indemnisation Prévoyance en Portefeuille -...,Natixis,,Pas de description
5,Chargé.e d’Affaires Entreprises F/H – CDI – BTP Banque – Mar...,Groupe Crédit Coopératif,,Pas de description
6,Conseiller International French Expat (H/F),HSBC,,Pas de description
7,GESTIONNAIRE DE DOSSIERS DE SURENDETTEMENT - H/F,La Banque de France,,Pas de description
8,CONSEILLER ACCUEIL (H/F),CIC SUD OUEST,,Pas de description
9,Conseiller(ère) bancaire en ligne Vannes H/F,Arkea,,Pas de description
10,CHARGE DE CLIENTELE PARTICULIERS H/F,CIC EST,,Pas de description
11,Collaboratrice d'assurances (H/F) par l'Europeenne d'Assuran...,Humaniak,24 500 € par an,Pas de description
12,CHARGE D AFFAIRES PROFESSIONNELS (H/F),CAISSE FEDERALE DE CREDIT MUTUEL,,Pas de description
13,Réf-21-pt-15 Conseiller en banque en ligne et back office –...,Cap Magellan,,Pas de description
14,Consultant débutant en gestion des risques et Audit | Sud Es...,PwC,,Pas de description
15,CDI - Assistante Commerciale / Direction,CREDIT ADVISOR,,"Cabinet de courtage en Prêt Immobilier et en assurances de prêt, CREDIT ADVISOR négocie la meilleure solution de financement pour ses clients acquéreurs. Nous sommes une société jeune, dynamique et en plein développement.  Vos missions: Au sein d'une de nos agences parisiennes et sous la responsabilité du Président ou du Directeur Général de la société, vous serez en charge des misions suivantes : Administratif et accueil : Accueillir les clients, fournisseurs, apporteurs d'affaires Recevoir et gérer les appels: clients, fournisseurs, partenaires et prescripteurs Assurer la réception, l'envoi et la rédaction du courrier Trier et archiver au quotidien les documents courants Assister au quotidien la direction Aide aux conseillers : Vérifier et organiser les dossiers de prêts Enregistrer et saisir les informations nécessaires à l'envoi des dossiers de prêts vers nos partenaires bancaires Photocopier, scanner et enregistrer dans l'outil les pièces justificatives des clients Suivre les dossiers avec les conseillers financiers, les banques et les compagnies d'assurances Comptabilité : Scanner et renommer les factures Pointer les factures en fonction des comptes courants de la société Prendre en charge la facturation des dossiers Gestion globale de la société : Assister au quotidien le Président et le Directeur Général dans les tâches de gestion quotidienne de la société Gérer les stocks avec les fournisseurs : commandes, facturation et réception S’assurer de la bonne tenue des bureaux  Nous cherchons des candidats qui : Maîtrisent WORD, Powerpoint et Excel Ont des qualités orales et rédactionnelles irréprochables Possèdent une bonne orthographe, Sont doté(e)s d'une grande réactivité et qui souhaite s'investir dans le développement de la société Souhaitent intégrer une entreprise jeune (moyenne d'age: 31 ans) Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
16,AMOA Banque – H/F,Cat Amania,,Pas de description
17,Actuaire Produit Prevoyance Emprunteur H/F,Crédit Agricole Assurances,,"Description du poste Au sein de la Direction de l'Actuariat Pôle Vie, vous serez rattaché à l'équipe actuariat Business Unit Prévoyance Emprunteur (BU CAAPE) et détaché au sein de la BU (équipe de 6 collaborateurs) Ce service a pour principales missions de contribuer à la création et/ou à l'adaptation des produits de la gamme en participant au cadrage de l’offre, à la définition des garanties, à l’élaboration de la tarification et aux études d’impacts sur la rentabilité. Il est le point d’entrée de l’ensemble des demandes émanant de la BU qui requièrent une expertise actuarielle. Il est alors en charge de répondre aux demandes soit directement, soit en faisant appel à l’Actuariat Central Pôle Vie. Vos principales missions sont :  Cadrer les demandes émanant de la BU (échanger avec la BU sur leurs besoins, préconiser des solutions)  S’assurer de la prise en charge de la demande, soit au sein de l’Actuariat BU, soit en faisant appel à l’Actuariat Central Pôle Vie  Effectuer les travaux nécessaires pour apporter réponse à la demande de la BU en cas de prise en charge par l’Actuariat BU (garantie, tarification, rentabilité,..)  Coordonner et suivre les travaux effectués au sein de la direction de l’actuariat pour répondre à une demande de la BU, anticiper et alerter sur des éventuels décalages et proposer des solutions, assurer la cohérence des livrables  Assurer l’accompagnement technique nécessaire à la validation des offres dans les comités de développement, à la présentation des résultats auprès des clients,...  Favoriser la circulation de l’information entre la BU et l’Actuariat Central Pôle Vie : Organiser et promouvoir la communication des informations au sein de la BU (veille réglementaire et technique, comptes et commissionnement variable des réseaux, suivi de portefeuille,…) Apporter de la visibilité au sein de l’Actuariat Central Pôle Vie sur les projets de la BU.  Dans le cadre de votre prise de poste, vous serez, bien entendu, accompagné et intégré par l’équipe pour une montée en compétence progressive. Vous hésitez encore à nous rejoindre ? Sachez que l’humain est au coeur du Plan Moyen Terme (PMT) de Crédit Agricole Assurances afin « d’agir chaque jour dans l’intérêt de nos clients et de la société », la raison d’être de notre groupe. Et après ? En rejoignant CAA, vous rejoignez aussi le Groupe Crédit Agricole SA et c’est tout autant d’opportunités qui s’offrent à vous dans le cadre de votre carrière. Alors, prenez part à l’aventure !  Critères de candidature Poste avec management Non Cadre / Non Cadre Cadre Niveau d'étude minimum Bac + 5 / M2 et plus Formation / Spécialisation Vous êtes diplômé d'une formation supérieure scientifique (Actuariat, Ingénieur, Université). Vous justifiez d'une première expérience au sein d'une Direction Actuariat. Niveau d'expérience minimum 0 - 2 ans Soft skills Vos connaissances et compétences techniques : Maîtrise des produits d'assurance des périmètres Prévoyance et/ou Emprunteur Maîtrise de l'environnement règlementaire et technique de l'assurance Maîtrise des méthodes actuarielles Maîtrise de l'anglais (contacts avec des équipes localisées à Dublin)  Capacités professionnelles : Vous avez le sens de la satisfaction client (client final et client interne) : tenir informé, apporter une réponse claire et tenir ses engagements notamment de délai. Vous aimez mener d'un bout à l'autre des analyses complexes tout en sachant synthétiser les résultats et mettre en avant les enjeux. Vous favorisez le travail en mode projet et transverse et vous êtes capable de vous adapter dans un environnement technique complexe et diversifié. Vous privilégiez le travail en équipe et faites preuve d'autonomie, de rigueur et d'un bon sens relationnel et vous êtes à l'aise tant à l'écrit et qu'à l'oral. Vous êtes curieux et aimez monter en compétence sur de nouveaux sujets. Outils informatiques Vous maitrisez les outils statistiques (SAS, Prophet est un plus) et bureautiques (Excel, Powerpoint) Langues Anglais Entreprise Crédit Agricole Assurances Crédit Agricole Assurances, premier assureur en France, rassemble les filiales assurances du Crédit Agricole. Le groupe propose une gamme de produits et services en épargne, retraite, santé, prévoyance et assurance des biens. Ils sont distribués par les banques du groupe Crédit Agricole en France et dans 9 pays dans le monde, par des conseillers en gestion patrimoniale et des agents généraux. Les compagnies de Crédit Agricole Assurances s'adressent aux particuliers, professionnels, agriculteurs et entreprises. A fin 2018, Crédit Agricole Assurances compte 4 600 collaborateurs et son chiffre d'affaires s'élève à 33,5 milliards d'euros (normes IFRS). Groupe Crédit Agricole Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
18,Conseiller(ère) bancaire en ligne Saint-Brieuc H/F,Arkea,,"Description du poste Contrat CDI Votre mission Le Crédit Mutuel de Bretagne recrute des conseillers(ères) bancaires pour son centre de relations de Saint-Brieuc.  Au sein de la structure vous aurez pour mission de traiter les différentes demandes des clients et prospects (virements, modifications de plafond, renouvellement de carte…) dans le respect de la charte qualité définie par le Crédit Mutuel de Bretagne, de gérer les numéros d'assistance (assurances, banque à distance, numéro vert, crédit en ligne…) et d'effectuer des rebonds commerciaux suites aux appels entrants c'est-à-dire conseiller et commercialiser les produits et services (services bancaires, épargne, crédit, assurances). En lien avec les agences, vous serez en charge de maintenir la qualité de la relation client et travaillerez avec les nouveaux moyens de communication (gestion du chat, page Facebook, Twitter…).  Et si c'était vous ? De formation Bac+2 minimum, vous êtes débutant(e) ou disposez d'une première expérience commerciale. De tempérament commercial, vous êtes doté(e) de qualités d'écoute et êtes reconnu(e) pour votre sérieux. Votre dynamisme et votre capacité d'adaptation sont des atouts pour vous épanouir et progresser au sein du Crédit Mutuel de Bretagne. Une première expérience en centre de relations permet de favoriser, à terme, votre intégration au sein d'une agence. Pour cela, vous bénéficierez d'un parcours de formation de plusieurs mois afin d'acquérir tous les fondamentaux liés à nos produits et services bancaires. Vous serez également suivi par un tuteur pour optimiser votre montée en compétences.  Entité Le Crédit Mutuel de Bretagne est l'une des deux fédérations du groupe Crédit Mutuel Arkéa, avec le Crédit Mutuel du Sud-Ouest.  Le Crédit Mutuel de Bretagne fabrique et distribue, directement ou avec le concours des filiales du Groupe Crédit Mutuel Arkéa, une gamme complète de produits et services bancaires, financiers, patrimoniaux et d'assurances. Nous comptons près de 3000 collaborateurs, plus de 2 100 administrateurs et 1,9 million de sociétaires et clients. Nous intervenons auprès des particuliers, des associations, des professionnels, des entreprises et agriculteurs.  Notre vision de notre métier ? Nous croyons que l'humain est ce qui fait la différence. C'est pour cela que l'expertise de nos collaborateurs est notre priorité.  Toujours en recherche de nouveaux talents, nous recrutons environ 200 personnes par an, auxquelles nous proposons des parcours d'intégration, de formation, et d'évolution professionnelle personnalisés. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
