,title,company,salary,summary
0,CHEF DE PROJETS METIER – OUTIL COMMERCIAL ASSURANCE - F/H –...,La Mutuelle Générale,,"Chez nous, on peut viser les sommets sans perdre de vue ses convictions. Débuter ou faire évoluer votre carrière avec un métier qui vous ressemble ! A PROPOS DE NOUS Nous sommes la troisième mutuelle française et un acteur référent de l’assurance santé et de la prévoyance en France. Nous intervenons sur le marché des particuliers et celui des entreprises pour assurer la protection quotidienne de 1,5 million de personnes. Depuis 75 ans, nous sommes au cœur des grandes révolutions du monde de la santé et travaillons à réinventer notre métier pour proposer à nos adhérents des services toujours plus innovants et adaptés aux évolutions de nos modes de vie. Nos 2 000 collaborateurs sont unis par le goût du challenge, l’esprit d’équipe et l’envie d’excellence. Nous faisons notre métier avec passion et bienveillance et continuons de voir grand et loin pour devenir demain un acteur majeur de l’assurance. Cette ambition nous motive et nous engage à trouver des candidats aussi motivés que nous ! CONTEXTE Au sein du département Pilotage, Performance et Support de la Direction Développement et Marketing, le Chef de projets Métier – Outil commercial assurance – F/H pilote les évolutions des outils commerciaux et des process métier en lien avec les activités des réseaux commerciaux de La Mutuelle Générale, et interviendra également sur des sujets transverses IT et data. MISSIONS Au quotidien, en tant que Chef de projets métier – outil commercial assurance – F/H votre rôle sera de challenger les besoins et solutions à mettre en œuvre sur votre périmètre métier. Vous serez un véritable référent projet auprès de votre équipe afin de renforcer le dispositif de suivi des projets liés au parcours de vente de La Mutuelle Générale, à la formalisation des livrables, les outils d’aide à la vente, etc. A ce titre, vos missions seront les suivantes : Vous identifiez et challengez les besoins métiers de la direction Développement et Marketing, en particulier sur le périmètre des parcours de vente et outils commerciaux Vous accompagnez et animez les acteurs métiers dans la conduite du changement et veillez à l’application des nouvelles règles et process métier Vous pilotez les projets dans le respect des variables clés (délais, risque, qualité, bénéfices) Vous garantissez un reporting de manière périodique pendant les différentes phases des projets Vous anticipez et identifiez les risques et proposez des actions correctives Vous garantissez la qualité des livrables du projet et de leur validation Vous rédigez les notes de cadrages et les expressions de besoins Vous réalisez les études d’impacts et d’opportunités Vous organisez, coordonnez et animez les phases de tests métiers Vous assurez la bonne adéquation des livrables du projet avec les besoins exprimés Vous participez également à des missions transverses au sein de votre Direction et en support à l’équipe pilotage et projets A PROPOS DE VOUS Diplômée(e) d’un Bac+5 spécialisé dans le management et/ou la gestion de projet, vous justifiez d’une expérience significative (minimum 5 ans) en chefferie de projet, acquise idéalement dans le secteur de l’Assurance, de la Protection Sociale ou encore de la Banque. Vous avez acquis votre expertise projet sur des thématiques commerciales, parcours de vente, outils d’aide à la vente, etc. Votre expérience vous permet également de maîtriser les fondamentaux de la gestion de projets (cadrage, planification, rédaction des besoins…). Aussi, vous avez à cœur d’utiliser vos compétences pour répondre à des problématiques opérationnelles et savez travailler en multi-projets. Fort de votre capacité d’organisation et de pédagogie, vous avez déjà travaillé dans un cadre challengeant et vous savez intervenir sur l’animation d’interlocuteurs variés (en interne et en externe). Vous êtes doté de fortes compétences rédactionnelles et relationnelles et d’un sens de l’écoute vous permettant aisément de travailler dans un en collaboratif avec les équipes DSI, Direction Projet, Marketing et les directions Commerciales. Vous êtes force de proposition afin de contribuer à l'amélioration de la performance. Enfin, la maîtrise de Salesforce et/ou Plan View, serait un atout indéniable à votre candidature. INFORMATIONS COMPLEMENTAIRES Mots clés : #projet #chefdeprojet #salesforce #vente #commercial Contrat : CDI Lieu de travail : 75 013 – PARIS Avantages : Télétravail, RTT, restaurant d'entreprise, conciergerie, salle de sport, cabine médicale connectée… Si vous souhaitez travailler dans une entreprise dynamique, reconnue dans le secteur de l’assurance, qui investit dans ses collaborateurs et les place au cœur de son développement, alors rejoignez-nous ! Conformément aux engagements pris par La Mutuelle Générale en faveur de l'intégration des personnes en situation de handicap, le poste proposé est ouvert à tous. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
1,Collaborateur d'agence assurances H/F,VINCENNES DONJON ASSURANCES,25 000 € - 30 000 € par an,Pas de description
2,CHARGE DE CLIENTELE PARTICULIERS - (H/F),CAISSE REGIONALE CREDIT MUTUEL MIDI ATLANTIQUE,,"Présentation de la société La stratégie du Crédit Mutuel Alliance Fédérale se développe selon 4 axes : BANCASSURANCE: La bancassurance propose une offre intégrée correspondant aux besoins de nos sociétaires en banque et en assurance. MUTUALISME: Notre manière d'être et d'agir repose sur le respect et la confiance. L'intérêt du sociétaire prime sur la structure. TECHNOLOGIE: Nous maîtrisons les technologies nouvelles, pour les mettre au service des sociétaires et des Caisses. BANQUE DE PROXIMITÉ Concernant le Crédit Mutuel, la relation avec le sociétaire est assurée par des Caisses autonomes, impliquées dans le tissu local. par l'utilisation des outils de banque à distance. Avec le rachat du CIC en 1998, le Groupe Crédit Mutuel Alliance Fédérale accède à un réseau international présent sur tous les continents. Sur cette base, la stratégie de développement international va notamment s'appuyer sur l'expertise du Groupe en matière de bancassurance et de flux monétiques ainsi que sur les assurances et le crédit à la consommation. Aujourd'hui le Groupe Crédit Mutuel Alliance Fédérale poursuit son internationalisation. Mission Mission principale: Vous gérez et fidélisez un portefeuille de clients particuliers « coeur de cible ». Dans le cadre d' une approche par univers de besoins, vous vendez aux clients les produits et services bancassurances en optimisant leurs équipements et leur permettant de réaliser leurs projets. Vous visez la maîtrise des risques et la rentabilité de votre portefeuille. Par des actions de recommandation et de prospection, vous assurez l'enrichissement et le renouvellement de votre portefeuille et contribuez au développement commercial de votre agence. Dans certaines organisations, vous exercez des activités de guichet et/ou de maintenance des automates. Activités / Tâches spécifiques du poste Le Chargé de Clientèle Particulier / La Chargée de Clientèle Particulier : Prépare, organise et suit son activité commerciale  Prépare et conduit ses entretiens : Mobilise les spécialistes lorsque les besoins des clients le nécessitent.  Conquiert de nouveaux clients : Sollicite des recommandations ; développe la prescription. Conduit les actions de prospection (hors recommandation).  Assure le suivi de la relation  Analyse les risques, anticipe et gére leur dégradation Profil Connaissances et compétences Expérience confirmée dans le métier de Conseiller Bancaire/Conseiller Clientèle - Compétences commerciales démontrées Maîtrise de la gestion des risques (risques naissants, suivi débiteurs, pré-contentieux...) Capable de procéder à des analyses de rentabilité et de risques Savoir mener et concrétiser un entretien de vente Bonne culture économique (notamment du tissu économique local) Savoir-être - savoir-faire Bonne expression écrite et orale Aisance relationnelle, écoute Rigueur, organisation et autonomie Disponibilité, réactivité et dynamisme motivation commerciale, force de conviction, capacité d'adaptation, empathie Savoir communiquer et travailler en équipe Savoir faire preuve de pédagogie. Certification(s)/Accréditation(s) AMF indispensable. Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse  Société : CAISSE REGIONALE CREDIT MUTUEL MIDI ATLANTIQUE | Agence : CAISSE DE CREDIT MUTUEL TOULOUSE CAPITOLE | Réf. : A039827 | Date de publication : 20/04/2021 Credit Mutuel Aujourd'hui - Continuer pour postuler Signaler l'offre"
3,CONSEILLER / CONSEILLERE CLIENTELE - ARQUES (H/F),BANQUE CIC NORD OUEST,,"Présentation de la société www.cic.fr CIC Nord Ouest 33 avenue Le Corbusier 59800 Lille Tél : 03 20 12 64 64 Le CIC, holding et banque de réseau sur la région parisienne, fédère 5 banques régionales et les filiales spécialisées sur tous les métiers de la finance et de l'assurance, en France comme à l'international. L'activité est organisée autour de 4 métiers : La banque de détail concentre toutes les activités, bancaires ou spécialisées, dont la commercialisation des produits est assurée par le réseauassurance vie et assurance dommages, crédit-bail mobilier et LOA, crédit-bail immobilier, affacturage, gestion collective, épargne salariale, immobilier. La banque de financement et de marché : la banque de financement regroupe le financement des grandes entreprises et clients institutionnels, les financements à valeur ajoutée (exports, de projets et d'actifs), l'international et les succursales étrangères ; les activités de marché comprennent, au sens large, celles sur taux, change et actions, qu'elles soient exercées pour le compte de la clientèle ou pour compte propre, y compris l'intermédiation boursière (CM-CIC Securities). La banque privée développe un savoir-faire en matière de gestion financière et d'organisation patrimoniale, mis au service de familles d'entrepreneurs et d'investisseurs privés. Ce métier, exercé aux niveaux national et régional sous l'appellation CIC Banque Privée (57 agences de gestion privée et 352 collaborateurs), s'appuie sur les filiales spécialisées du groupe, en France et à l'international. Le capital-développement réunit les activités de prises de participations, de conseil en fusions-acquisitions et d'ingénierie financière et boursière. Dans ces domaines, le CIC figure parmi les tout premiers intervenants en régions.Au 1er janvier 2011, les entités exerçant ce métier (CIC Finance, CIC Investissement, CIC Banque de Vizille et IPO) ont été regroupées au sein de CM-CIC Capital Finance. Mission Mission principale Vous développez, gérez et fidélisez un portefeuille de clients particuliers. Vous leur vendez les produits et services de bancassurance leur permettant de faciliter leur gestion courante et dans le cadre d'une approche par univers de besoins, vous constituez leur équipement et leur permettez de préparer, puis de réaliser leurs projets. Vous visez la maîtrise des risques et la rentabilité de votre portefeuille. Vous exercez des activités de guichet et/ou de maintenance des automates. Activités / Tâches spécifiques du poste Le Conseiller clientèle / La Conseillère clientèle : Prépare, organise et suit son activité commerciale Prépare et conduit ses entretiens Assure le suivi de la relation Analyse les risques, anticipe et gère leur dégradation Profil Connaissances et compétences Bonne connaissance des produits et services proposés à la clientèle. Maîtrise des outils de bureautique (Excel, Word, Powerpoint) et du système d'information du Groupe Crédit Mutuel Alliance Fédérale. Savoir-être - savoir-faire Faire preuve de réactivité et de dynamisme. Savoir communiquer et travailler en équipe. Possédez de bonnes qualités relationnelles Votre aptitude à la négociation commerciale et votre aisance relationnelle constituent les moteurs essentiels de votre réussite. Avoir le sens de l'écoute Certification(s)/Accréditation(s) Certification AMF Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse CIC FR il y a 6 jours - Continuer pour postuler Signaler l'offre"
4,Responsable de site,CEB,5 020 € par mois,"Description d'emploi Affectation Direction Services Corporate / Division Services Généraux et Sécurité Durée du contrat 1 an Grade B5/B6 Description Présentation : Créée en 1956, la Banque de Développement du Conseil de l’Europe (CEB) est une banque multilatérale de développement dotée d’un mandat social unique. La CEB œuvre au renforcement de la cohésion sociale et au développement de communautés prospères en finançant des projets qui soutiennent la croissance inclusive, les groupes vulnérables et la durabilité environnementale. Dans le cadre des activités des services généraux et de la sécurité de la CEB, nous sommes à la recherche d'un·e Responsable de site expérimenté·e, compétent·e et dynamique pour seconder le Chef de la Division Services Généraux et Sécurité en veillant à ce que l'environnement de travail soit adapté aux besoins actuels et futurs de la Banque. Le rôle implique également de procurer la meilleure infrastructure possible, dans le respect des exigences budgétaires et de qualité de service. Le ou la Responsable de site sera membre d'une petite équipe au sein de laquelle la polyvalence et la coopération sont essentielles. Son poste couvrira un large éventail d'activités.  Responsabilités : Gérer l'entretien du bâtiment et sa documentation technique, mener des contrôles réglementaires, coordonner l'occupation des espaces de travail, superviser les travaux de rénovation, participer aux réunions de copropriété et gérer les bases de données relatives aux services généraux afin de fournir un environnement de travail agréable aux agents. Gérer le budget annuel des services généraux et l'achat des services et équipements, veiller au règlement des factures, surveiller l'exécution budgétaire et rédiger les tableaux de bord et les rapports. Rassembler les données spécifiques à intégrer aux documents administratifs (cahier des clauses techniques, règles de consultation, contrats), s'assurer de l'exécution des contrôles qualité des prestataires de services et mettre à jour les accords contractuels. Recueillir et analyser les besoins des agents, planifier, coordonner et superviser la prestation de services généraux et logistiques (nettoyage, accueil, courrier, gardiennage, etc.) afin de fournir les services adéquats aux occupants. Apporter son concours au Chef de la Sécurité en menant les interventions de contrôles réglementaires sur la sûreté, la sécurité incendie et les services et équipements de gestion des incidents (vidéosurveillance, contrôle d'accès, système anti-intrusion, SSI, IEAG, etc.). S'assurer que les prestataires de services se conforment aux procédures liées à la sécurité et à la sûreté. Contribuer aux Évaluations des Risques Professionnels (EvRP) pour la mise à jour du Document Unique (DU), suivre la mise en œuvre des recommandations du Comité d'Hygiène et de Sécurité et effectuer les contrôles réglementaires ainsi qu'une veille législative afin de garantir des conditions de travail adéquates au regard de l'hygiène et de la sécurité. Profil Études : Diplôme universitaire, ou équivalent, avec une spécialisation dans le secteur du BTP (construction, travaux publics, ingénierie civile, études techniques, études de prix, etc.) ou en architecture. Compétences professionnelles : Expérience d'au moins 8 ans dans le domaine du suivi de chantier et de la maintenance. Expérience confirmée dans la gestion de budget au sein d'un service d'assistance et dans le suivi de la facturation. Expérience dans la gestion de sites et de syndicats de copropriété.  Compétences informatiques / techniques : Bonne connaissance de Word et maîtrise d'Excel (création de tableaux statistiques et de tableaux croisés dynamiques). Une expérience en matière de gestion de bases de données sur le budget et les services généraux serait un atout.  Communication et compétences linguistiques : Capacité d’écoute et de communication permettant de comprendre les besoins des clients internes/externes. Excellente maîtrise du français écrit et parlé (l’une des deux langues officielles de la CEB), et connaissance de l’anglais ou détermination à atteindre un bon niveau de pratique dans un environnement professionnel.  Compétences interpersonnelles : Travail d’équipe Orientation Résultat Adaptabilité Innovation Orientation Client Communication  Nationalité : Citoyen·ne d’un État membre de la Banque* Localisation du poste Lieu 55, avenue Kléber, 75116 Paris Critères candidat Conditions d'emploi 1) Contrat : contrat initial de un an (assorti d'une période probatoire d'un an) avec possibilité de renouvellement sous certaines conditions.  2) Grade et rémunération : Grade B5/B6 Selon niveau d'expérience, salaire mensuel à partir de 5 020 EUR, majoré des indemnités en fonction de l'éligibilité, exonéré de l'impôt français sur le revenu. Pour plus d'information, consulter notre barème des traitements au point 5. Avantages du site CEB.  En tant qu'organisation internationale, la CEB jouit d'un statut particulier, dans la mesure où les agents perçoivent un salaire exonéré d'impôts. De plus, notre offre comprend des indemnités* et des assurances médicales et personnelles. Tous les agents bénéficient d'un régime de retraite contributif généreux qui leur permet de bénéficier soit d'une pension soit d'une indemnité de départ.  Avantages déterminés par la situation personnelle du/de la candidat·e : allocation familiale de base indemnité d'expatriation supplément pour enfant à charge un supplément mensuel pour enfant à charge additionnel pour les familles monoparentales supplément pour parent handicapé et à charge, sous certaines conditions supplément pour enfant handicapé ou gravement handicapé, sous certaines conditions indemnité d'éducation (enfants) pour le personnel expatrié indemnité d'installation. Conditions de recrutement La CEB accepte la candidature de toute personne qualifiée ressortissante d'un des pays membres de la CEB*.  Dans le respect de ses règles sur l'égalité des chances, la Banque de Développement du Conseil de l'Europe s'efforce de faire en sorte que le recrutement d'un personnel expérimenté et dûment qualifié se fasse sans distinction du sexe, de l'âge, de l'origine raciale ou ethnique, de la religion ou des croyances, ni de l'orientation ou de l'identité sexuelle des candidats ou de tout handicap.  La CEB a obtenu la certification EDGE en termes d'égalité hommes femmes. Les femmes dûment qualifiées sont vivement encouragées à présenter leur candidature.  Les candidatures des ressortissant·e·s des pays membres de la CEB doivent être rédigées en anglais ou en français et envoyées sur le système de candidature en ligne de la Banque (https://ceb.profils.org) avant le 25 avril 2021.  Il peut être demandé aux candidat·e·s de passer un examen ainsi qu'un entretien numérique dans le cadre de cette procédure de sélection.  Albanie, Allemagne, Andorre, Belgique, Bosnie Herzégovine, Bulgarie, Chypre, Croatie, Danemark, Espagne, Estonie, Finlande, France, Géorgie, Grèce, Hongrie, Irlande, Islande, Italie, Kosovo, Lettonie, Liechtenstein, Lituanie, Luxembourg, Macédoine du Nord, Malte, République de Moldova, Monténégro, Norvège, Pays-Bas, Pologne, Portugal, République slovaque, République tchèque, Roumanie, Saint-Marin, Saint-Siège, Serbie, Slovénie, Suède, Suisse, Turquie. il y a 19 jours - Continuer pour postuler Signaler l'offre"
5,CDD CONSEILLER(ERE) CLIENTÈLE (H/F) – SAINT AUBIN LES ELBEUF...,Caisse d'Epargne Normandie,,"Description de l'entreprise Intégrez dès à présent la banque qui soutient et encourage l’audace de toutes celles et ceux qui entreprennent ! Acteur clé de l’économie régionale, la Caisse d’Epargne Normandie témoigne tous les jours sur le terrain de ses valeurs humaines et de sa volonté de placer le client au cœur de son métier. Ancrée dans l'économie locale, la Caisse d’Epargne Normandie compte plus de 198 agences réparties sur 5 départements. Elle favorise l'intégration des jeunes Normands, ainsi que des profils plus expérimentés. Elle bénéficie des moyens du Groupe BPCE, 2ème groupe bancaire en France, qui donnera un sens à votre parcours professionnel et les moyens de vos ambitions. Nous recherchons pour notre agence de Saint Aubin les Elbeuf, un Conseiller(ère) Clientèle (H/F) dans le cadre d'un CDD. Poste et missions Rattaché(e) au Directeur d'Agence, vous intégrez le poste de Conseiller(ère) Clientèle et assurez les missions suivantes : - Accueillir et renseigner nos clients, - Représenter et promouvoir l'image et les valeurs de l'entreprise, - Instaurer une relation de proximité et de confiance dans le respect de la confidentialité, - Ecouter et découvrir les besoins de nos clients, - Conseiller et apporter des solutions adaptées en termes d'épargne, prévoyance, protection, gestion de compte et moyens de paiement, - Assurer le suivi administratif et la mise à jour des dossiers, - Fidéliser la clientèle grâce un service de qualité, - Veiller au respect de la législation et des procédures. Vous contribuez, à travers un traitement proactif des opérations courantes, à la réalisation des objectifs commerciaux de l’équipe en sachant saisir toute opportunité de promouvoir et vendre nos produits et services. Profil et compétences requises De formation Bac+3 à vocation bancaire et/ou commerciale, vous justifiez impérativement d’une expérience réussie dans la vente de services, idéalement acquise dans le secteur de la finance ou plus largement dans des secteurs comme les Assurances, l'Immobilier, la Distribution. Informations complémentaires sur le poste GROUPE BPCE Publiée à l'instant - Continuer pour postuler Signaler l'offre"
6,Consultant Marketing Digital (H/F),Deloitte,,"Avec près de 1 400 consultants en France et un réseau mondial de 60 000 consultants, l'activité Conseil de Deloitte accompagne les organisations publiques et privées dans leurs projets de transformation, de croissance et d'innovation.  Au sein de cette activité, Deloitte Digital est la Creative Digital Consultancy de la firme. De la définition de la stratégie digitale de nos clients au design et déploiement de leurs plateformes CRM, Web ou e-commerce, nous amenons nos clients à imaginer leur futur, en plaçant l'expérience utilisateur au centre des préoccupations. Deloitte Digital, c'est également 44 studios répartis dans le monde, composés de designers, de stratèges et d'experts des technologies - une combinaison puissante de créativité, de connaissance métier et de savoir-faire technologiques. Notre Motto : Engage, Create, Play.  Pour accompagner son fort développement, Deloitte Digital recrute des talents à l'esprit créatif et entrepreneurial, désireux d'intégrer une équipe dynamique ayant le goût du challenge et intervenant dans des environnements motivants auprès d'entreprises prestigieuses. Vous travaillerez au sein de nos équipes pour concevoir de nouvelles solutions pour nos clients (produits, services voire nouveaux business), transformer leur expérience client et leurs services existants, voire repenser leur organisation et modes de travail.  En tant que Consultant Marketing Digital, vous accompagnerez nos clients dans la mise en œuvre de leurs projets digitaux (design et implémentation de plateformes web ou mobile, lancement de sites eCommerce, stratégies d’acquisition de trafic, optimisation de la performance digitale, etc.).  Dans ce contexte, vos missions seront de : Participer aux phases de cadrage des projets : benchmarking, animation d'ateliers d'idéation, formalisation de parcours client, priorisation des besoins, élaboration de la feuille de route projet, formalisation des business cases ; Auditer des services digitaux, identifier et mettre en œuvre des recommandations d’améliorations ; Définir des stratégies de marketing digital multicanale, le lancement et le pilotage de la performance de campagnes 360 ; Assurer les activités de gestion de projet, bien souvent à dimension internationale: suivi planning et budget, coordination des différentes parties prenantes, animation des comités et réunions, préparation des points de suivi et de coordination ; Piloter les phases de tests et de déploiement des solutions ; Assurer un rôle clef au sein d'un dispositif agile et contribuer activement aux rituels d'une démarche agile (release planning, sprint planning, stand-up, démo, rétrospective). Votre parcours : En rejoignant Deloitte, vous aurez l'opportunité de développer un set de compétences, partagées avec notre réseau international, et structurées autour des dimensions suivantes : leadership, métier et spécialité. Grâce aux missions variées auxquelles vous participerez et au programme de formations proposé, vous pourrez renforcer progressivement ces compétences, en acquérir de nouvelles et progresser ainsi au sein de notre firme.  Votre Profil Diplômé(e) d'un Bac+5 d'école de commerce ou d'université, vous avez acquis une expérience significative de 2 à 6 ans dans le cadrage et la mise en oeuvre de projets digitaux (apps, e-Commerce, portails, services innovants, internet des objets...) dans des rôles de chef de projet, product owner ou AMOA. Idéalement vous avez l'expérience de grands projets avec une forte dimension internationale. Vous avez développé une forte sensibilité autour des enjeux liés à l'expérience utilisateur. Vous avez le sens de la relation client et un sourire omniprésent. Vous avez une bonne culture des solutions Martech et eCommerce. ainsi que des stratégies d’acquisition et de conversion en ligne Vous savez identifier les bons indicateurs de performance et savez transformer la data en insights Vous maîtrisez les méthodes agiles (Scrum, Lean Startup, SAFe). Vous êtes capable de piloter des projets complexes grâce à votre sens de l'organisation et du leadership et à votre aptitude à résoudre les problèmes. Vous souhaitez être autonome et rapidement encadrer et coordonner des équipes internes et externes. Une expertise sectorielle dans un des secteurs suivants est un plus : banque et assurance, santé, grande consommation et industrie. La maîtrise de l'anglais oral et écrit est nécessaire. Poste basé à Paris La Défense. Aujourd'hui - Continuer pour postuler Signaler l'offre"
7,Conseiller clientèle H/F,FLOA,1 554 € par mois,"Pourquoi rejoindre FLOA ? Rejoindre FLOA, c’est choisir de mettre ses compétences au service d’une entreprise 100% digitale, ouverte et innovante. Notre engagement au quotidien ? Simplifier la banque pour faciliter la vie ! Leader français des solutions de paiement sur web et mobile, nous proposons une offre BtoC au travers de FLOA Bank (cartes de crédit, mini-prêts instantanés, assurances…) et un large panel de facilités de paiement pour les (e-)commerçants avec FLOA Pay. Aujourd’hui, nous sommes près de 300 collaborateurs à œuvrer au quotidien pour accompagner plus de 3 millions de clients et plus de 100 partenaires. Alors n’hésitez plus, rejoignez-nous ! Nous recherchons des conseillers clientèles en CDI au sein de notre plateforme spécialisée dans le recouvrement à l’amiable. Dans le contexte actuel, nous garantissons la mise en place de toutes les conditions sanitaires nécessaires à la sécurité de chacun. Sous la responsabilité du manager, vous mettez en œuvre vos qualités commerciales et humaines dans le but de gérer de façon optimale des clients en situation d’incidents de paiements. Dans ce cadre, vous aurez pour mission de : - Prendre en charge un portefeuille clients - Contacter, par téléphone, chaque client pour identifier le motif de l’impayé et mettre à jour sa situation financière et personnelle. - Analyser les différents éléments de la situation du client et le conseiller de façon adéquate tout en négociant des accords de remboursement adaptés pour régulariser le retard de paiement. - Assurer de la fiabilité des accords pris et préserver une relation de qualité avec vos clients. - Assurer de la reprise, par le client, du paiement régulier de ses mensualités. - Proposer en cas d’échec de toute tentative d’accord amiable, l’orientation du dossier du client en argumentant votre décision. - Gérer les dossiers avec qualité et rapidité tout en respectant les règles et procédures inhérentes à votre activité. Profil recherché Issu(e) d'une formation bac+2, vous disposez d’une expérience de minimum 3 ans au sein d'un centre de relation clients à distance. Doté(e) d’un tempérament commercial, dynamique, vous disposez d’une réelle capacité de négociation. Vos qualités relationnelles, votre aisance au téléphone et votre diplomatie, vous permettent de garder dans tous les cas un ton juste, courtois tout en instaurant un climat de confiance avec le client. Vous avez un bon niveau rédactionnel. Votre sens de l’écoute et vos capacités d’analyse vous permettent de comprendre rapidement la situation, les difficultés de vos clients et de mettre en place des solutions adaptées et personnalisées. Rigoureux, autonome et force de proposition dans un environnement parfois complexe, vous avez le goût de la performance pour atteindre les objectifs fixés. Vous avez une très bonne maîtrise du Pack Office et une réelle appétence pour l’ensemble des outils informatiques. Type d'emploi : CDI Salaire : Jusqu'à 1 554,00€ par mois Avantages : Participation au Transport Titre-restaurant Horaires : Travail en journée Rémunération supplémentaire : 13ème Mois Prime trimestrielle Télétravail: Temporairement en raison du COVID-19 Précautions contre le COVID-19: Processus de recrutement à distance Entretiens virtuels il y a 5 jours Signaler l'offre"
8,MOA / Business Analyst Assurance vie (H/F),DELANE SI,45 000 € - 55 000 € par an,"Description du poste et missions : Pour accompagner le développement de notre client Grand Compte, nous recherchons un/une MOA / Business Analyst Assurance vie. Les missions seront les suivantes : · Rédiger les spécifications fonctionnelles. · Assurer l’exécution des tests et qualifier les anomalies. · Contribuer à la formalisation de la stratégie de recette et des scenarii de test. · Assurer l’ensemble des traitements impactant la vie es contrats d’assurance vie (prélèvements des frais, OST, participation aux bénéfices…) · Gérer les dossiers complexes en appui des équipes de gestion administratives. · Rédiger les guides de formation utilisateurs. Profil recherché : De formation Bac+5 vous justifiez à minima de 3 ans d’expérience sur le même poste. Vous connaissez l’assurance vie ainsi que les dispositifs d’épargne/retraite (PERP, Loi Madelin, PERE, Art.83, PERCO, PEE) Vous avez également connaissances des instruments financiers éligibles à l’assurance vie (OPCVM, actions, obligations…) Conformément à la règlementation, et à notre politique d’égalité professionnelle, tous nos postes sont ouverts aux personnes en situation de handicap. Qui sommes-nous ? Pour nous, le recrutement ne se résume pas à ouvrir un CV et à l'envoyer chez un client... Nous recrutons des personnalités avant tout, aussi, nous avons hâte de vous rencontrer (même si c’est par écrans interposés) ! DELANE SI est une société de conseil et de services intervenant auprès de clients grands comptes dans les secteurs Banque, Finance de Marché, Assurances mais aussi plus récemment Industrie, Transports & Telecom. Par notre organisation et notre taille, nous avons développé un esprit favorisant réactivité, écoute, transparence et une réelle notion de service et d'accompagnement ! Type d'emploi : Temps plein, CDI Salaire : 45 000,00€ à 55 000,00€ par an Télétravail: Non Précautions contre le COVID-19: Processus de recrutement à distance Entretiens virtuels il y a 5 jours Signaler l'offre"
9,Conseiller Clientèle en ligne H/F - Chessy (77) H/F,Crédit Agricole Caisses Régionales,,"Métier Banque – Marché des particuliers Titre du poste Conseiller Clientèle en ligne H/F - Chessy (77) H/F Description du poste Au sein de notre agence de Chessy (77), nous recherchons un(e) conseiller(e) clientèle en ligne, pour : Conseiller et vendre la gamme de produits adaptés (banque et assurances), par le canal défini avec le client (téléphone, mail, courrier …), avec l'exigence de la rentabilité, de la qualité servie et de la pérennité de la relation. Veiller à rendre le client autonome, l'informer et le conseiller sur les différents canaux directs existants. Détecter le maximum d'opportunités de ventes immédiates ou futures. Organiser et développer son activité commerciale à travers le suivi et la vente en rebonds et ou en appels sortants. Apprécier le niveau de risque en collaboration avec son responsable. Identifier les besoins; attentes et orienter le client. Prendre en charge et émettre des réponses adaptées aux demandes de renseignements et aux réclamations des clients des agences. Prescrire à bon escient l'intervention des experts, en relation avec son responsable d'agence.  Pour vous accompagner au mieux dans la prise de vos fonctions, nous vous proposons un programme complet de formation et de découverte de notre entreprise. Profil De formation supérieure de niveau Bac+3 à Bac+5, vous êtes doté(e) d'une réelle fibre commerciale, d'un sens de l'écoute et d'un esprit d'équipe fort.  Le secteur bancaire vous intéresse ? Évoluez sur long terme au sein de notre groupe leader en France et en Europe. Contrat CDI Localisation du poste Localisation du poste Ile-de-France, Seine et Marne (77) Lieu de travail CHESSY Critères candidat Niveau d'études min. requis Bac+3 Demandeur Date de fin de publication 31/03/2021 Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
