,title,company,salary,summary
0,Gestionnaire Middle Office H/F,Crédit Agricole Assurances,,"Description du poste UAF LIFE Patrimoine a réalisé en 2019, 650 Millions d’euros de collecte et détenait plus de 4,2 milliards d’euros d’encours. En pleine croissance, elle compte aujourd’hui plus de 100 collaborateurs implantés essentiellement sur Lyon. Dans le cadre de son développement, UAF Life Patrimoine recherche un gestionnaire Middle Office en Contrat à Durée Déterminée.  Rattaché(e) au service Middle Office de la Direction des Opérations et des Partenariats BU, vous aurez principalement les missions suivantes :  Répondre aux demandes diverses émises par téléphone, courriers ou mails venant des Pôles Commerciaux ainsi que de certains apporteurs / clients. Enregistrer les actes de gestion en lien avec le Back Office (affaires nouvelles et tous les actes de la vie des contrats) en application des règles de gestion en vigueur. Effectuer les tâches administratives nécessaires au bon fonctionnement du service.  Critères de candidature Durée 9 Poste avec management Non Cadre / Non Cadre Non cadre Niveau d'étude minimum Bac + 3 / L3 Formation / Spécialisation Vous êtes de formation BAC +3 avec une spécialité en banque/finance/assurance. Vous avez une première expérience en back office ou en plateforme téléphonique spécialisée dans le secteur assurantiel. Niveau d'expérience minimum 3 - 5 ans Soft skills Vous disposez d'une bonne connaissance des opérations de gestion sur les contrats, et vous êtes à l'aise dans les échanges téléphoniques et par mail en BtoB. Une bonne connaissance de l'Assurance vie est indispensable pour réussir dans ce poste. Vous êtes organisé, rigoureux et montrez un excellent relationnel à l'oral comme à l'écrit. Entreprise Crédit Agricole Assurances Le groupe Crédit Agricole Assurances est le premier bancassureur en France et l'un des acteurs majeurs en Europe. Il conçoit des offres au plus près des besoins de ses clients dans les domaines suivants : Assurance Vie, Retraite, Santé, Prévoyance, Assurance emprunteur et Assurances dommages. UAF Life Patrimoine est une plateforme de distribution de produits financiers et d'assurance qui conçoit, commercialise et gère des produits et services dans le domaine du placement financier (assurance-vie, épargne, retraite, produits de défiscalisation...). Groupe Crédit Agricole Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
1,"Consultant Regulatory, Compliance & Gouvernance (H/F)",Deloitte,,Pas de description
2,QA Engineer (H/F) en startup à Paris (100% télétravail possi...,Testamento,35 000 € - 50 000 € par an,"Chez Testamento, nous pensons que toutes les étapes de la vie devraient être plus faciles à anticiper, en particulier les plus difficiles. C’est la raison pour laquelle nous avons conçu, depuis 2013, des parcours digitaux innovants qui valorisent l’assurance de personnes et l’épargne différemment. Ces parcours enrichissent les démarches commerciales et les services des acteurs de la bancassurance. Disponibles en mode SaaS ou via API et en marque blanche, ils sont déjà utilisés par plus de 4 000 conseillers de banques, assurances ou mutuelles, et accessibles à 2,5 millions de personnes en France. La société compte parmi ses clients Generali, le groupe MACIF, La France Mutualiste, Allianz et Malakoff Humanis. * Pourquoi travailler chez Testamento ? Startup InsurTech / Legaltech en très forte croissance Équipe R&D experte avec nombreux projets d’innovations en cours Des méthodes de développements agiles Une vue globale des projets, depuis la conception jusqu’à la production Environnement 100% compatible avec le télétravail (avec des outils comme G-Suite, Slack, Atlassian, Git et un CTO basé en Floride) Package salarial compétitif, avec avantages (tickets resto Swile, excellente mutuelle) et potentiel d’accès à des stock options (BSPCE) Une équipe ultra-motivée et soudée. Descriptif du poste : Nous recherchons un(e) ingénieur(e) Quality Assurance (QA) pour définir et automatiser nos efforts de Test. Votre mission si vous l'acceptez : Collaborer avec le Product Owner et les développeurs pour intégrer la culture du test dans la conception. Participer à la stratégie et à la conception des tests. Mettre en place les outils de test et responsable de l'intégration dans la chaîne CI/CD. Manager les environnements et les données de test. En charge opérationnelle de l'exécution des tests (manuels et surtout automatisés) et de la restitution de rapports. Chercher les failles et les conditions qui peuvent déclencher les bugs. Participer à l'analyse des bugs (prod ou dev) et suivre les correctifs. Contribuer à la fiabilité de nos outils en intégrant des dimensions de sécurité et de capacité dans les tests. Compétences nécessaires : Au moins 3 ans d'expérience en qualité logicielle Bonne culture DevOps et familiarité avec architectures micro-services et serverless Cypress, Bitbucket, Jenkins, Cucumber Une expérience AWS serait un vrai atout. Niveau d’études : Bac+2 minimum, master/école d’ingénieur recommandé Nombre d’années d’expérience : minimum 3 ans * Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 50 000,00€ par an Avantages : Participation au Transport Réfectoire Titre-restaurant Travail à Distance Horaires : Du Lundi au Vendredi Télétravail: Oui Précautions contre le COVID-19: Processus de recrutement à distance il y a 12 jours Signaler l'offre"
3,CHARGE D AFFAIRES PROFESSIONNELS AGRI (H/F),CAISSE FEDERALE DE CREDIT MUTUEL,,"Présentation de la société Le Crédit Mutuel : un employeur différent Comment ? Par son organisation décentralisée qui fait de lui la seule banque coopérative non cotée en bourse de France. Ce qui compte d’abord au Crédit Mutuel, c’est la qualité de la relation avec nos clients qui sont les propriétaires de notre Groupe. Cet objectif fait du Crédit Mutuel la marque préférée des français dans le domaine bancaire depuis 14 ans. Le Crédit Mutuel se singularise également par des valeurs qui constituent l’ADN de l’entreprise depuis plus de 130 ans : une forte autonomie au quotidien avec de réels pouvoirs de décision, de vraies responsabilités. Une entreprise dans laquelle exigence rime avec bienveillance, dans laquelle le mérite par la promotion interne est reconnu et qui offre de véritables perspectives de carrières. Intégrer le Crédit Mutuel, c’est faire partie d’un collectif qui veut réinventer l’expérience client dans de nombreux domaines : la banque, l’assurance, la téléphonie, la location de véhicules ou de vélos, la commercialisation de biens immobiliers, l’informatique, la logistique, ... Autant d’activités dans lesquelles vos idées et vos compétences seront mises en valeur. Rejoindre un Groupe fort de ses marques telles que Crédit Mutuel, CIC, la BECM, Cofidis, Euro Information, …, c’est faire partie d’une aventure humaine et technologique dans laquelle vous prendrez toute votre place pour construire avec nous le monde de demain. Mission Mission principale Le Chargé d'Affaires Professionnels agri développe, gère et fidélise un portefeuille de clients « professionnels » (entrepreneurs individuels et, en fonction de leurs effectifs, artisans commerçants, professions libérales, Très Petites Entreprises). Il intervient sur l'ensemble de la relation commerciale avec les clients de son portefeuille et gère à la fois la dimension « privée » et la dimension « professionnelle ». Il leur vend, dans le cadre d'une approche globale, les produits et services leur permettant d'optimiser leur gestion courante et les accompagne dans la réalisation de leurs projets, en mobilisant des spécialistes chaque fois que nécessaire (ingénierie patrimoniale et sociale, crédit bail, flux et assurances). Il vise la maîtrise des risques et la rentabilité de son portefeuille. Par des actions de prospection et d'entrée en relation, il enrichit son portefeuille et contribue au développement commercial de son agence. Activités / Tâches spécifiques du poste Le chargé d'affaires professionnels agri :  Prépare, organise et suit son activité commerciale Prépare et conduit ses entretiens Prospecte de nouveaux clients Assure le suivi de la relation Analyse les risques, anticipe et gère leur dégradation Profil Connaissances et compétences Bonne connaissance des produits et services proposées à la clientèle. Bonne culture économique et financière. Maîtrise des outils de bureautique (Excel, Word, Powerpoint) et du système d'information du Groupe Crédit Mutuel Alliance Fédérale. Bonne culture économique et financière. Savoir-être - savoir-faire Vous possédez de bonnes qualités relationnelles Votre aptitude à la négociation commerciale et votre aisance relationnelle constituent les moteurs essentiels de votre réussite. Vous disposez de bonnes capacités d'analyse et de synthèse. Vous êtes une personne rigoureuse, organisée et fiable. Vous êtes capable d'autonomie. Vous faites preuve de réactivité et de dynamisme. Vous savez communiquer et travailler en équipe. Certification(s)/Accréditation(s) Certification AMF Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse  Société : CAISSE FEDERALE DE CREDIT MUTUEL | Agence : CAISSE DE CREDIT MUTUEL DE SEMUR EN AUXOIS | Réf. : A039355 | Date de publication : 25/04/2021 Credit Mutuel Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
4,Business analyst,Add Value Assurances,,"ADD VALUE ASSURANCES  Recherche sa/son Business Analyst CDI Paris La Défense    PRÉSENTATION DE L'ENTREPRISE PME à taille humaine, Add Value Assurances est la 1ère place de courtage du marché français. Spécialistes du risque d’entreprise IARD, nous proposons une offre de prestations de services unique sur le marché couvrant l’ensemble de la chaîne de valeur : aide au placement, gestion de portefeuille, gestion de sinistres, mise en conformité, digitalisation et formation. Le modèle de notre entreprise repose sur la digitalisation des process de souscription et la mise à disposition d’une équipe de spécialistes, destinés à optimiser l’efficacité et la rentabilité des assureurs et intermédiaires en assurances au travers de 3 canaux : Courtage (réseau de plus 3 500 courtiers) Partenariats (banque assurance) Affinitaire (Syndicats professionnels, Fédérations) Basée au cœur de Paris La Défense, Add Value Assurances est fondée en 2013 par Benoit Salembier. Dès 2014, Add Value Assurances reçoit un Trophée du Courtage récompensant l’originalité de son modèle de distribution. Pour accélérer son développement, Add Value Assurances rejoint en octobre 2019 le groupe ACTURIS Ltd (UK) www.acturis.com, leader européen des solutions informatiques à destination du secteur de l’assurance. En complément d’Add value Assurances, ACTURIS France est créé en 2021 pour distribuer ses solutions digitales aux courtiers et assureurs français.  DESCRIPTION DU POSTE  Pour répondre à notre croissance nous recherchons un/une business analyst. Rattaché(e) à la direction technique, vos principales missions sont  D'accompagner les métiers dans les phases de maturation des besoins Être référent(e) sur votre domaine fonctionnel ; Rédiger les cahiers des charges et spécifications fonctionnelles ; Evaluer les coûts et délais sur votre périmètre ; Définir la stratégie de recette et en piloter la réalisation, Gérer le périmètre applicatif (maintenances, incidents, solutions) ; Coordonner et assurer la communication avec les métiers et les autres équipes.  LISTE DE TACHES NON EXHAUSTIVES  - Formation ACTURIS nouveaux arrivants (toutes équipes confondues) Mise à jour process gestion et guide utilisateur Recueil besoin utilisateur Back Office (compta / gestion / sinistre) Suivi test fonctionnalités Back Office Rédaction besoin fonctionnalités Back Office Editiques gestion et sinistre Suivi projet partenariat Back Office + produits Audit interne gestion PROFIL RECHERCHÉ  - Vous êtes diplômé(e) d’une formation Bac+5 en Université / écoles d'ingénieurs / écoles de commerce Très bon niveau d’anglais, Bon relationnel, bonne communication écrite et orale et capacité à animer une réunion ; Ecoute, capacité d'analyse et esprit de synthèse ; Capacité à travailler en équipe ; Autonomie et capacité d'organisation ; Sens du service ; Capacité d'adaptation ; REMUNERATION Selon expérience DIVERS L’équipe est actuellement composée d’une directrice technique et d’un business analyst POURQUOI REJOINDRE ADD VALUE ? Participer aux projets d’une entreprise en pleine croissance au cœur de la digitalisation. Travailler au sein d’une équipe dynamique dans nos bureaux de Paris La Défense. Vous êtes intéressé(e) par cette opportunité, merci de postuler en envoyant votre CV avec une lettre de motivation à jobs@add-value.fr il y a 18 jours - Continuer pour postuler Signaler l'offre"
5,Consultant Debutant Fonction Finance FS H/F - FY21,EY,,"Dans le cadre de son développement pour le secteur des Services Financiers, EY recherche des Consultants Juniors, ayant eu une première expérience dans ce domaine.  Au sein du département FSO (Financial Services Office), 1 400 collaborateurs en France combinent leurs expertises métiers et fonctionnelles, afin de répondre efficacement aux besoins de nos clients en gestion d’actifs, banque ou assurance. Dans un contexte en perpétuel changement et hautement réglementé, nous apportons ensemble à nos clients des conseils pour les aider à gérer les incertitudes et les opportunités de ce secteur.  L’opportunité  L’équipe FAAS, composée de 150 collaborateurs, intervient sur des projets de conseil en organisation et performance de la fonction finance. FAAS recrute des consultants juniors dans les secteurs de la banque, l’assurance, l’asset management et la trésorerie d’entreprise.  Vos missions  Basé à Paris avec des déplacements fréquents chez nos clients, vous participez à des missions de conseil du type :   Amélioration du pilotage revue des indicateurs de performance et optimisation des outils de pilotage revue et optimisation des processus et des schémas comptables raccourcissement des délais de clôture comptable (fast-close) Transformation du cadre réglementaire  projet de mise en œuvre de nouvelles normes et réglementation Renforcement de l’efficacité opérationnelle élaboration de Target Operating Model de la fonction finance ou trésorerie assistance au changement d’outil comptable ou de trésorerie conseil en intégration post-fusion des fonctions financières Assistance à l'élaboration des reporting financiers préparation des éléments financiers et réglementaires élaboration de reporting multi formes (IFRS, US GAAP, French GAAP) mise en place du contrôle de gestion et de la comptabilité analytique  Votre profil  Diplômé d'une formation Bac+5 type école de commerce/ingénieur, Master CCA/DSCG, vous avez acquis une expérience sous forme de stages /CDD/Alternance ou CDI, dans un environnement financier (Banque, Assurances ou Asset Management). Méthodique, autonome et rigoureux, vous vous adaptez rapidement aux changements. Vos qualités relationnelles, l’implication, la curiosité et l’enthousiasme vont faciliter le travail en équipe. La maîtrise de l'anglais est indispensable pour évoluer dans notre environnement. Une compétence sur des sujets type Bâle 2, Bâle 3, Solvency2, AQR serait un plus.  A propos d’EY  EY rassemble aujourd’hui 262 000 associés et collaborateurs à travers le monde dans plus de 150 pays. Grâce à ce réseau, dont le niveau d’intégration et l’ampleur internationale sont gages d’une même excellence partout dans le monde, EY renforce sa position de leader mondial de l’Audit, du Conseil, des Transactions, de la Fiscalité et du Droit. Nous faisons grandir les talents afin, qu’ensemble, ils accompagnent les organisations vers une croissance pérenne. Et notre engagement envers nos équipes commence avec cette promesse : quel que soit votre parcours avec nous, l’expérience EY dure toute une vie.  Si vous pouvez démontrer que vous répondez aux critères mentionnés ci-dessus, veuillez nous contacter dès que possible.  Vivez l’expérience EY, Rejoignez-nous ! Dans le cadre de sa politique Diversité, EY étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
6,CHARGE / CHARGEE DE CLIENTELE PARTICULIERS (H/F),CCM MULHOUSE UNIVERSITE,,"Présentation de la société La stratégie du Crédit Mutuel Alliance Fédérale se développe selon 4 axes : BANCASSURANCE: La bancassurance propose une offre intégrée correspondant aux besoins de nos sociétaires en banque et en assurance. MUTUALISME: Notre manière d'être et d'agir repose sur le respect et la confiance. L'intérêt du sociétaire prime sur la structure. TECHNOLOGIE: Nous maîtrisons les technologies nouvelles, pour les mettre au service des sociétaires et des Caisses. BANQUE DE PROXIMITÉ Concernant le Crédit Mutuel, la relation avec le sociétaire est assurée par des Caisses autonomes, impliquées dans le tissu local. par l'utilisation des outils de banque à distance. Avec le rachat du CIC en 1998, le Groupe Crédit Mutuel Alliance Fédérale accède à un réseau international présent sur tous les continents. Sur cette base, la stratégie de développement international va notamment s'appuyer sur l'expertise du Groupe en matière de bancassurance et de flux monétiques ainsi que sur les assurances et le crédit à la consommation. Aujourd'hui le Groupe Crédit Mutuel Alliance Fédérale poursuit son internationalisation. Mission Mission principale: Vous gérez et fidélisez un portefeuille de clients particuliers « coeur de cible ». Dans le cadre d' une approche par univers de besoins, vous vendez aux clients les produits et services bancassurances en optimisant leurs équipements et leur permettant de réaliser leurs projets. Vous visez la maîtrise des risques et la rentabilité de votre portefeuille. Par des actions de recommandation et de prospection, vous assurez l'enrichissement et le renouvellement de votre portefeuille et contribuez au développement commercial de votre agence. Dans certaines organisations, vous exercez des activités de guichet et/ou de maintenance des automates. Activités / Tâches spécifiques du poste Le Chargé de Clientèle Particulier / La Chargée de Clientèle Particulier : Prépare, organise et suit son activité commerciale  Prépare et conduit ses entretiens : Mobilise les spécialistes lorsque les besoins des clients le nécessitent.  Conquiert de nouveaux clients : Sollicite des recommandations ; développe la prescription. Conduit les actions de prospection (hors recommandation).  Assure le suivi de la relation  Analyse les risques, anticipe et gére leur dégradation Profil Connaissances et compétences Expérience confirmée dans le métier de Conseiller Bancaire/Conseiller Clientèle - Compétences commerciales démontrées Maîtrise de la gestion des risques (risques naissants, suivi débiteurs, pré-contentieux...) Capable de procéder à des analyses de rentabilité et de risques Savoir mener et concrétiser un entretien de vente Bonne culture économique (notamment du tissu économique local) Savoir-être - savoir-faire Bonne expression écrite et orale Aisance relationnelle, écoute Rigueur, organisation et autonomie Disponibilité, réactivité et dynamisme motivation commerciale, force de conviction, capacité d'adaptation, empathie Savoir communiquer et travailler en équipe Savoir faire preuve de pédagogie. Certification(s)/Accréditation(s) AMF indispensable. Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse  Société : CCM MULHOUSE UNIVERSITE | Réf. : A039581 | Date de publication : 08/04/2021 Credit Mutuel il y a 17 jours - Continuer pour postuler Signaler l'offre"
7,Chargé de projets Marketing Clients H/F,Crédit Agricole,,"Le Crédit Agricole d’Ile-de-France est la 1ère Caisse Régionale du Groupe Crédit Agricole : aujourd’hui ce sont 275 agences et 3900 collaborateurs répartis sur 8 départements qui sont au service des projets de 1,5 million de clients Franciliens. Evoluez à nos côtés au sein d’une banque mutualiste, connectée et résolument orientée clients ! 100% humain et 100% digital, c’est un combo gagnant qui nous mène vers notre ambition : devenir la banque préférée des Franciliens. 88 % des collaborateurs nous recommandent en tant qu’employeur, c’est bon signe ! Nos valeurs mutualistes de proximité, responsabilité et solidarité mettent au premier plan la bienveillance et l’esprit d’équipe. Vous participez à la définition et au déploiement du plan de relations clients/prospects de la Caisse Régionale en contribuant activement à un groupe de travail « Moment de vie » (exemples : je deviens adulte et indépendant, j’achète un bien immobilier, je prépare ma retraite, etc.) mais également sur des thématiques transverses liées à des univers de besoins clients (exemples : fidélité, banque au quotidien, assurance, etc.) Vos principales missions sont : Etre en veille sur le marché des Particuliers (Banques de réseau traditionnel, banques en ligne et Fintech…) et la réglementation Déployer des actions marketing relationnel sur des supports multicanaux (site, mails, sms...) dans un objectif de personnalisation Approfondir la connaissance de segments de clientèle et des usages afin d’intensifier la relation clients Gérer et développer de nouveaux sujets en lien avec les experts de la Caisse Régionale et du Groupe Travailler en collaboration avec les équipes du Département Expérience Clients (Marketing, Communication digitale, Ecosystème digital, Distribution Clients, Data) sur les parcours clients (UX) S’assurer de finalisation des projets, leurs déploiements et performance dans un objectif d’optimisation continue Contribuer aux projets innovants dans une démarche test and learn. Votre profil : Vous êtes titulaire d’un Bac+5 en Marketing et justifiez d’une expérience de 5 ans minimum post formation initiale. Vous êtes rompu(e) à la gestion de projet et organisé(e). Vous aimez travailler en équipe. Vous êtes créatif(ve), curieux(se) et force de proposition. Vous appréciez partager vos idées et votre expertise. L’UX, les méthodologies type Design Thinking n’ont pas/plus de secret pour vous. Les soft skills font partie de votre socle de valeurs. Vous avez une très bonne capacité de communication orale et écrite. La maîtrise de la langue française est indispensable. Vous avez une culture digitale. il y a 17 jours - Continuer pour postuler Signaler l'offre"
8,DELEGUE SUCCESSIONS – CDD (H/F),BRED Banque Populaire,,"Description de l'entreprise Parlons un peu de nous… BRED Banque Populaire fait partie du Groupe BPCE, 2ème groupe bancaire français qui compte plus de 100 000 collaborateurs dans le monde. Rejoindre nos équipes, c’est intégrer une banque coopérative de 5600 collaborateurs, proche de ses sociétaires et engagée sur ses territoires (Ile de France, Normandie, Outre-mer et International). Elle déploie un réseau de 114 succursales, 322 agences, 13 cercles de gestion patrimoniale et un cercle dédié à la gestion de fortune. La BRED s’attache à répondre à l’ensemble de ses clients (particuliers, privés, entreprises), et peut s’appuyer sur des pôles d’expertises tels que sa salle des marchés, sa société de gestion d’actifs, sa compagnie d’assurance et sa propre IT. Nous faisons le choix de l’humain et de notre ancrage régional tout en fournissant à nos clients des outils digitaux aux plus hauts standards. Rejoindre BRED Direct, c’est rejoindre une équipe de stars de la relation clientèle, à taille humaine et dynamique ! Nos équipes sont basées à Joinville le Pont (94), l’un des deux sièges de la BRED, en immersion avec d’autres directions du groupe. Ce que l’on attend de vous ? Faire tout votre possible pour accompagner et satisfaire notre clientèle dans leurs demandes. Poste et missions Prendre en charge un portefeuille de dossiers de successions (banque et assurance) en lien avec le réseau commercial, dans le respect des règles et procédures. Assurer l’interface entre les services internes de la banque, les clients et les différents intervenants extérieurs. Missions : • Assurer le traitement des dossiers de successions confiés dans le respect des procédures et délais impartis • Fournir un appui juridique vis-à-vis du réseau commercial • Mettre à jour le logiciel Heremus afin d’assurer la lisibilité et la traçabilité des dossiers pour l’équipe et le réseau commercial • Répondre aux demandes des intervenants au dossier (héritiers, notaires, assureurs, Trésor Public …) • Veiller à assurer une prise en charge de qualité sur chaque dossier Profil et compétences requises • Diplôme de formation supérieure en Droit • Connaissance des règles juridiques liées au droit des successions • Expérience commerciale bancaire Informations complémentaires sur le poste GROUPE BPCE il y a 11 jours - Continuer pour postuler Signaler l'offre"
9,Responsable Administratif Et Financier (H/F),ABM - Alliance Bois Matériel-,34 362 € - 65 000 € par an,"Responsable Administratif et Financier H/F La société ABM -Alliance Bois Matériel-, spécialiste de la vente et du SAV de matériel de manutention et d’élévation de la personne, est présente sur 6 Départements: 37,41,18,58,86,36.Concessionnaire pour les marques MANITOU, TOYOTA, et YANMAR, fort de 45 ans d'expérience, nous maîtrisons entièrement le processus d’achat jusqu’à l’entretien régulier de nos machines grâce à des solutions adaptées aux besoins de nos clients. Nous recherchons un Responsable Administratif et Financier (H/F). Basé(e) à notre agence de Bourges, sous l'autorité de la Direction, vous aurez pour mission de garantir une gestion administrative et financière rigoureuse de l'entreprise dans le cadre des orientations et stratégies définies par la Direction Générale dans le respect des normes légales en vigueur. Pour cela vous serez en charge de : Superviser, Optimiser, Sécuriser et Analyser l'information comptable et financière Créer une fonction support en contrôle de gestion Optimiser et Manager les services supports concernés Assurer les relations avec les partenaires (commissaires aux comptes, expert comptable, Assurances, Banques...) Piloter la trésorerie Rigoureux(se), organisé(e), réactif(ve) et curieux(se), vous avez une réelle appétence pour les chiffres. Votre aisance avec les systèmes d'information est reconnue. Poste à pourvoir au plus vite. Statut Cadre forfait Jours. Déplacements ponctuels. Rémunération selon profil. De formation supérieure (Bac +5) en Finance/Comptabilité, vous justifiez d’une expérience de minimum 10 ans dont 5 ans minimum dans l'encadrement de la fonction finance en entreprise. Mots-clés similaires: controleur de gestion, responsable administratif financier, responsable administratif et financier, responsable comptable, finance, responsable administratif, directeur financier, directeur administratif et financier, directeur administratif financier, office manager Type d'emploi : Temps plein, CDI Salaire : 34 362,00€ à 65 000,00€ par an Avantages : Titre-restaurant Horaires : Du Lundi au Vendredi Rémunération supplémentaire : 13ème Mois Missions du poste: Surveiller les comptes des entreprises et générer des revues trimestrielles Présenter les budgets à la Direction Générale Télétravail: Non Précautions contre le COVID-19: Équipement de protection individuel fourni ou requis Consignes de distanciation sociale Procédures renforcées de désinfection et de nettoyage il y a 7 jours Signaler l'offre"
