,title,company,salary,summary
0,Auditeur Bancaire F/H,Fed Finance,,"Rémunération A NEGOCIER Publié le 22/04/2021 Contrat CDI Indéterminé Localisation Nanterre Réf. n°: JO-0110669 Fed Finance, cabinet de recrutement temporaire et permanent spécialisé sur les métiers de la finance, banque et assurance, recherche pour une banque mutualiste de renom un(e) Auditeur Bancaire F/H en CDI Qu'est-ce que le métier de Fonctions de contrôle ou d'analyse Votre fonction Au sein de la Direction des risques, de la conformité et du contrôle permanent, vous réalisez des missions d'Audit afin d'apprécier la cohérence des dispositifs de gestion des risques et de contrôle mis en place par la banque dans ses différentes directions. Vos missions principales sont les suivantes :  Participer à l'élaboration du planning d'intervention et proposer les objectifs de la mission ainsi que le programme de travail qui en découle; Identifier les points forts, points d'amélioration et zones de risques des unités auditables en utilisant les différentes techniques d'audit (Entretiens, analyses de documents, exploitation de bases de données, tests sur base d'échantillon ou analyse de benchmark); Synthétiser vos constats et émettre des recommandations permettant de réduire et maîtriser les risques, et d'introduire de bonnes pratiques; Contribuer à la rédaction et à la présentation du rapport définitif; Suivre la mise en œuvre des recommandations et assurez la constitution du dossier permanent sur le périmètre dont vous avez la responsabilité. Votre profil De formation M2 en Audit, vous bénéficiez d'une expérience professionnelle de 3 ans minimum en Cabinet d'audit et/ou un poste similaire dans un environnement bancaire. Vous avez de bonnes capacités rédactionnelles et le sens de l'analyse pour argumenter et convaincre. Vous faites preuve d'aisance relationnelle, d'une capacité à vous exprimer et à partager des informations dans le cadre d'une coopération avec vos interlocuteurs. Force de proposition, vous appréciez le travail en équipe.  Poste basé à Nanterre Aujourd'hui - Continuer pour postuler Signaler l'offre"
1,Conseiller à dominante Commerciale Assurances de Personnes H...,RELAIS-ASSUR,1 700 € - 2 000 € par mois,Pas de description
2,,PRIVILÈGE COURTAGE,40 407 € - 75 106 € par an,"Le Groupe Privilège Courtage, filiale du Groupe Pluralle est une société de courtage en très fort développement spécialisée en prêt immobilier, assurance de prêt et regroupement de crédits présente sur l’ensemble du territoire national avec plus de 20 cabinets dont 14 agences régionales. Privilège Courtage bénéficie d’un positionnement stratégique, au cœur de la dynamique impulsée par le Groupe Pluralle et par Quintesens ; l'un des acteurs les plus actifs sur le marché de la gestion de patrimoine (26 cabinets, 500 collaborateurs, classé N°1 classement des Echos ""Les Champions de la Croissance"" 4 années consécutives) et Lifestone spécialisé en transactions immobilières. En plein essor, Privilège Courtage poursuit son développement et recrute un(e) Manager commercial(e) en regroupement de crédits (RAC) Partenaire des banques et disposant des conventions avec les principaux établissements financiers reconnus du RAC, Privilège Courtage recherche pour le compte de ses clients le financement adapté à leur situation familiale, fiscale et patrimoniale ! Notre A.D.N : Le développement et la réussite d’une entreprise passe par l’Humain avant tout ! Nos valeurs : La bienveillance, la bonne humeur, l’épanouissement et le respect seront les vecteurs de notre collaboration. Pas de travail sans plaisir ! Fort d’une première expérience confirmée dans le regroupement de crédit, soit en tant qu’analyste soit en tant que commercial dans un cabinet de courtage spécialisé, vous êtes autonome sur l’instruction et le suivi des dossiers jusqu’à leur finalisation. Vos missions : Prospecter et animer un réseau d’apporteurs d’affaires et des partenariats bancaires Etudier pré-demandes et demandes de financements immobilier (conformité, solvabilité) Constituer les dossiers et valider leur complétude Mettre en place le plan de financement Générer les envois banque et autres interlocuteurs Proposer aux clients la solution adaptée à leur projet Gérer les éditions des offres et la bonne fin des financements jusqu’au déblocage Participer aux projets transverses de l'entreprise Profil recherché Votre expérience éprouvée dans le domaine du courtage en financement, vous êtes reconnus par vos pairs, vos partenaires pour votre savoir-faire en matière de financement immobilier et par l'exemplarité de vos résultats. Doté d’un leadership naturel, vous souhaitez aujourd'hui transmettre, et mettre vos compétences au service d'une réussite collective. Coach au sens premier du terme ; vous montrez l'exemple et ""entrainez "" les équipes dans votre sillage Outres vos qualités, vous avez les aptitudes à recruter, former et coacher, vous êtes doté d’une aisance relationnelle et forcement commerciale. Votre dynamisme, votre ingéniosité, vous vous montrez organisé et réactif. L’obtention de l’IOBSP est OBLIGATOIRE pour prétendre à cette fonction Vos moyens pour réussir dans votre poste - l'expérience et l'appui d’un groupe dédié à votre réussite ; un service marketing pointu, des chargées de recrutement performantes, un service juridique en appui, un centre de formation interne. - un environnement de travail stimulant, avec des challenges à relever chaque jour. - des responsabilités valorisantes et l'opportunité de jouer un rôle actif dans le développement national de Privilège Courtage. - des collègues, de collaborateurs passionnés, talentueux, et attachants, bref formidables ! - une reconnaissance permanente, où l’accompagnement, l’entre-aide seront votre réalité. Nous recherchons des personnes motivées, passionnées par le challenge et par la réussite collective, animées par l'atteinte de challenges ambitieux. C’est avant tout votre envie et votre enthousiasme qui nous intéressent, alors on vous attend ! Les postes sont à pourvoir immédiatement. La rémunération est non plafonnée, à la hauteur de vos ambitions ! Vous vous reconnaissez dans cette offre tant humainement que professionnellement ????? Envoyez votre candidature par mail et restez à côté de votre téléphone, notre chargée de recrutement vous appelle. Type d'emploi : Temps plein, CDI Salaire : 40 407,00€ à 75 106,00€ par an Horaires : Périodes de Travail de 8 Heures Rémunération supplémentaire : Primes Expérience: manager en regroupement de credit (h/f) ou similaire: 2 ans (Requis) Télétravail: Oui Il y a plus de 30 jours Signaler l'offre"
3,Juriste droit des société (F/H),Fed Finance,30 000 € par an,"Rémunération 30 K € Publié le 22/04/2021 Contrat CDI Indéterminé Localisation Chenôve Réf. n°: JO-0124129 Fed Finance, cabinet de recrutement temporaire et permanent, est spécialisé sur les métiers de la finance, banque et assurance.  Notre division ACE - Audit, Conseil et Expertise - est composée d'une équipe de consultants en recrutement spécialisés intervenant exclusivement auprès des cabinets d'Expertise Comptable et d'Audit.  Notre consultante Rachel Boujot recherche pour son client, cabinet d'expertise comptable et de commissariat aux comptes, un Juriste droit des sociétés (F/H) pour un poste en CDI sur Chenôve (21). Votre fonction Vous intégrerez un cabinet d'une vingtaine de personne. Ce cabinet souhaite recruter une nouvelle personne pour renforcer son équipe.  Basé.e à CHENÔVE, vous aurez pour missions principales :  La gestion des assemblées générales annuelles : rédaction des lettres de convocation, rapports, feuilles de présence et PV d'AGOA,  Assurer le secrétariat juridique : mise à jour des registres et fichiers de suivi,  La coordination avec les intervenants extérieurs : commissaires aux comptes, greffe, avocats,  La constitution de sociétés, la modification des statuts et la gestion des formalités, Votre profil De formation minimum Bac +4 avec une spécialisation en droit des affaires/des sociétés, vous justifiez d'une première expérience sur un poste similaire en Cabinet comptable. Vous faite preuve de rigueur, de qualité rédactionnelle, d'une bonne capacité d'analyse, de sens de la communication et d'autonomie.  Vos plus : vous parlez anglais et vous maitrisez la rédaction de baux commerciaux  Type de contrat : CDI Rémunération : 28 à 32 k euros en fonction de l'expérience  Vous rencontrerez dans un premier temps Rachel, la consultante en charge de se poste puis dans un second temps vous aurez un entretien avec le cabinet d'expertise. Aujourd'hui - Continuer pour postuler Signaler l'offre"
4,assistant administratif et commercial H/F,Privilège Courtage,1 600 € par mois,"Urgent Privilège Courtage, filiale du Groupe Pluralle est une société de courtage en très fort développement spécialisée en prêt immobilier, assurance de prêt et regroupement de crédits présente sur l’ensemble du territoire national avec plus de 20 cabinets dont 14 agences régionales. Privilège Courtage bénéficie d’un positionnement stratégique, au cœur de la dynamique impulsée par le Groupe Pluralle et Quintesens l'un des acteurs les plus actifs sur le marché de la gestion de patrimoine (26 cabinets, 500 collaborateurs, classé N°1 classement des Echos ""Les Champions de la Croissance"" 4 années consécutives) et Lifestone spécialisé en transactions immobilières. Notre A.D.N : Le développement et la réussite d’une entreprise passe par l’Humain avant tout ! Nos valeurs : La bienveillance, la bonne humeur, l’épanouissement et le respect seront les vecteurs de notre collaboration. Pas de travail sans plaisir ! Missions principales Assurer l’accueil physique et téléphonique, notamment avec nos clients Réceptionner, trier, diffuser l’information (courrier, messagerie, téléphone, internet) Concevoir et mettre en forme les documents (Maîtrise du Pack Office) Organiser, gérer les réunions, agendas, rédiger et mettre en forme les comptes-rendus Contacts réguliers avec les interlocuteurs principaux (promoteurs, banques, notaires…) Soutien à l’équipe commerciale : organisation des déplacements, gestion et prise de RDV des consultants…) Suivi commercial général : concevoir des outils de suivi d’activité (tableaux de bord, statistiques, challenge…) Travailler en immersion totale avec une équipe commerciale Organiser les commandes et gérer le matériel et les fournitures du service Assurer une veille informatique. Compétences comportementales Rigueur, polyvalence, dynamisme, autonomie, vous aimez le travail bien fait et en équipe. Aisance à communiquer et à s’exprimer en interne et en externe avec les différents tiers. Respect des consignes. Vous représentez l'image du groupe Pluralle et de Privilège Courtage auprès de nos clients et nos partenaires, une présentation irréprochable est donc requise pour ce poste. Conditions pour le poste Votre rémunération sera constituée d’un salaire fixe compris entre 1600 € et 1800 € bruts suivant le profil, de primes indexées sur l’activité du cabinet (pouvant aller entre 2000 et 4000 € bruts / an voire au-delà). Vous bénéficierez aussi de Tickets restaurants. Rejoignez une équipe dynamique et passionnée ! C’est avant tout votre envie et votre enthousiasme qui nous intéressent, alors on vous attend ! Vous vous reconnaissez dans cette offre tant humainement que professionnellement ????? Envoyez votre candidature par mail et restez à côté de votre téléphone, notre chargée de recrutement vous appelle. Type d'emploi : Temps plein Salaire : à partir de 1 600,00€ par mois Expérience: assistant administratif et commercial H/F: 1 an (Requis) Compétences logiciels bureautiques: Intermédiaire (Requis) Précautions contre le COVID-19: Équipement de protection individuel fourni ou requis Procédures renforcées de désinfection et de nettoyage Il y a plus de 30 jours Signaler l'offre"
5,CONSULTANT ETL EN REMOTE F/H,GENIOUS SYSTEMS,,"Qui sommes-nous ?Nous sommes une société de conseil qui dédie son savoir-faire et son expertise dans la transformation des infrastructures (On-premise, cloud, optimisation, architecture, sécurité, …) pour nos clients du CAC 40 et mid-market. Genious Systèmes, c’est une présence dans de nombreux secteurs: énergie, banque, assurance, asset management, télécom, industrie, sport, divertissement, médias…. Notre valeur ajoutée ?30 ans d’expérience dans les métiers de l’infrastructure et du digital qui nous permettent de proposer du « sur mesure » et un suivi de qualité auprès de nos clients. Genious Systèmes c'est aussi une société avec une gestion des Ressources Humaines qui repose sur une politique résolument humaine! Nous recherchons un(e) CONSULTANT ETL F/H, vous effectuerez une mission pour un de nos clients grands compte et en REMOTE  CONTEXTE MISSIONNous recherchons un spécialiste ETL, pour accompagner l'équipe de migration de données pendant le programme Helix avec les processus ETL. Cela contiendra le processus complet pour comprendre les mappages requis, les transformations et les exigences de nettoyage des données pour préparer / exécuter les extractions à partir des systèmes hérités existants, les transformations de données et les préparations de chargement.MISSION- Définir l'approche ETL en collaboration avec le responsable de la migration des données, les experts des systèmes hérités et l'entreprise, ce qui comprend les éléments suivants: - Stratégie de migration (objets à migrer, règles de migration, volumes de données, systèmes impliqués, outils ETL, planification de la migration, validation des données)- Architecture de migration (méthodes d'extraction, tables / règles de transformation, stockage des données, téléchargement de modèles, contraintes réglementaires, outils)- Configurer les connexions entre le système source et le système cible- Systèmes de test- Systèmes de production- Relâchez les scripts ETL pour la phase suivante - Créer des scripts ETL- Extraction (basée sur les règles d'extraction)- Standardisation / formatage / nettoyage des données- Cartographie et transformation des données- Fichier de chargement de données- Effectuer des tests / validations ETL- Préparer les fichiers de chargement pour charger le sous-ensemble et le chargement complet des données dans UAT- Modifier les scripts en fonction des commentaires des tests de validation des données- Contrôle des modifications des scripts ETL- Préparer les fichiers de chargement des données finales- Suivi des résultats de migration (chiffres) et gestion des erreurs- S'assurer que les exigences de nettoyage des données sont couvertes dans le processus ETL ou coordonnées avec les entreprises pour un nettoyage manuel.INFORMATIONS COMPLEMENTAIRES : Ce spécialiste de la migration de données rejoindra l'équipe de migration de données pour migrer tous les objets de données des anciens systèmes ERP actuels (Oracle on premise, SAP, Business Base, Exact) vers le cloud Oracle.Nous utiliserons le cloud Informatica pour extraire les données et une base de données intermédiaire (SQL, Microsoft, Toad - tbd) pour stocker, transformer, préparer les données en modèles de téléchargement.PROFIL RECHERCHE: Avoir une expérience similaire sur un même poste au moins 5 ansCOMPETENCES SPECIFIQUES: • Anglais parlé et écrit• Bonnes compétences en communication• Esprit d'équipe (travailler en étroite collaboration avec l'analyste de données, les experts des systèmes hérités, d'autres spécialistes ETL)• Grande expérience des outils ETL (par exemple Informatica)• Grande expérience de la création de requêtes SQL complexes.• SQL, PL / SQL, MSSQL• Bonne compréhension des objets de données: objets de données de base, données transactionnelles, données de référence et dépendances de données• Bonne compréhension des processus métier• Bonne compréhension des applications comme Oracle, SAP, Salesforce• Très structuré, précis et garantissant des normes de qualité des données élevées• Solides compétences analytiques et compétences en résolution de problèmes• Haut niveau de responsabilité et d'engagement• Axée sur les résultats• Baccalauréat en sciences dans un domaine lié à l’informatique ou expérience de travail équivalente• Expérience minimale de 5 ans en tant que spécialiste ETL ou dans une fonction de données comparable LesJeudis.com il y a 1 jour - Continuer pour postuler Signaler l'offre"
6,GESTIONNAIRE SANTE-PREVOYANCE H/F,MGEN,21 000 € - 28 000 € par an,"Présentation du Groupe  Connaissez-vous le groupe MGEN ? Un employeur qui réconcilie éthique et économie, solidarité et performance Un acteur majeur en santé et prévoyance avec plus de 4 millions de personnes protégées 10 000 salariés et 250 métiers diversifiés 80 % des collaborateurs formés dans l'année Une implantation nationale forte Un positionnement renforcé grâce au Groupe VYV Et enfin... des équipes engagées autour d'un projet social et solidaire au service du MIEUX VIVRE.  Présentation du Site ou de la Direction  Pour notre pôle de gestion régional Bretagne, nous recrutons un Gestionnaire Santé/Prévoyance H/F en CDD de remplacement d'une durée de 5 mois environ , éventuellement avec prolongation. Ce poste est basé dans les locaux de notre section départementale à Rennes (35) à proximité de divers transports en commun .  Missions  Rattaché(e) au responsable , votre rôle est de prendre en charge la gestion des dossiers de nos adhérents. A ce titre, vos missions principales seront : Analyser et traiter les dossiers des adhérents Prendre en charge les réclamations Veiller à la qualité de service en contribuant à la relation adhérent  Profil  De formation gestion et/ou relation client, votre expérience vous a permis de développer les compétences / aptitudes suivantes : Votre rigueur pour gérer les dossiers adhérents tant en assurant une qualité de service Votre aisance relationnelle pour faire face à tout type de situation avec nos adhérents (accueil, vente, SAV, situations émotionnelles…), Votre capacité d’adaptation pour prendre en charge l’évolution régulière des offres, des outils et de la réglementation, Votre esprit d’équipe qui vous permettra de travailler dans un environnement convivial et d’atteindre des objectifs communs. Une expérience dans le secteur banque/assurances/mutuelle peut être un plus. Informations complémentaires : Jours travaillés : du lundi au vendredi Rémunération : entre 21 et 28K€ selon profil Avantages : chèques déjeuner, CE, mutuelle, Intéressement  Job Reference: S01003081 il y a 28 jours - Continuer pour postuler Signaler l'offre"
7,Conseiller Clientèle H/F - CDI,FAB Talents,,"Entreprise FAB Talents est le spécialiste du recrutement en Finance Assurance et Banque. Nous recherchons pour l'un de nos clients, une société de Leasing de véhicules, un Conseiller Clientèle H/F dans le cadre d'un CDI.   Mission Au sein du Centre de Relation Clients vous prenez en charge les différentes demandes des clients et êtes le principal interlocuteur des chefs de parcs et des conducteurs. A ce titre, vos principales missions seront les suivantes : Renseigner les clients concernant le cycle de vie du contrat (conditions du contrat factures ) et le suivi des véhicules , Transférer les appels aux interlocuteurs internes concernés lorsque c'est nécessaire , Intégrer les informations dans le CRM pour assurer le suivi des clients , Assurer la satisfaction des clients. Le poste, basé à Clichy (92),est à pourvoir dès que possible.   Profil De formation Bac+2, vous disposez d'une première expérience réussie dans la relation clientèle, idéalement à distance et sur une clientèle de professionnels. Vous disposez d'excellentes capacités d'expression à l'écrit et à l'oral et êtes reconnu pour vos capacités d'écoute et votre sens du service client. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
8,Conseiller Commercial Mutualiste H/F,FAB Talents,,"Entreprise FAB Talents est le spécialiste du recrutement en Finance, Assurance et Banque. Nous recherchons pour l'un de nos clients, une mutuelle de renom, un Conseiller Commercial Mutualiste H/F dans le cadre d'un CDI.   Mission Vous travaillez en tant que conseiller commercial mutualiste au sein d'une de nos agences.  Ambassadeur(drice) de proximité , vous proposez et commercialisez à vos clients et prospects une réponse à leurs besoins en santé, prévoyance, épargne, retraite, assurance emprunteur et IARD.  Pour ce faire :  Vous créez un climat de confiance pour détecter leurs besoins et construire avec eux une solution adaptée. Vous transformez chaque rencontre en opportunité de développement et de fidélisation parce que vous avez à cœur de remplir vos objectifs commerciaux. Vous coordonnez les premières étapes de souscription, de modification des contrats et vous veillez à la qualité de la base commerciale. Vous contribuez au bon fonctionnement du réseau d’agences.  Le poste à pourvoir est basé au plein centre-ville de Nantes.   Profil Vous avez la fibre commerciale depuis toujours et le goût du challenge. Que vous soyez expérimenté ou non dans ce secteur, ce sont vos qualités humaines, de négociation et de développeur qui seront vos atouts. Nous saurons vous accompagner dans l’expression de votre potentiel grâce à un parcours de formation et un accompagnement individualisé. Une rémunération fixe ainsi qu'un variable attractif sont proposés. Publiée à l'instant - Continuer pour postuler Signaler l'offre"
9,Alternance - Chargé de pilotage métier H/F,Malakoff Humanis,,"Société ASSOCIATION DE MOYENS ASSURANCE DE PERSONNES Description du poste Métier RISQUES, CONTROLE INTERNE ET CONFORMITE - CHARGEE MAN. DES RISQUES Intitulé du poste Alternance - Chargé de pilotage métier H/F Contrat Alternance Durée du contrat 24 Mois Finalité du poste La maîtrise de la sinistralité est aujourd’hui un des enjeux majeurs du monde de l’assurance. Afin d’y faire face, Malakoff Humanis dispose d’une équipe d’experts des sujets de fraude, recours contre tiers et recouvrement des prestations indues. Une formidable école pour comprendre le monde de l’assurance sous un angle technique et opérationnel ! Les missions proposées dans le cadre du poste concerneront des actions de lutte contre la fraude. Missions o Prendre en charge le traitement de requêtes spécifiques (prestations santé, prévoyance, contrôles de RIB) ;  o Analyser les dossiers afin de confirmer les suspicions ;  o Assurer le suivi et le reporting des dossiers ;  o Contrôler et investiguer les cas potentiels de fraudes dans le respect des normes, procédures et réglementation en vigueur ;  o Analyser les dossiers avec rigueur dans une logique d’optimisation du risque ;  o Sur toutes les missions confiées, rendre compte de l'ensemble de son activité auprès de son tuteur et responsable hiérarchique.  Vous serez amené à communiquer avec des interlocuteurs internes et externes : En interne :  o Les services de gestion o Les managers ; o La Cellule Médicale ; o Actuariat ; o Juridique ; o Conformité.  En externe :  o Les clients (entreprises, assurés et/ou participants) ; o Les professionnels de santé ; o L’organisme de tiers payant (Viamédis). Profil recherché Titulaire d’un Bac + 3, vous souhaitez préparer un BAC +5 dans le domaine des métiers de l'assurance. Vous êtes organisé, curieux et faites preuve de discrétion. Vous avez également une aisance relationnelle orale et écrite et vous maîtrisez les outils bureautiques (Word Excel, Powerpoint). Une appétence à la lutte contre la fraude serait un plus.  Localisation du poste Localisation du poste Centre-Val-De-Loire, Loiret (45) Ville Saran Critères candidat Spécialisation Banque, Finance, Assurance il y a 15 jours - Continuer pour postuler Signaler l'offre"
