,title,company,salary,summary
0,Alternant Master Chargé de Clientèle (F/H) Particuliers/Prof...,Caisse d'Epargne Loire Centre,,"Description de l'entreprise Vous souhaitez intégrer une entreprise en pleine transformation, engagée sur son territoire et qui fait vivre ses valeurs (Label AFNOR EGALITE, actions RSE) ?  Au sein du groupe BPCE, la Caisse d’Epargne Loire Centre, banque coopérative de référence en région Centre Val de Loire, vous offre l’opportunité de construire un parcours à votre image grâce à une grande variété de terrains de jeux (marchés des particuliers, professionnels, entreprises, mais aussi des métiers d’expertise, management, etc…).  Dans son ambition d’innover et d’accompagner de jeunes talents, la Caisse d’Epargne Loire Centre souhaite associer à ses projets les futurs diplômés du monde bancaire. La Caisse d’Epargne Loire Centre se place comme partenaire de votre avenir professionnel ! Poste et missions Dans le cadre de votre Master 1 et/ou 2 en alternance, vous aurez pour objectif d’accompagner les gestionnaires de clientèle dans la gestion quotidienne de leur portefeuille. L’accompagnement de votre manager, votre appétence commerciale et votre motivation seront vos principaux atouts pour tendre vers la gestion en toute autonomie de la double relation commerciale (Particuliers / Professionnels). Vos missions : Satisfaire les besoins du client dans le respect des objectifs commerciaux. L'action et la proactivité vous caractérisent, en conséquence la conquête de nouveaux clients sonne comme une évidence dans votre métier ! En commençant par l'étude des besoins de votre clientèle, vous effectuerez la promotion et la vente de nos produits et services de Banque - Assurances. Pérenniser la relation. Soucieux(se) de la satisfaction de votre clientèle, vous mettez également en œuvre toutes les actions afin de fidéliser et accompagner vos clients dans un souci de conformité et de bonne gestion des risques. Profil et compétences requises Diplômé(e) d’un Bac+3, vous souhaitez suivre une formation en apprentissage de niveau Bac+4 et/ou Bac+5. Une expérience commerciale réussie dans le secteur des Services (Banque, Assurance, Immobilier) serait un atout. Vous êtes doté(e) d’un sens commercial et d’excellentes qualités relationnelles. Votre réactivité, votre sens de la relation client, votre autonomie, votre capacité à prendre des initiatives mais également votre sens de l'organisation et votre esprit d'analyse sont autant de facteurs de réussite dans ce poste. Votre volonté de vous inscrire dans une démarche évolutive, votre curiosité et votre intérêt pour les produits financiers vous permettront sans conteste de trouver votre place parmi nous. Vous êtes motivée par les challenges commerciaux et le suivi de clients ? Vous avez la volonté de vous ouvrir de nouvelles perspectives ? Vous éprouvez le besoin de partager une ambition et de vivre une nouvelle expérience ? Rejoignez alors la Caisse d’Epargne Loire Centre ! Informations complémentaires sur le poste Vous pouvez postuler en ligne ou adresser votre CV et votre lettre de motivation à l’adresse suivante : apprentissage@celc.caisse-epargne.fr  Lieu : au sein de l’une de nos agences en région Centre-Val-de-Loire, suivant votre mobilité Durée : 1 à 2 ans Type de contrat : apprentissage GROUPE BPCE il y a 25 jours - Continuer pour postuler Signaler l'offre"
1,Consultant AMOA/Recette en Assurance F/H,BIA CONSULTING,,Pas de description
2,Chargé(e) de marketing et expérience client (F/H),Swiss Life Banque Privée,,"La Direction de la transformation, du marketing et de la communication, directement rattachée au Directoire, constituée de 14 collaborateurs, a pour objectif d’accompagner les évolutions de l’entreprise. Elle anime la réflexion stratégique, pilote le portefeuille projet dont le programme de digitalisation de l’entreprise (portails clients et réseaux, digitalisation des processus…). Elle valorise les expertises de la Banque auprès des réseaux Swiss Life et des clients finaux, co-construit l’offre avec les équipes de Swiss Life et dynamise la marque à l’externe. Les missions que nous souhaitons vous confier : Au sein de la Direction, vous intégrerez le service marketing et communication. Dans ce cadre, vous aurez plus précisément en charge les missions de : Développer et animer la communication et l’expérience client : Etre force de proposition pour développer et renforcer la connaissance et la culture client Mettre en œuvre le plan de communication clients Participer activement aux projets digitaux (Espace client, portails, outil de CRM…) Développer la communication digitale (Newsletter, mails…) Garantir le Go-To-Market : Mettre en œuvre le plan de communication commerciale auprès des banquiers privés et des réseaux de distribution de Swiss Life France Accompagner les réseaux de distribution dans leur démarche business Promouvoir la banque et concevoir les présentations commerciales ainsi que les supports d’aide à la vente Le profil que nous recherchons De formation supérieure (bac + 4/5 minimum en école de Communication et/ou équivalent Universitaire), vous avez une expérience d’au moins cinq ans dans une fonction similaire Vous savez rédiger et vulgariser des argumentaires produits complexes afin de les rendre impactant auprès des prospects et des clients Vous avez une expérience dans le domaine patrimonial et une bonne connaissance des différents produits d’investissement (produits structurés, gestion sous mandat, private equity, assurance vie…). Vous avez une forte sensibilité client et le concept d’expérience client vous est familier Disposant d’une réelle autonomie, vous êtes force de proposition dans les missions qui vous sont confiées. Vous avez l’habitude de travailler en mode projet. Cette description vous correspond ? Vous êtes décidément le (la) candidat(e) qu’il nous faut ! L’aventure vous tente ? Poste à pourvoir en CDI Lieu : Paris 1er Adressez votre candidature et votre lettre de motivation à recrutement@swisslifebanque.fr ou rejoignez-nous sur notre site : http://www.swisslifebanque.fr/Carrieres/Candidature #YourJobYourLife « En postulant, vous consentez à ce que vos données personnelles fassent l’objet d’un traitement par Swiss Life Banque Privée, Responsable de traitement. Ces traitements ont pour finalités la gestion de votre candidature en vue d’un éventuel recrutement et votre intégration dans notre vivier de candidats afin d’être contacté dans le cadre d’offres d’emploi. Sauf avis contraire de votre part, nous nous permettrons ainsi de conserver dans notre base de données l'ensemble des éléments que vous nous avez transmis afin de vous faire part d'opportunités futures susceptibles de vous intéresser, dans le respect de la réglementation en vigueur sur la protection des données, à savoir deux années au maximum. Pour toutes questions relatives au traitement de vos données personnelles, vous pouvez consulter notre Politique de Protection des Données à caractère personnel sur notre site : www.swisslifebanque.fr (rubrique : Protection des Données) ou contacter notre DPO (Délégué à la Protection des Données) à l’adresse suivante : dpo@swisslifebanque.fr » Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
3,Souscripteur Prévoyance H/F,FAB Group,50 000 € par an,"Fondé en 2007, présent à Paris, Nantes, Lyon, Bordeaux et à Luxembourg, le cabinet FAB Group est articulé autour de 6 marques : Carrières Bancaires (Banque de détail et Services financiers spécialisés), Carrières Financières (Finance d’entreprise et Comptabilité), Carrières Assurances (Assurance), FAB Real Estate (Immobilier), FAB IT & Digital (IT) et FAB Careers (Banque Privée, BFI, Gestion d’Actifs, Finance de Marché, Private Equity, …). Aujourd'hui, Carrières Assurances, notre entité spécialisée en Assurances, recherche pour l'un de ses clients, un Groupe de Protection Sociale, un Chef de Produits Assurances Individuelles H/F. Missions Au sein de la Direction Marketing et Communication, le Chef de Produits conçoit et fait évoluer les produits en étant l'interface de l'ensemble des services et prestataires concernés. Pour ce faire, vos missions consisteront à : - Instruire les demandes de la Direction du développement ou des administrateurs sur les produits d'assurances individuelles et les services à développer, - Identifie les besoins du marché et réalise des benchmarks - Collecte, contrôle et analyse les informations et les données nécessaires à la conduite du projet de mise sur le marché ou d'évolution du produit ou du service - Rédiger et lancer auprès d'assureurs et de prestataires de service les appels d'offres, - Contractualise avec les partenaires retenus et pilote les partenariats dans la durée - Coordonner les travaux avec les autres Directions impliquées dans le lancement et la vie des produits, - Établir les fiche produits, - Rédige des supports de formation et d'information - Former et assister les Commerciaux et les Conseillers de la relation adhérents, - Valider les documents commerciaux et participer à la validation des documents contractuels. Profil De formation supérieure type Ecole de Commerce, d'Ingénieur ou Université avec une expérience en assurances ou en courtage et vous justifiez d'une expérience réussie de 2 ans minimum sur un poste similaire idéalement combinée à une expérience au sein d'une équipe de gestion et/ou en proximité avec des commerciaux. Vous avez de solides connaissances métier en assurances individuelles. Rigoureux(se) et autonome, vous maîtrisez l'approche client, la conduite de projet et faites preuve de qualités relationnelles. Votre solide esprit d'analyse, de synthèse, et votre capacité d'animation sont autant d'atouts pour réussir dans ce poste. Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : à partir de 50 000,00€ par an Avantages : Épargne salariale Horaires flexibles Participation au Transport RTT Titre-restaurant Travail à Distance Horaires : Du Lundi au Vendredi Travail en journée Rémunération supplémentaire : Heures supplémentaires majorées Primes Télétravail: Oui Précautions contre le COVID-19: Processus de recrutement à distance Consignes de distanciation sociale il y a 20 jours Signaler l'offre"
4,Directeur d'agence F/H,Groupe Covéa,,"Directeur d'agence F/H    Prenez la responsabilité de l’agence MAAF de Firminy pour accompagner votre équipe de conseillers dans leur montée en compétences et dans le développement de l’activité commerciale. Impulsez et entretenez une dynamique collective autour d’objectifs communs de fidélisation et de développement du portefeuille de clients particuliers et professionnels. Votre mission ? Assurer l'encadrement et l'animation quotidienne d'une équipe de 2 conseillers développement relation client placée sous votre responsabilité. Organiser, planifier et participer à l'activité et en réaliser un suivi régulier.  Et concrètement ?  Décliner les objectifs de l’agence en plan d’actions opérationnel et l'expliquer à ses collaborateurs Organiser l'activité de l'équipe dans le but d'atteindre les objectifs fixés Contrôler, suivre et analyser l’activité, identifier des dysfonctionnements et / ou des écarts par rapport aux objectifs et proposer des axes d’amélioration afin d’atteindre les résultats attendus Conseiller et soutenir l’équipe sur le plan technique, apporter une assistance et proposer des solutions d’amélioration Veiller au respect des règles, des process et effectuer le reporting d’activité Participer aux activités opérationnelles de l’équipe Développer les compétences des collaborateurs en les évaluant, en détectant des axes de progrès et en définissant des plans de développement ; accompagner les souhaits d’évolution professionnelle Créer et maintenir, au sein de l’équipe, un climat favorable, facilitant l’adhésion, la motivation et la confiance Proposer des préconisations pour toutes évolutions dans une dynamique d’amélioration continue Coopérer avec le réseau de partenaires internes et externes  Encore une hésitation sur les atouts de ce poste ?  Travailler avec une équipe fière et engagée qui relève des challenges au quotidien Bénéficier d’un accompagnement riche et complet à nos produits et au management Intégrer un espace de travail convivial et connecté, tourné vers l’innovation Métier challengeant, mixité management et activité commerciale  Et si c'était vous ?  Formation supérieure (Commerce/vente, Banque/Assurance…) Expérience en management et/ou animation d’équipes commerciales Développer les coopérations en incarnant et développant les comportements collaboratifs Accompagner les changements en les expliquant et en s’assurant de leur bonne appropriation Développer les compétences en identifiant les besoins individuels Créer et entretenir une dynamique d’équipe, l’installer et en favoriser l’implication Piloter et animer la performance en fixant et en suivant les objectifs et en donnant du sens Argumenter et négocier en adaptant son argumentation et en convainquant Décider en définissant des alternatives Expérimenter et innover en adaptant les évolutions à son environnement    Envie de choisir votre avenir par passion ou par raison ? Et pourquoi pas les deux ? Covéa , c’est un groupe d’assurances puissant réunissant trois marques complémentaires (MAAF, MMA, GMF). C’est également 21 000 collaborateurs qui mettent en commun leur talent et leur enthousiasme pour accompagner nos clients sociétaires et construire le futur de l’assurance .  Alors, envie de construire le futur ? Rejoignez-nous. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
5,Développeur fullstack H/F,Crédit Agricole Assurances,,"Description du poste Au sein de la Direction de l'Organisation des Systèmes d'Information et des Process (DOSIP), vous serez rattaché à l'entité Projet SI Entreprises et interviendrez dans l'équipe en charge du Coeur IARD Progiciel : Travail sur la solution progicielle et interfaces avec le SI PACIFICA Application des méthodes agiles Lien avec l'ensemble des acteurs du SI Entreprises : Métiers, MOA, MOE, Editeur Le périmètre applicatif est : la souscription et la vie des contrats d'assurance IARD Entreprises, le selfcare clients les cotisations la gestion des clients / prospects les composants transverses (référentiels et correspondants extérieurs) la gestion et le suivi des tâches Vous travaillerez de manière transverse sur le BUILD et le RUN avec pour mission principale sur le périmètre Open (batch & TP), le développement du coeur IARD Entreprises dans un soucis constant de qualité sur le long terme. A savoir son évolutivité, la qualité du code, son maintien en condition opérationnel pour un service client optimal. Vous serez également amené à travailler en liaison avec les équipes Editeur sur certains projets avec pour mission de challenger les solutions techniques et le choix des développements spécifiques. En qualité de développeur full-stack, vous interviendrez sur les projets ainsi que sur la maintenance. A ce titre, vos principales missions seront : de maitriser le métier pour bien appréhender les fonctionnalités que vous aurez à développer de contribuer à la conception technique des nouvelles fonctionnalités d'assurer le développement de nos applications, y compris les Tests Unitaires devant être implémentés pour une bonne qualité du code d'assurer la correction des anomalies de recettes. vous participerez au maintien en condition opérationnel de nos applicatifs (diagnostic, correction, recette, suivi de production). Vous contribuerez à la qualité des développements et à l'amélioration continue (revue de code, performance, robustesse, sécurité, ...) Vous serez également amené à travailler avec les architectes SI de PACIFICA. Vos actions s'inscrivent dans le cadre d'une méthodologie projet agile et vous serez impliqué dans ses rituels : Grooming en début de sprint, Sprint Planning, Daily Stand up ...  Critères de candidature Poste avec management Non Cadre / Non Cadre Cadre Niveau d'étude minimum Bac + 5 / M2 et plus Formation / Spécialisation Formation d'Ingénieur Informatique ou expérience équivalente Vous possédez une expérience (3/5 ans) en tant que développeur fullstack avec une expérience du domaine assurance IARD Niveau d'expérience minimum 3 - 5 ans Soft skills Travail en équipeExpérience du domaine assurance IARD Autonomie Capacité d'analyse et rigueur Force de proposition Outils informatiques Programmation Java (JSE)/J2EE Développement Web (HTML5, AngularJS, DOJO, Javascript, CSS) Développement Base de Données (SQL)  La connaissance du progiciel Prima P&C (modules Prima Policy et Prima Pilot) est un plus Entreprise Crédit Agricole Assurances Crédit Agricole Assurances, premier assureur en France, rassemble les filiales assurances du Crédit Agricole. Le groupe propose une gamme de produits et services en épargne, retraite, santé, prévoyance et assurance des biens. Ils sont distribués par les banques du groupe Crédit Agricole en France et dans 7 pays dans le monde, par des conseillers en gestion patrimoniale et des agents généraux. Les compagnies de Crédit Agricole Assurances s'adressent aux particuliers, professionnels, agriculteurs et entreprises. A fin 2019, Crédit Agricole Assurances compte 4 700 collaborateurs et son chiffre d'affaires s'élève à 37 milliards d'euros (normes IFRS). 1er bancassureur et 5ème assureur dommages en France avec une progression de 8 % de son chiffre d'affaires, Pacifica notre compagnie d'assurance dommages en France est réputée pour sa capacité d'innovation produits, processus, services et pour sa qualité de gestion des sinistres. Au service des Caisses régionales et de LCL, sa mission première est de protéger leurs clients face aux aléas de la vie en les accompagnant au quotidien dans leurs besoins de protection de leurs biens privés ou professionnels et de leur famille dans une approche globale des risques : Prévention, Protection et Assurance. Elle représente en France plus de 1900 collaborateurs. Groupe Crédit Agricole il y a 19 jours - Continuer pour postuler Signaler l'offre"
6,QA Engineer (H/F) en startup à Paris (100% télétravail possi...,Testamento,35 000 € - 50 000 € par an,"Chez Testamento, nous pensons que toutes les étapes de la vie devraient être plus faciles à anticiper, en particulier les plus difficiles. C’est la raison pour laquelle nous avons conçu, depuis 2013, des parcours digitaux innovants qui valorisent l’assurance de personnes et l’épargne différemment. Ces parcours enrichissent les démarches commerciales et les services des acteurs de la bancassurance. Disponibles en mode SaaS ou via API et en marque blanche, ils sont déjà utilisés par plus de 4 000 conseillers de banques, assurances ou mutuelles, et accessibles à 2,5 millions de personnes en France. La société compte parmi ses clients Generali, le groupe MACIF, La France Mutualiste, Allianz et Malakoff Humanis. * Pourquoi travailler chez Testamento ? Startup InsurTech / Legaltech en très forte croissance Équipe R&D experte avec nombreux projets d’innovations en cours Des méthodes de développements agiles Une vue globale des projets, depuis la conception jusqu’à la production Environnement 100% compatible avec le télétravail (avec des outils comme G-Suite, Slack, Atlassian, Git et un CTO basé en Floride) Package salarial compétitif, avec avantages (tickets resto Swile, excellente mutuelle) et potentiel d’accès à des stock options (BSPCE) Une équipe ultra-motivée et soudée. Descriptif du poste : Nous recherchons un(e) ingénieur(e) Quality Assurance (QA) pour définir et automatiser nos efforts de Test. Votre mission si vous l'acceptez : Collaborer avec le Product Owner et les développeurs pour intégrer la culture du test dans la conception. Participer à la stratégie et à la conception des tests. Mettre en place les outils de test et responsable de l'intégration dans la chaîne CI/CD. Manager les environnements et les données de test. En charge opérationnelle de l'exécution des tests (manuels et surtout automatisés) et de la restitution de rapports. Chercher les failles et les conditions qui peuvent déclencher les bugs. Participer à l'analyse des bugs (prod ou dev) et suivre les correctifs. Contribuer à la fiabilité de nos outils en intégrant des dimensions de sécurité et de capacité dans les tests. Compétences nécessaires : Au moins 3 ans d'expérience en qualité logicielle Bonne culture DevOps et familiarité avec architectures micro-services et serverless Cypress, Bitbucket, Jenkins, Cucumber Une expérience AWS serait un vrai atout. Niveau d’études : Bac+2 minimum, master/école d’ingénieur recommandé Nombre d’années d’expérience : minimum 3 ans * Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 50 000,00€ par an Avantages : Participation au Transport Réfectoire Titre-restaurant Travail à Distance Horaires : Du Lundi au Vendredi Télétravail: Oui Précautions contre le COVID-19: Processus de recrutement à distance il y a 12 jours Signaler l'offre"
7,Support Applicatif H/F,Extia,,"Au sein d'un environnement agile, vous serez amené à : Réceptionner les incidents, en faire le diagnostic et les prioriser, Coordonner les activités de maintenance corrective et applicative des applications, Analyser les incidents avec un outil de call tracking, Automatiser les tâches de support récurrentes (SQL, Unix), Mettre en place des procédures et des formations auprès des utilisateurs internes, Contribuer à l’évolution du système d’information du métier. Profil recherché Diplômé d'une formation en informatique, de BAC+2 à BAC+5: Vous justifiez d'une première expérience réussie dans le support applicatif, Vous maîtrisez Linux (commandes création de fichier, GREP et l’ensemble des commandes basic comme CD, LS, VI, ect.). La connaissance d’UNIX est un plus, Vous savez scripter en Shell et Perl, Vous avez déjà évolué dans un environnement agile, Vous connaissez SQL et ses requêtes (Select, Jointures, Update, etc.) Des connaissances en Indice et Warrant seraient appréciées. Il était une fois dans l’ouest... Extia Nantes c’est 90 consultants, 1 BE Télécom, 4 communautés métiers, 40 événements par an. Serez-vous le/la prochain(e) à rejoindre l’aventure ? Nous intervenons principalement sur les métiers de l’infrastructure, le SIG/FTTH, le développement applicatif/ web, la gestion de projet, l'agilité, l'automatisation des tests et le devOps ainsi que le BI et la Big Data. Nos secteurs d’activités principaux sont les Télécoms, la Santé, la Banque, les Assurances et les Administrations publiques. Grâce à nos communautés métiers Feelgood, Dev, Ops, et Agile, échangez vos connaissances entre extiens et montez en compétences. Vous recherchez plus de transparence, de collaboration et de bonne humeur dans votre quotidien ? Rejoignez Extia et amusez-vous lors de nos soirées ludiques et sportives ! Soirées d’intégrations, jeux de société, sportives et bien d’autres choses vous attendent... Toutes vos idées sont intéressantes et surtout sont les bienvenues. Chez nous, vous pouvez vous impliquer autrement, c’est ce qui fera de votre expérience, une expérience unique. Alors partant pour l'expérience by Extia? Contactez-nous et commençons notre belle histoire ensemble ! À vos marques, prêt, postulez ! Publiée à l'instant - Continuer pour postuler Signaler l'offre"
8,Chargé de Middle Office Grands Comptes H/F,Crédit Agricole Assurances,,"Description du poste Au sein de la Direction des Assurances Collectives, Vous serez rattaché(e) au Responsable de l'équipe Middle Office Grands Comptes qui a pour mission d'accompagner les clients entreprise et le réseau commercial grands comptes.  Au sein du pôle Opérations, vous interviendrez au sein de l'équipe Middle Office.  Vos principales missions seront les suivantes : Participer à l’accompagnement des clients Grands Comptes à chaque étape du processus commercial pour apporter expertise et conseil. o Contribuer à la communication pour valoriser les offres de service et la gestion o Piloter en mode projet, les opérations de mise en gestion des contrats en coordination avec les parties prenantes (back-office, commerciaux, technique) Assurer le suivi des demandes et gérer les délais de réponse : o Répondre aux appels et aux mails des clients RH en étant garant de la qualité délivrée et des délais de traitement Apporter assistance et conseil aux équipes commerciales des distributeurs et/ou aux clients, lors des mises en gestion et en matière de suivi opérationnel des contrats : DUE, dispenses, reprises de sinistres, rachat, fusions, fiscalité, assistance cotisations et mise en place DSN… Participer en tant que référent métier, à la gestion de projet d'amélioration des processus et de services innovants  Critères de candidature Poste avec management Non Cadre / Non Cadre Cadre Niveau d'étude minimum Bac + 5 / M2 et plus Formation / Spécialisation Commerce, assurances Une expérience métier en assurance collective ou individuelle est souhaitée (Santé, Prévoyance ou épargne retraite). Niveau d'expérience minimum 3 - 5 ans Soft skills Goût prononcé pour la relation client, aisance orale, excellent relationnel, rigueur, force de proposition. maîtrise du pack office. Outils informatiques Maîtrise du Pack office. Entreprise Crédit Agricole Assurances Crédit Agricole Assurances, premier assureur en France, rassemble les filiales assurances du Crédit Agricole. Le groupe propose une gamme de produits et services en épargne, retraite, santé, prévoyance et assurance des biens. Ils sont distribués par les banques du groupe Crédit Agricole en France et dans 7 pays dans le monde, par des conseillers en gestion patrimoniale et des agents généraux. Les compagnies de Crédit Agricole Assurances s'adressent aux particuliers, professionnels, agriculteurs et entreprises. A fin 2019, Crédit Agricole Assurances compte 4 700 collaborateurs et son chiffre d'affaires s'élève à 37 milliards d'euros (normes IFRS). Groupe Crédit Agricole Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
9,Product Owner (H/F),Le Hub Colombus,50 € par jour,"Dans le cadre de son développement, le Hub Colombus recherche des Product owners pour intervenir en qualité de conseil auprès de ses clients. Parmi les missions qui pourront être confiées ou sur lesquelles vous serez amené à développer votre expertise : Mise en place et suivi de backlogs produits Élaboration de user stories. Critères d’acceptance. Exigences non fonctionnelles Contribution à la conception de produits. Design Thinking, UX design, Ergonomie Construction de roadmaps produits en lien avec les business owners Construction de roadmaps techniques en lien avec les architectes et tech leaders Définition de stratégies de recette, plans de tests. Recette fonctionnelle. Participation et contribution à l’animation des cérémonies agiles Relation avec les utilisateurs Secteur d'activité Une expérience sectorielle peut constituer un plus : Energie, Environnement, Industrie, Transport Banque, Finance, Assurance Expériences, formations et compétences souhaitées Vous êtes la personne idéale si : Vous êtes de formation bac+5, issu d’une école d’ingénieur, management ou équivalent Vous disposez d’expériences significatives sur tout ou partie des items objet du poste (5 à 15 ans et plus d'expérience) Vous disposez d’un socle de connaissance en matière d’agilité et outils du PO Vous êtes capable de porter une vision produit et structurer une roadmap Vous maîtrisez la démarche d’élaboration et de priorisation de user stories Vous disposez de connaissances générales en matière de projets IT Vous avez développé au cours de votre parcours des compétences fonctionnelles, avez dialogué avec des entités ""métier"", formalisé des besoins et spécifications Vous êtes rigoureux, curieux, créatif, adaptable… Capable de fédérer Vous souhaitez vous inscrire dans un projet collectif et développer vos expertises Type d'emploi : Temps plein, Freelance / Indépendant Salaire : à partir de 50,00€ par jour Horaires : Du Lundi au Vendredi Mesures COVID-19: Le Hub Colombus s'aligne sur les prérogatives clients et il est donc demandé de se conformer à celles-ci. Expérience: Product Owner: 5 ans (Optionnel) Télétravail: Temporairement en raison du COVID-19 Précautions contre le COVID-19: Processus de recrutement à distance il y a 18 jours Signaler l'offre"
