,title,company,salary,summary
0,Collaborateur d'agence Assurances et Banque - Professionnels...,AGENCES AXA J NAUDIN,2 500 € - 3 500 € par mois,"En étant à l'écoute des clients afin de leur proposer des solutions d'assurance, adaptées à leurs besoins et créer une véritable relation de confiance."
1,Responsable administratif H/F,MS COM RHONE ALPES,2 180 € - 2 665 € par mois,"Type d'emploi : Temps plein, Temps partiel, CDI."
2,Conseiller commercial Banque/Assurance (F/H),Carrefour,,"Carrefour Banque c'est aussi et surtout une approche multicanal avec ses agences partout en France, une plate-forme téléphonique, un site internet et ses…"
3,Gestionnaire en assurance H/F,HANDISPENSABLE,1 700 € - 2 000 € par mois,"Une connaissance du milieu assurantiel serait un plus indéniable.Type d'emploi : Temps plein, CDD."
4,Auditeur Financier Débutant (H/F) - Banque / Assurance - Par...,Ernst & Young,,"Au sein du département FSO (Financial Services Office), plus de 1 000 collaborateurs en France combinent leurs expertises métiers, fonctionnelles et…"
5,Alternant.e Licence Banque Assurance – Caisse d’Epargne Rhôn...,Groupe BPCE,,"Selon votre autonomie et votre implication, conduite des entretiens commerciaux en autonomie et prise en charge progressive d’un portefeuille clients."
6,Conseiller Banque Assurance Lodève H/F,Crédit Agricole Caisses Régionales,,Accueillir et prendre en charge les clients et prospects lors d'entretiens physiques ou téléphoniques.Gérer et développer le portefeuille clients de l'agence …
7,"Jeunes Diplômé(e)s, démarrez une carrière bancaire",Groupe BPCE,,"Au sein d’un environnement challengeant, vous ferez preuve d’une grandecommercialité pour atteindre les objectifs."
8,S'team - Test Manager H/F #Banque #Assurance,Devoteam,,Vous serez notamment en charge des missions telles que :La réalisation de la stratégie et du plan de test ;La réalisation du reporting hebdomadaire ;
9,Consultant Débutant- Lutte contre la fraude Banque/Assurance...,EY,,"Au sein du département FSO (Financial Services Office), plus de 1 000 collaborateurs en France combinent leurs expertises métiers, fonctionnelles et…"
