,title,company,salary,summary
0,,Groupama Paris Val de Loire,,"Rejoignez nos équipes commerciales au cœur de votre région !
Avec plus de 1500 collaborateurs et son réseau d'agences, Groupama Paris Val de Loire favorise votre épanouissement.

Au sein de l'agence, commercialisez notre gamme de produits d'assurance et de banque, développez et fidélisez vos clients du marché des Particuliers.
Remportez nos challenges commerciaux grâce à votre performance !

Contrat 35h50 du mardi au vendredi !

Rejoignez -nous : recrutement _idf@groupama-pvl.fr
Profil
De formation Bac +2 minimum,vous êtes animé d'un fort tempérament commercial et possédez une 1ère expérience dans la vente.
Dès votre intégration, vous bénéficiez d'un accompagnement managérial et d'une formation complète (outils, produits).

Poste en CDI, rémunération motivante (fixe + commissionnement) + avantages entreprise.
Profil principal
Commercial - Commercial-clientèle particuliers
Type de contrat
CDI
Statut conventionnel appliqué/ Classe
CCN Stés Assurance 27 mai 1992/Classe 3
Catégorie emploi
Non cadre
Localisation du poste
Localisation du poste à pourvoir
France, Ile-de-France, PARIS (75)
Géolocalisation par zone
Non
Ville
PARIS
Critères candidat
Niveau d'études min. requis
Bac+2
Niveau d'expérience min. requis
2 à 5 ans
il y a 22 jours
- Continuer pour postuler
Signaler l'offre"
1,ATTACHE COMMERCIAL- NANTERRE CAMPUS H/F,Groupama Paris Val de Loire,,"Rejoignez nos équipes commerciales au cœur de votre région !
Avec plus de 1500 collaborateurs et son réseau d'agences, Groupama Paris Val de Loire favorise votre épanouissement.

Au sein de l'agence, commercialisez notre gamme de produits d'assurance et de banque, développez et fidélisez votre portefeuille constitué des collaborateurs de Groupama Mutuelle Assurance
Remportez nos challenges commerciaux grâce à votre performance !

Evoluez vers nos métiers d'experts et/ou de managers.
Profil
De formation Bac +2 minimum,vous êtes animé d'un fort tempérament commercial et possédez une 1ère expérience dans la vente.
Dès votre intégration, vous bénéficiez d'un accompagnement managérial et d'une formation complète (outils, produits).

Poste en CDI, rémunération motivante (fixe + commissionnement) + avantages entreprise.
Profil principal
Commercial - Commercial-clientèle particuliers
Type de contrat
CDI
Statut conventionnel appliqué/ Classe
CCN Stés Assurance 27 mai 1992/Classe 3
Catégorie emploi
Non cadre
Localisation du poste
Localisation du poste à pourvoir
France, Ile-de-France, HAUTS-DE-SEINE (92)
Géolocalisation par zone
Non
Ville
Naterre
Critères candidat
Niveau d'études min. requis
Bac+2
Niveau d'expérience min. requis
2 à 5 ans
Groupama
Il y a plus de 30 jours
- Continuer pour postuler
Signaler l'offre"
2,"Conseiller Clientèle des Particuliers PARIS SUD-EST (5ème,12...",LCL,,"Type de métier
Types de métiers Crédit Agricole S.A. - Commercial / Relations Clients
Intitulé du poste
Conseiller Clientèle des Particuliers PARIS SUD-EST (5ème,12ème,13ème arr) H/F
Type de contrat
CDI
Poste avec management
Non
Cadre / Non Cadre
Non cadre
Missions
Vous êtes l’interlocuteur privilégié de vos clients Particuliers dans les domaines de la banque et l’assurance. Véritable partenaire de confiance, vous construisez vos relations en leur apportant conseils et accompagnement. Vous intervenez aux moments clés de leur vie pour les accompagner dans leurs projets à court ou long terme.
Votre relationnel, votre qualité d’écoute et votre expertise seront vos meilleurs atouts pour garantir la satisfaction de vos clients et développer votre portefeuille.

3 raisons de nous rejoindre :
Intégrer une entreprise 100% orientée vers la satisfaction de ses clients et qui agit pour la société
Partager notre vision que l’humain a de l’avenir et que la banque de demain se doit d’être inclusive.
Progresser au sein d’une grande entreprise et d’un groupe international (Crédit Agricole)
Vos missions :
Apporter une réponse adaptée à chacun de vos clients grâce à une diversité de produits (crédit conso, immo, assurance etc.) et la construction d’une relation de confiance.
Développer votre portefeuille commercial en faisant preuve de votre proactivité et accompagner vos clients grâce à nos outils digitaux (visioconférence, vente et signature à distance parcours client multicanal, appli mobile)
Adapter vos conseils et votre accompagnement en fonctions du profil de vos clients pour répondre à leurs problématiques.
Assurer la gestion courante des comptes et mesurez les risques associés
Vous contribuez collectivement à la satisfaction globale de l’ensemble des clients de l’agence et à la formation des nouveaux collaborateurs de l’agence

Votre environnement et évolution :
Vous intégrez une agence collaborative, au plus proche de nos clients que vous conseillez en agence ou à distance (visioconférence, vente et signature à distance).
Vous travaillerez en étroite collaboration avec l’ensemble des conseillers de votre agence et votre manager qui vous accompagneront également durant votre intégration.
Parce que la relation client est notre cœur de métier, votre expérience sur la clientèle des Particuliers vous permettra de développer votre culture bancaire puis, grâce à votre implication vos missions évoluerons selon vos appétences (délégations supérieures, tutorat ou thématique de référence). Ainsi, votre expertise (3 ans) et nos offres de formation, vous permettront de progresser sur un portefeuille de clientèle de professionnels ou privée.

Comment nous traitons les candidatures :
Le processus de recrutement, pour ce poste, comporte 3 étapes :
Réalisation d’un test en ligne adapté à votre métier
Entretien avec un recruteur (RH)
Entretien avec un manager métier
Tous nos postes sont ouverts aux personnes en situation de handicap.
Localisation du poste
Zone géographique
Europe, France, Ile-de-France, 75 - Paris
Critères candidat
Niveau d'études minimum
Bac + 3 / L3
Formation / Spécialisation
Vous êtes titulaire d'un Bac +3 et avez une expérience bancaire ou dans le commerce auprès d'une clientèle attentive

Vos qualités relationnelles sont indéniables et vous avez le sens de la satisfaction client
Niveau d'expérience minimum
0 - 2 ans
Expérience
Titulaire d'un Bac +3 et / ou une expérience significative dans le commerce auprès d'une clientèle exigeante.

Jeunes diplômés ? une expérience en alternance sont indispensables
Compétences recherchées
Vous avez le goût du challenge et visez la performance tout en mesurant votre responsabilité et la prise de risque

Optimiste et réactif, vous êtes un acteur et collaborateur de confiance de LCL pour ses clients

Autonome, curieux et proactif, vous mettez à profit vos premières expériences commerciales au développement de votre portefeuille et de la satisfaction client tout en vous adaptant au changement.
il y a 4 jours
- Continuer pour postuler
Signaler l'offre"
3,GESTIONNAIRE DE CLIENTELE H/F – Agence de Florac – CDI,Caisse d'Epargne Languedoc Roussillon,,"Description de l'entreprise
La Caisse d’Epargne Languedoc Roussillon, acteur majeur sur son territoire, couvre tous les métiers de la banque commerciale. Banque historique des particuliers, c'est aussi la banque des professionnels et des décideurs en région. A ce titre elle accompagne l’ensemble des acteurs qui participent au développement local et régional : Particuliers, Entreprises, Organismes de l’économie sociale et du logement social, Collectivités et institutionnels locaux et Professionnels de l’immobilier. Avec près de 1.1 million de clients, représentant environ 40% de la population du territoire, la Caisse d’Epargne Languedoc Roussillon dispose d’un réseau de 184 agences, et 4 centres d’affaires. Banque de proximité et Banque digitale, elle accompagne au quotidien les projets innovants et créateurs de richesses en octroyant 2 milliards de nouveaux crédits aux ménages, aux professionnels, aux entreprises et aux collectivités locales. Très attachée à l'accompagnement de l'ensemble de ses collaborateurs La Caisse d’Epargne Languedoc Roussillon les accompagne dans leur projet professionnel tout au long de leur parcours de carrière.
Poste et missions
La Caisse d’Epargne Languedoc Roussillon recherche un Gestionnaire de Clientèle Particuliers H/F en CDI pour son agence de Florac. Au sein d’une agence bancaire, vous êtes l’interlocuteur privilégié des particuliers pour les accompagner dans leurs projets. A ce titre, vous disposez d’un portefeuille de 700 clients en moyenne que vous devez développer, gérer et fidéliser ! Vous êtes le garant de la satisfaction de vos clients dans un environnement fortement concurrentiel. Pour mener à bien ces missions : Vous assurez quotidiennement le suivi et la fidélisation de votre portefeuille clients et leur proposez les produits correspondant à leurs besoins. Vous déployez toutes techniques de prospection en vue de développer votre portefeuille et nouer des relations commerciales durables avec de nouveaux clients. Vous qualifiez les besoins de vos clients et/ou prospects et les orientez si nécessaire vers un Gestionnaire de Clientèle Spécialisé (Gestionnaire de Clientèle Professionnels ou Gestionnaire de Clientèle Patrimoniale). Vous maitrisez parfaitement l’offre bancaire destinée aux particuliers. Vous réalisez des ventes adaptées aux attentes de vos clients/prospects et contribuez ainsi aux résultats collectifs de l’agence. Vous pérennisez la relation client dans le respect des normes et des procédures de risques.
Profil et compétences requises
De formation Bac+3 minimum et/ou expérience confirmée dans le secteur Banque Assurances, vous maitrisez parfaitement les techniques de vente/prospection et avez un sens important du service client. Animé d’un fort esprit d’équipe, votre talent et votre dynamisme commercial vous permettront de participer activement à la réalisation des objectifs de développement de l’agence. Vous maitrisez les bases financières en lien avec l’environnement bancaire ainsi que celles de gestion et développement d’un portefeuille de clients particuliers. Dynamique et responsable, vous aimez atteindre les objectifs fixés et tenez les engagements pris avec vos clients. En fonction de vos souhaits, des besoins de l’Entreprise et de vos compétences, vous aurez la possibilité d’évoluer professionnellement et relever les challenges que la CELR pourra vous proposer !
Informations complémentaires sur le poste
GROUPE BPCE
il y a 10 jours
- Continuer pour postuler
Signaler l'offre"
4,Conseiller·ère Commercial – Paris Lecourbe,Caisse d'Epargne Ile de France,,"Description de l'entreprise
La Caisse d'Epargne Ile-de-France forte de ses 4500 collaborateurs, ses 430 agences, ses 30 centres d'affaires et de ses 675 000 sociétaires se mobilise au service d’une ambition : être un banquier-assureur, coopératif et performant, tant sur le plan commercial qu'économique et social. Acteur majeur de sa région, elle se positionne comme le banquier du Grand Paris. Sa stratégie de développement repose sur un maillage important d'agences sur toute l'Ile de France proposant le meilleur de l'humain et du digital. Elle fait partie du Groupe BPCE, 2e groupe bancaire en France avec 115 000 collaborateurs au service de 36 millions de clients dont 8,8 millions de sociétaires.
La CEIDF a obtenu en octobre 2020 le renouvellement du Label Egalité de l’AFNOR. Il représente une reconnaissance, par un organisme extérieur indépendant, de l’engagement de la CEIDF et de la pertinence de ses actions en matière d’égalité liée au genre dans le domaine professionnel.

Poste et missions
Envie de booster votre carrière !
Vous voulez en savoir plus ?
Alors postulez !
Rattaché.e au Directeur.trice d’agence, vous contribuez aux résultats commerciaux et à la croissance du PNB de l’agence.
Vous contribuerez à travers un traitement proactif des opérations courantes, à la réalisation des objectifs commerciaux de l'équipe en sachant saisir toutes opportunités de promouvoir et vendre nos produits et services par l’accomplissement de différentes missions :
L’accueil et l’orientation des clients
L’obtention de rendez-vous qualifiés à valeurs ajoutées
L’organisation d’entretiens de découverte des clients
La détection de leurs besoins
L’élaboration d’offres commerciales adaptées
La conclusion et la formalisation des ventes
L’identification et la contribution aux axes d’amélioration qualitatifs.
Profil et compétences requises
Vous êtes diplômé.e d'un Bac+2/3 de formation bancaire ou commerciale.
Vous justifiez également d'une expérience réussie en vente dans le secteur des services (Banque, Assurance, Immobilier).
Vous êtes motivé.e par la réalisation de vos objectifs et le partage d’une dynamique collective.
Votre dynamisme commercial, vos capacités d'adaptation et de rigueur ainsi que votre sens du service client vous permettront de devenir l'interlocuteur privilégié de nos clients et de vous ouvrir des perspectives de carrière stimulantes au sein de notre entreprise.
Les candidatures qui auront retenu notre attention feront l’objet d’une vérification des diplômes du parcours professionnel et des documents administratifs.
Informations complémentaires sur le poste
Contrat : CDI
Statut : non cadre
Localisation : 75
GROUPE BPCE
il y a 3 jours
- Continuer pour postuler
Signaler l'offre"
5,Second.e d’Agence – Responsable Clientèle Patrimoniale – Vol...,Caisse d'Epargne Ile de France,,"Description de l'entreprise
La Caisse d'Epargne Ile-de-France forte de ses 4500 collaborateurs, ses 430 agences, ses 30 centres d'affaires et de ses 675 000 sociétaires se mobilise au service d’une ambition : être un banquier-assureur, coopératif et performant, tant sur le plan commercial qu'économique et social. Acteur majeur de sa région, elle se positionne comme le banquier du Grand Paris. Sa stratégie de développement repose sur un maillage important d'agences sur toute l'Ile de France proposant le meilleur de l'humain et du digital. Elle fait partie du Groupe BPCE, 2e groupe bancaire en France avec 115 000 collaborateurs au service de 36 millions de clients dont 8,8 millions de sociétaires.

La CEIDF a obtenu en octobre 2020 le renouvellement du Label Egalité de l’AFNOR. Il représente une reconnaissance, par un organisme extérieur indépendant, de l’engagement de la CEIDF et de la pertinence de ses actions en matière d’égalité liée au genre dans le domaine professionnel.

Poste et missions
Rattaché.e au Directeur.trice d’Agence, votre principale mission est de gérer un portefeuille de clients « Haut de gamme » sur le marché des particuliers.

En tant qu’interlocuteur.trice privilégié.e des clients, vous contribuez ainsi à la réalisation des objectifs de l’agence en :
Assurant la promotion et la vente des produits et services,
Développant le portefeuille de clients « haut de gamme » à travers la prise de rendez-vous et l’activité de phoning,
Réalisant la conquête de nouveaux clients par la recommandation et la prospection en veillant à la qualité des entrées en relation,
Assurant le relais vers les Conseillers Spécialisés (patrimoine, professionnels),
Suivant et maîtrisant le risque client du portefeuille et en traitant le précontentieux,
Actualisant vos connaissances professionnelles,
Réalisant des missions spécifiques d’animation à la demande de votre hiérarchie,
Garantissant le bon fonctionnement de l’agence en l’absence du Directeur.trice d’Agence.

Profil et compétences requises
De formation commerciale/Bac +3 minimum, vous justifiez d’une expérience dans la gestion d’un portefeuille de clients Haut de Gamme dans le secteur de la Banque Assurance.

Vous maîtrisez les techniques bancaires et de commercialisation, la fiscalité et le droit de la famille. Vous êtes rigoureux, méthodique et avez le sens de l’organisation.

Vous avez la volonté de réussir et un souci constant de la qualité.

Votre relationnel, votre sens de la négociation et du conseil seront de réels atouts pour vous épanouir et progresser au sein de l’entreprise.

Dans une seconde étape de carrière au sein de notre entreprise, votre goût du management vous portera éventuellement vers la direction d’agence.

Informations complémentaires sur le poste
Contrat : CDI
Localisation : Voltaire
Les candidatures qui auront retenu notre attention feront l’objet d’une vérification des diplômes du parcours professionnel et des documents administratifs
GROUPE BPCE
il y a 19 jours
- Continuer pour postuler
Signaler l'offre"
6,Analyste junior Transaction Services Banque/Assurance I CDI...,PwC,,"Line of Service
Advisory
Industry/Sector
Not Applicable
Specialism
Financial Due Diligence
Management Level
Associate
Job Description & Summary
Le conseil en transactions chez PwC, c’est plusieurs centaines de projets de FUSAC par an. Et plutôt de grande envergure et à dimension internationale. Si on est leader en France, c’est lié au très haut niveau de technicité de nos 350 collaborateurs et à leur ouverture sur le monde (et on en est très fier).
Bienvenue dans un monde d’expériences !
Ce que vous pouvez attendre de la mission :
Participer à des missions de due diligence d'acquisition: analyse de la performance historique et future d'une entreprise cible, identification des risques pouvant affecter sa valorisation ou la structuration de la transaction.
Participer à des missions de vendor due diligence: accompagnement des investisseurs potentiels via une analyse poussée pour apprécier les risques et enjeux associés à une société cible.
Participer à des missions de vendor assistance
Au quotidien vous serez amené à :
Analyser le modèle économique et les performances historiques et futures de la cible
Maîtriser la qualité de l’information financière pour identifier les zones de risques
Maîtriser les business drivers de la cible et anticiper les points clés de la transaction
Identifier les enjeux de valorisation et les éventuels sujets de négociation auxquels devra s’attendre votre client: éléments non récurrents de profitabilité, passifs à caractère de dette etc.
Participer à l’élaboration du rapport de due diligence
Ce poste s’inscrit dans le cadre de EDGE, notre Graduate Program Transactions ! Développé pour les jeunes diplômés talentueux et agiles, EDGE est un programme européen en 3 ans qui vous permettra d’acquérir une expertise en Transaction Services tout en vous exposant à d’autres métiers de la Transaction via deux rotations de 6 mois en Restructuring, Corporate Finance et/ou Valuation and Business Modelling.
Ce que nous attendons de vous :
Diplômé d’une grande école de commerce ou d’ingénieur
Une expérience significative à travers vos différents stages dans le secteur bancaire ou le secteur de l’assurance (banque de détail, banque d’investissement et de marché, grands groupes d’assurances et de courtage, mutuelles…)
Niveau d’anglais courant
Dynamique et rigoureux, vous également faire preuve d’agilité
Excellentes capacités analytiques et sens du résultat
Goût du travail d’équipe et sens du service client
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Desired Languages (If blank, desired languages not specified)
Travel Requirements
Not Specified
Available for Work Visa Sponsorship?
Yes
Government Clearance Required?
No
Job Posting End Date
il y a 1 jour
- Continuer pour postuler
Signaler l'offre"
7,Conseiller commercial Banque/Assurance (F/H),Carrefour,,"Créateur de l'hypermarché et pionnier dans la diversité des services proposés à ses clients, Carrefour se réinvente chaque jour pour permettre à chacun de bénéficier d'une offre e-commerce de référence et de services facilitant pour le quotidien.
Porteuse de cette ambition, Carrefour Banque et Assurance innove pour proposer à ses clients des solutions adaptées à leur situation, leurs besoins et leur budget.
Carrefour Banque c'est aussi et surtout une approche multicanal avec ses agences partout en France, une plate-forme téléphonique, un site internet et ses applications mobiles pour renforcer sa relation client.

Pour développer ses équipes, Carrefour Banque recherche un :

Conseiller commercial Banque/Assurance (F/H)
Vos missions :

Accueillir les clients et procéder à la découverte de leurs motivations, leurs besoins en utilisant toutes les règles de la démarche de vente en vigueur.
Vendre les produits financiers définis par l’entreprise, les garanties et les services adaptés aux besoins et au profil des clients, dans une recherche constante de leur satisfaction et dans le respect des procédures d’octroi définies par Carrefour Banque.
Aller à la rencontre de la clientèle de l’hypermarché et réaliser du démarchage au sein du Pôle Services.
Satisfaire le besoin du client en traitant les réclamations et litiges et/ou en orientant le client vers les services compétents de l’entreprise.

Votre profil :
Vous êtes diplômé du baccalauréat au minimum
Vous avez une expérience dans la vente et la négociation
Vous avez un goût pour le challenge et l'esprit de conquête
Vous appréciez travailler en équipe et vous avez le sens de la relation clients

Les avantages Carrefour :

Une rémunération variable sur objectif (déplafonnée)
Perspectives d'évolution sur des postes de manager au sein de Carrefour Banque et Assurance (également au sein du Groupe Carrefour)
Une rémunération sur 13 mois
Intéressement + participation
Mutuelle/prévoyance
Offres CE
6 semaines de Congés Payés
10 % de remise sur achat
Aujourd'hui
- Continuer pour postuler
Signaler l'offre"
8,Téléconseiller Banque Assurance H/F,B&S RECRUTEMENT,26 000 € - 27 000 € par an,"B&S Recrutement accompagne son client, banque de détail présente aux côtés des 8 millions de clients particuliers, 466.000 professionnels, associations et entreprises pour les accompagner, dans la durée, avec des solutions adaptées à leurs besoins. Banque qui a reçu pour la 5ème année consécutive le label « Top Employer France » pour sa politique de Ressources Humaines et sa capacité à développer les talents à tous les niveaux de l’organisation.
Nous vous proposons de rejoindre le service client de Nanterre en tant que Conseiller clientèle (H/F) et d’être, vous aussi, acteur de la satisfaction client.
Postes en CDI, contrat 39H basés à Nanterre (92) – RER A Nanterre Préfecture
Rythme de travail fixe
La qualité du service repose sur une relation de proximité avec les clients. La formation initiale vous permettra de maîtriser :
les techniques commerciales via des mises en situation, des écoutes en binômes …
les produits et services bancaires (moyens de paiement, crédits à la consommation, assurances …)
Missions :
L’accompagnement des clients dans la gestion au quotidien de leur compte
Le conseil et la vente des produits et services bancaires adaptés à leurs besoins.
La participation à des campagnes de promotions et aux challenges commerciaux.
Interlocuteur privilégié des clients, vous êtes à leur écoute, disponible et réactif.
Profil :
Votre formation et/ou vos expériences professionnelles ont révélé votre goût pour la relation avec la clientèle.
Fort(e) d’une appétence pour le commercial, vous possédez une expérience réussie dans la vente.
Vous êtes doté(e) de qualités d’écoute et d’aisance relationnelle, vous êtes rigoureux et cultivez l’esprit d’équipe.
Orienté(e) intérêt satisfaction client, votre force de conviction, votre goût du challenge et vos qualités relationnelles feront de vous le candidat idéal.
Rémunération: fixe sur 13 mois + variable + Intéressement et participation
Evolution :
A chaque étape de votre parcours, votre manager vous accompagne. Il évalue et valorise vos compétences afin d’assurer votre développement personnel et professionnel au sein du Groupe.
Type d'emploi : CDI
Type d'emploi : CDI
Salaire : 26 000,00€ à 27 000,00€ par an
Avantages :
Participation au Transport
RTT
Horaires :
Périodes de Travail de 8 Heures
Rémunération supplémentaire :
13ème Mois
il y a 4 jours
Signaler l'offre"
9,Alternance Chargé d’études – Banque au quotidien Assurance &...,Crédit du Nord,,"Vos missions au quotidien
L’appui de la responsable d’équipe et des chefs de produits sur le domaine de la Banque au quotidien
L’animation des opérations commerciales
La mise à jour/ création de la documentation commerciale (GED et site internet)
La mise à jour de la documentation contractuelle
La participation aux évolutions produits et adaptation des outils
La contribution aux projets
Et si c’était vous
De formation supérieure, nous recherchons un candidat ayant un sens de la relation et du service client, une capacité à communiquer et une aisance tant relationnelle que rédactionnelle. La maîtrise du Pack Office est indispensable. Des connaissances Marketing et une expérience dans la Banque seraient des atouts supplémentaires pour mener à bien les missions confiées.
Pourquoi nous choisir
Avec 8 200 collaborateurs et un réseau de 805 agences, le groupe Crédit du Nord est au service de près de 2 millions de clients particuliers, professionnels et entreprises. Forts de notre culture régionale, de notre histoire et de nos valeurs, notamment la proximité, la disponibilité, la discrétion et la compétence de nos collaborateurs, nous mettons notre énergie au service de l'envie d'entreprendre de nos clients partout en France. Banque à taille humaine au service de ceux qui entreprennent, le groupe Crédit du Nord et les différentes entités qui le compose, bénéficient d’une très grande autonomie dans la gestion de leur activité, qui s’exprime notamment par des prises de décision rapides et une grande réactivité aux demandes de leurs clients.
Groupe Credit du Nord
Aujourd'hui
- Continuer pour postuler
Signaler l'offre"
