,title,company,salary,summary
0,Analyste junior Transaction Services Banque/Assurance I CDI...,PwC,,"Line of Service Advisory Industry/Sector Not Applicable Specialism Financial Due Diligence Management Level Associate Job Description & Summary Le conseil en transactions chez PwC, c’est plusieurs centaines de projets de FUSAC par an. Et plutôt de grande envergure et à dimension internationale. Si on est leader en France, c’est lié au très haut niveau de technicité de nos 350 collaborateurs et à leur ouverture sur le monde (et on en est très fier). Bienvenue dans un monde d’expériences ! Ce que vous pouvez attendre de la mission : Participer à des missions de due diligence d'acquisition: analyse de la performance historique et future d'une entreprise cible, identification des risques pouvant affecter sa valorisation ou la structuration de la transaction. Participer à des missions de vendor due diligence: accompagnement des investisseurs potentiels via une analyse poussée pour apprécier les risques et enjeux associés à une société cible. Participer à des missions de vendor assistance Au quotidien vous serez amené à : Analyser le modèle économique et les performances historiques et futures de la cible Maîtriser la qualité de l’information financière pour identifier les zones de risques Maîtriser les business drivers de la cible et anticiper les points clés de la transaction Identifier les enjeux de valorisation et les éventuels sujets de négociation auxquels devra s’attendre votre client: éléments non récurrents de profitabilité, passifs à caractère de dette etc. Participer à l’élaboration du rapport de due diligence Ce poste s’inscrit dans le cadre de EDGE, notre Graduate Program Transactions ! Développé pour les jeunes diplômés talentueux et agiles, EDGE est un programme européen en 3 ans qui vous permettra d’acquérir une expertise en Transaction Services tout en vous exposant à d’autres métiers de la Transaction via deux rotations de 6 mois en Restructuring, Corporate Finance et/ou Valuation and Business Modelling. Ce que nous attendons de vous : Diplômé d’une grande école de commerce ou d’ingénieur Une expérience significative à travers vos différents stages dans le secteur bancaire ou le secteur de l’assurance (banque de détail, banque d’investissement et de marché, grands groupes d’assurances et de courtage, mutuelles…) Niveau d’anglais courant Dynamique et rigoureux, vous également faire preuve d’agilité Excellentes capacités analytiques et sens du résultat Goût du travail d’équipe et sens du service client Education (if blank, degree and/or field of study not specified) Degrees/Field of Study required: Degrees/Field of Study preferred: Certifications (if blank, certifications not specified) Desired Languages (If blank, desired languages not specified) Travel Requirements Not Specified Available for Work Visa Sponsorship? Yes Government Clearance Required? No Job Posting End Date il y a 2 jours - Continuer pour postuler Signaler l'offre"
1,Alternant.e Licence Banque Assurance – Caisse d’Epargne Rhôn...,Caisse d'Epargne Rhône Alpes,,"Description de l'entreprise A la recherche de ses futurs talents, la Caisse d’Epargne Rhône Alpes, recrute chaque année environ 160 alternants sur les départements du Rhône, de l’Isère, de l’Ain, de la Savoie et de la Haute-Savoie. Pour cela, nous avons développé un accompagnement personnalisé afin de vous permettre de découvrir l’univers bancaire. Ce parcours vous permettra d'acquérir des connaissances, des compétences et ainsi à l’issue de votre formation, d'être opérationnel sur un emploi. Poste et missions Au sein de l’une de nos agences, nous vous accompagnerons dans votre apprentissage et vous confierons les missions suivantes : Tenue du poste accueil Traitement des opérations bancaires courantes Détection des opportunités commerciales, prise de rendez-vous, réponse aux attentes des clients Commercialisation de l’offre produits et services dans le respect des objectifs commerciaux  Participation aux entretiens commerciaux en binôme  Selon votre autonomie et votre implication, conduite des entretiens commerciaux en autonomie et prise en charge progressive d’un portefeuille clients  Profil et compétences requises Titulaire d’un Bac+2 ou en cours de validation, vous vous destinez à une Licence banque ou commerce à compter de septembre 2021 en alternance. Votre envie d’apprendre, votre sens relationnel et votre fibre commerciale seront des atouts pour réussir votre année.  Informations complémentaires sur le poste GROUPE BPCE il y a 20 jours - Continuer pour postuler Signaler l'offre"
2,Conseiller·ère Commercial – Paris Pernety,Caisse d'Epargne Ile de France,,"Description de l'entreprise La Caisse d'Epargne Ile-de-France forte de ses 4500 collaborateurs, ses 430 agences, ses 30 centres d'affaires et de ses 675 000 sociétaires se mobilise au service d’une ambition : être un banquier-assureur, coopératif et performant, tant sur le plan commercial qu'économique et social. Acteur majeur de sa région, elle se positionne comme le banquier du Grand Paris. Sa stratégie de développement repose sur un maillage important d'agences sur toute l'Ile de France proposant le meilleur de l'humain et du digital. Elle fait partie du Groupe BPCE, 2e groupe bancaire en France avec 115 000 collaborateurs au service de 36 millions de clients dont 8,8 millions de sociétaires. La CEIDF a obtenu en octobre 2020 le renouvellement du Label Egalité de l’AFNOR. Il représente une reconnaissance, par un organisme extérieur indépendant, de l’engagement de la CEIDF et de la pertinence de ses actions en matière d’égalité liée au genre dans le domaine professionnel. Poste et missions Rattaché.e au Directeur.trice d’agence, vous contribuez aux résultats commerciaux et à la croissance du PNB de l’agence. Vous contribuerez à travers un traitement proactif des opérations courantes, à la réalisation des objectifs commerciaux de l'équipe en sachant saisir toutes opportunités de promouvoir et vendre nos produits et services par l’accomplissement de différentes missions : - L’accueil et l’orientation des clients - L’obtention de rendez-vous qualifiés à valeurs ajoutées - L’organisation d’entretiens de découverte des clients - La détection de leurs besoins - L’élaboration d’offres commerciales adaptées - La conclusion et la formalisation des ventes - L’identification et la contribution aux axes d’amélioration qualitatifs. Profil et compétences requises Vous êtes diplômé.e d'un Bac+2/3 de formation bancaire ou commerciale. Vous justifiez également d'une expérience réussie en vente dans le secteur des services (Banque, Assurance, Immobilier). Vous êtes motivé.e par la réalisation de vos objectifs et le partage d’une dynamique collective. Votre dynamisme commercial, vos capacités d'adaptation et de rigueur ainsi que votre sens du service client vous permettront de devenir l'interlocuteur privilégié de nos clients et de vous ouvrir des perspectives de carrière stimulantes au sein de notre entreprise. Les candidatures qui auront retenu notre attention feront l’objet d’une vérification des diplômes du parcours professionnel et des documents administratifs. Informations complémentaires sur le poste Localisation: Agence Pernety Contrat: CDI Statut: non cadre GROUPE BPCE il y a 1 jour - Continuer pour postuler Signaler l'offre"
3,Conseiller Banque Assurance - Mèze H/F,Crédit Agricole Caisses Régionales,,"Métier Banque – Marché des particuliers Titre du poste Conseiller Banque Assurance - Mèze H/F Description du poste Soyez le premier interlocuteur des clients et prospects en agence et participez à leurs projets !  Être Conseiller Banque Assurance, c'est : Accueillir et prendre en charge les clients et prospects lors d'entretiens physiques ou téléphoniques. Gérer et développer le portefeuille clients de l'agence (suivi, fidélisation,etc.).  Vous bénéficierez d'un accompagnement personnalisé et d'une formation renforcée sur : la qualité du service et de la relation clientèle, l'offre banque et assurance (crédits à la consommation, assurances, épargne, etc.), la négociation et le développement commercial.  Le métier de Conseiller Banque Assurance est un véritable tremplin pour votre carrière : il vous permettra d'évoluer vers des métiers d'expertise auprès des particuliers ou des professionnels.  Alors, Tout commence ici ! Profil De formation supérieure Bac+2 à Bac+5, vous bénéficiez idéalement d'une première expérience en relation clients. Sens du service clients, aptitudes commerciales et esprit d'équipe sont des qualités essentielles pour réussir. Contrat CDI Localisation du poste Localisation du poste Occitanie, Hérault (34) Lieu de travail Mèze Critères candidat Niveau d'études min. requis Bac+2 Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
4,Conseiller commercial Banque/Assurance (F/H),Carrefour,,"Créateur de l'hypermarché et pionnier dans la diversité des services proposés à ses clients, Carrefour se réinvente chaque jour pour permettre à chacun de bénéficier d'une offre e-commerce de référence et de services facilitant pour le quotidien. Porteuse de cette ambition, Carrefour Banque et Assurance innove pour proposer à ses clients des solutions adaptées à leur situation, leurs besoins et leur budget. Carrefour Banque c'est aussi et surtout une approche multicanal avec ses agences partout en France, une plate-forme téléphonique, un site internet et ses applications mobiles pour renforcer sa relation client.  Pour développer ses équipes, Carrefour Banque recherche un :  Conseiller commercial Banque/Assurance (F/H) Vos missions :  Accueillir les clients et procéder à la découverte de leurs motivations, leurs besoins en utilisant toutes les règles de la démarche de vente en vigueur. Vendre les produits financiers définis par l’entreprise, les garanties et les services adaptés aux besoins et au profil des clients, dans une recherche constante de leur satisfaction et dans le respect des procédures d’octroi définies par Carrefour Banque. Aller à la rencontre de la clientèle de l’hypermarché et réaliser du démarchage au sein du Pôle Services. Satisfaire le besoin du client en traitant les réclamations et litiges et/ou en orientant le client vers les services compétents de l’entreprise.  Votre profil : Vous êtes diplômé du baccalauréat au minimum Vous avez une expérience dans la vente et la négociation Vous avez un goût pour le challenge et l'esprit de conquête Vous appréciez travailler en équipe et vous avez le sens de la relation clients  Les avantages Carrefour :  Une rémunération variable sur objectif (déplafonnée) Perspectives d'évolution sur des postes de manager au sein de Carrefour Banque et Assurance (également au sein du Groupe Carrefour) Une rémunération sur 13 mois Intéressement + participation Mutuelle/prévoyance Offres CE 6 semaines de Congés Payés 10 % de remise sur achat il y a 1 jour - Continuer pour postuler Signaler l'offre"
5,CDD/CDI Conseiller Clientèle Banque Débutant(H/F) Dépt 65,Banque Populaire Occitane,,"Description de l'entreprise La Banque Populaire Occitane est l'une des 12 Banques Populaires Régionales du Groupe BPCE, 2ème groupe bancaire en France. Avec 576 000 clients et 198 500 sociétaires répartis sur 8 départements, la Banque Populaire Occitane est un acteur économique majeur sur son territoire. Entreprise citoyenne, la Banque Populaire Occitane recrute localement. Elle propose à ses 2 080 collaborateurs une possibilité d’évolution professionnelle sur plus de 100 métiers grâce à une importante politique de promotion interne.  Poste et missions Vous avez le goût de la relation client et un sens commercial affirmé ? Vous êtes force de proposition ?  En nous rejoignant , vous renforcerez dans un 1er temps vos compétences sur le pôle accueil : Gestion du flux de clientèle Qualification de la demande du client dans le respect des critères de qualité de services et des procédures Réalisation des opérations courantes des clients (versement et retrait d'espèces, virements, opérations sur chèques et cartes bancaires, opération sur titres) le conseil aux clients sur des produits et services simples.  Puis, en intégrant nos parcours d'embauche, vous bénéficiez d'un cursus de formation spécifique pendant 6 mois associant formations techniques et commerciales, ce qui vous permettra de réussir dans le métier de Conseiller Clientèle Particuliers au sein de nos agences. Votre rôle sera de suivre et de développer votre portefeuille de clients particuliers. A leur écoute et dans une démarche commerciale d’approche globale, vous les accompagnez dans chaque étape de leur vie, en établissant un diagnostic de leur besoin. Vous êtes ainsi leur interlocuteur privilégié en leur apportant un conseil adapté. La satisfaction clients est au cœur de vos préoccupations et c’est ainsi que vous commercialisez auprès d’eux notre gamme de produits et services (banque et assurance). Votre ambition sera d’offrir le meilleur de la relation humaine et digitale à vos clients.  Profil et compétences requises Profil recherché : de formation supérieure Bac+3 à Bac+5 (quel que soit votre domaine d’expertise) vous êtes une véritable force commerciale vous avez un goût prononcé pour les produits et services bancaires vous vous intéressez au digital et êtes à l'aise avec les outils informatiques vous êtes motivé(e) par les challenges et la réussite collective Vous présentez une forte appétence à l'environnement économique, financier, juridique et fiscal.  Votre dynamisme, votre implication, votre sens du résultat, votre goût du challenge constitueront les atouts de votre réussite et vous permettront d’évoluer au sein de la Banque Populaire Occitane N'hésitez plus ! Rejoignez nous !  Informations complémentaires sur le poste GROUPE BPCE il y a 2 jours - Continuer pour postuler Signaler l'offre"
6,Conseiller Clientèle en assurance santé H/F,Mutuelles du Soleil Agences,25 000 € - 25 001 € par an,"Notre ADN : Rejoignez un acteur majeur dans la région, dont le savoir-faire est reconnu dans les métiers de la protection sociale. Une culture d’entreprise emprunte de valeurs fortes : solidarité, proximité, respect et expertise.  Nos ambitions  : Continuer à œuvrer pour une mutuelle proche de ses adhérents, engagée dans le domaine de la santé et de la prévention et portée sur le bien-être au travail des femmes et des hommes qui la compose. Mutuelles du Soleil recherche pour son service Réseau et Développement, un Conseiller Clientèle H/F.  Votre mission: Vous développez et fidélisez le portefeuille de prospects et d’adhérents et accueillez la clientèle. Vous assurez la promotion de Mutuelle du Soleil (prospection téléphonique, participation à des évènements, recommandation, parrainage) ; Vous conseillez et proposez des produits, des tarifications et des garanties en respectant le devoir de conseil et d’information ; Vous transmettez les dossiers complets au service concerné dans le respect des procédures ; Vous assurez des actions de fidélisation de l’adhérent. + vous participez à l’ensemble des autres activités et à la vie quotidienne du service. Vos atouts : De formation Bac +2 minimum dans le secteur assurance, mutuelle/ banque ou commercial, vous possédez une expérience de 2 ans minimum sur un poste similaire et idéalement sur un poste de commercial sédentaire en assurance santé.  Vous maîtrisez les techniques de vente, de prise de rendez-vous et les relances téléphoniques.  Vous avez des connaissances dans la législation et la règlementation du régime complémentaire et du régime obligatoire.  Vous : Vous êtes rigoureux(se), réactif(ve), dynamique, autonome avec un bon esprit d’équipe, une bonne aisance relationnelle et le sens du service ! Aujourd'hui - Continuer pour postuler Signaler l'offre"
7,Alternance Chargé d’études – Banque au quotidien Assurance &...,Crédit du Nord,,"Vos missions au quotidien L’appui de la responsable d’équipe et des chefs de produits sur le domaine de la Banque au quotidien L’animation des opérations commerciales La mise à jour/ création de la documentation commerciale (GED et site internet) La mise à jour de la documentation contractuelle La participation aux évolutions produits et adaptation des outils La contribution aux projets Et si c’était vous De formation supérieure, nous recherchons un candidat ayant un sens de la relation et du service client, une capacité à communiquer et une aisance tant relationnelle que rédactionnelle. La maîtrise du Pack Office est indispensable. Des connaissances Marketing et une expérience dans la Banque seraient des atouts supplémentaires pour mener à bien les missions confiées. Pourquoi nous choisir Avec 8 200 collaborateurs et un réseau de 805 agences, le groupe Crédit du Nord est au service de près de 2 millions de clients particuliers, professionnels et entreprises. Forts de notre culture régionale, de notre histoire et de nos valeurs, notamment la proximité, la disponibilité, la discrétion et la compétence de nos collaborateurs, nous mettons notre énergie au service de l'envie d'entreprendre de nos clients partout en France. Banque à taille humaine au service de ceux qui entreprennent, le groupe Crédit du Nord et les différentes entités qui le compose, bénéficient d’une très grande autonomie dans la gestion de leur activité, qui s’exprime notamment par des prises de décision rapides et une grande réactivité aux demandes de leurs clients. Groupe Credit du Nord il y a 1 jour - Continuer pour postuler Signaler l'offre"
8,CONSEILLER CLIENTÈLE DES PARTICULIERS EN BANQUE-ASSURANCE -...,Crédit Agricole Alpes Provence,,"Vous êtes titulaire d'un BAC+2 et souhaitez préparer un Bachelor Banque et Assurance ? Vous êtes en quête d’une école vous garantissant une professionnalisation rapide et un puissant levier d’intégration sur le marché du travail ? Vous recherchez une entreprise qui vous donne l’opportunité de suivre un parcours professionnel riche et diversifié ? NE CHERCHEZ PLUS : TOUT SE PASSE ICI ! VENEZ INTÉGREZ NOTRE PROMOTION BACHELOR EN ALTERNANCE DU CRÉDIT AGRICOLE ALPES PROVENCE ! Le Crédit Agricole Alpes Provence lance, sa deuxième promotion d’alternants en partenariat avec l’Université du groupe Crédit Agricole (IFCAM) et sa structure dédiée à la formation en alternance (DIFCAM) ! Le DIFCAM, c’est quoi ? En réalité, c’est très simple vous allez voir : Le DIFCAM appartient au groupe Crédit Agricole et prépare les étudiants à l’obtention de DUT, Licences ou Masters dans le domaine de la banque et de l’assurance par la voie de l’alternance. Environ 2000 étudiants issus de tous horizons y sont formés chaque année. Le taux d’intégration sur le marché du travail pour les Bachelor (et donc bientôt le vôtre !) atteint 85% ! Le Bachelor en alternance, ça consiste en quoi ? Vous allez vite comprendre que cette formation est faite pour vous ! Quel est le niveau de ce diplôme ? Il s’agit d’un diplôme RNCP de niveau II validant un BAC+3. Vous allez certainement me dire un diplôme RN... quoi ? Pas de panique ! Le titre RNCP permet simplement de savoir si une formation est reconnue par l’Etat, et si elle est adaptée au marché de l’emploi. Ainsi, toutes les certifications enregistrées dans Le Répertoire National des Certifications Professionnelles (RNCP) sont reconnues sur l’ensemble du territoire national. Rassurés, n’est-ce pas ? J Par qui est-il délivré ? Ce diplôme est délivré par l’Institut de Formation du Crédit Agricole IFCAM (rappelez-vous on en a parlé plus haut) et porté par DIFCAM, structure du groupe dédiée à la formation en alternance. Autrement dit, vous aussi vous aurez droit à votre cérémonie de remises des diplômes ! A quel métier vous prépare-t-il et comment ? Notre Bachelor en alternance vous prépare au métier de CONSEILLER CLIENTÈLE DES PARTICULIERS en Banque-Assurances. Il s’articule autour de 7 blocs de compétences. Pour plus d’informations, ça se passe ici : Bachelor DIFCAM en alternance Quel est le format du Bachelor en alternance ? Durée : 14 mois. Rythme : 3 semaines en entreprise / 1 semaine en école. Vous l’aurez compris, l’accent est mis sur votre mise en pratique ! Notre force, une équipe pédagogique constituée de professionnels du monde bancaire qui vous dispenseront les cours. On vous sent de plus en plus intéressé(e) … alors ne nous arrêtons pas là ! Qu’est-ce que nous allons attendre de vous ? Motivation, rigueur, autonomie, capacité d’apprentissage … c’est une évidence ! Que vous soyez titulaire d’un BAC+2 à dominante commerciale, c’est un prérequis. Mais voici les soft skills qui vont faire la différence : goût du challenge, adaptabilité, proactivité & travail en équipe. Maintenant que nos attentes sont claires et que vous mourez d’impatience de nous rejoindre, vous allez me dire ... Quelle est la suite des événements ? Vous l’avez compris, on mise sur l’innovation et le souhait d’être différenciant dans nos contacts avec vous. Pour votre candidature, il vous suffit de vous laisser guider. Pour vous donner envie de nous rejoindre, le parcours recrutement a été travaillé pour vous permettre de vivre une expérience enrichissante et unique : · Apprenons à nous connaitre en nous faisant parvenir votre CV · Apprenez à vous connaitre en complétant un questionnaire réparti en 3 rubriques : personnalité, raisonnement, motivations. Tout se passe en ligne, avec vos résultats accessibles instantanément · Apprenez à vous dépasser : pour les profils sélectionnés, nous vous proposons un parcours de recrutement placé sous le signe de la convivialité et de la découverte de votre potentiel commercial. Vous n’avez plus aucune excuse maintenant : POSTULEZ ! Type d'emploi : Apprentissage Aujourd'hui Signaler l'offre"
9,Banquier Privé - Banque du Dirigeant H/F,Crédit Agricole Caisses Régionales,,"Métier Banque privée Titre du poste Banquier Privé - Banque du Dirigeant H/F Description du poste Vous assemblez les solutions de la partie privée du dirigeant sur la stratégie établie avec le banquier conseil : ingénierie fiscale et patrimoniales, solutions d’investissements, diversification, assurance & prévoyance, immobilier, promoteur des solutions exclusives et différenciantes. A ce titre, vos missions sont : Vous êtes le chef d’orchestre de tous les sourcing possibles : Les Pôles Entrepreneurs et Patrimoine Réseau entreprises & Banque Privée, mutualisme, Family Office, avocats, experts comptables investisseurs, Indosuez, Banque Saint Olive. Vous travaillez en étroite collaboration avec le Banquier Conseil (double portefeuille) Vous valorisez le dirigeant en lui ouvrant un carnet d’adresse d’experts partenaires recommandés, animez ses centres d’intérêts, notamment en mettant en valeur les initiatives territoriales de la Caisse Régionale en lien avec le Pôle d’expertises Vous êtes « entrepreneur » d’un portefeuille de Dirigeants prioritaires Vous apportez aux Conseillers Privés votre expertise et votre savoir-faire dans le domaine de la transmission d'entreprise en relais du Pôle d’expertises Vous développez les encours et la rentabilité des clients dirigeants. Profil Vous justifiez d'une expérience de 3 à 5 ans dans une fonction commerciale à forte technicité. Doté d'un fort tempérament commercial et de capacité d'analyse et de synthèse, vous faites preuve de créativité dans la recherche de solution innovante pour le client et savez convaincre. Vous avez de solides connaissances en droit et en fiscalité des particuliers. Vous avez des bases en analyse financière, en droit et fiscalité des entreprises. Vous êtes doté d'une forte capacité à travailler en transversalité, à être agile et en relation avec des intervenants externes. Contrat CDI Statut Cadre Localisation du poste Localisation du poste Auvergne-Rhône-Alpes, Rhône (69) Lieu de travail LYON BELLECOUR Critères candidat Niveau d'études min. requis Bac+3 Demandeur Date limite de candidature 23/04/2021 Date de fin de publication 23/04/2021 il y a 12 jours - Continuer pour postuler Signaler l'offre"
