,title,company,salary,summary
0,Chargé-e de relations clients Administrateurs de biens,Natixis,,"Le Groupe BPCE, avec son modèle de banque coopérative universelle, représenté par 9 millions de sociétaires, est le deuxième acteur bancaire en France. Avec 105 000 collaborateurs, il est au service de 30 millions de clients dans le monde, particuliers, professionnels, entreprises, investisseurs et collectivités locales. Il est présent dans la banque de proximité et l’assurance en France avec ses deux grands réseaux Banque Populaire et Caisse d’Epargne ainsi que la Banque Palatine.  La Compagnie Européenne de Garanties et Cautions, filiale du Groupe BPCE, est la société spécialiste multi-métier de l’assurance-caution et de la garantie financière. La Compagnie propose ses offres sous les marques Saccef, Cegi et Socamab pour sécuriser les financements de projets des particuliers et des entreprises et répondre aux obligations légales des professions réglementées. L’immobilier est la dominante de la gamme de ses offres : cautions de prêts à l’habitat, garanties financières d’achèvement, garanties loi Hoguet, cautions de marché aux artisans et aux entreprises, etc…  Poste et missions Le/la Chargé-e de Relations Clients assure la gestion des clients « Administrateurs de Biens-Agents Immobiliers » de l’entrée en relation et tout au long de la vie du contrat en collaboration avec les autres Directions de CEGC. Entrée en relation Collaborer à la préparation de la prospection et à l’entrée en relation avec le client en coordination avec les Chargés d’affaires Enregistrer les dossiers dans l’applicatif ad hoc Contrôler la complétude des dossiers et leur conformité Pré-étudier les dossiers sur certaines activités Contractualisation Rédiger les contrats, avenants et actes de garanties Mettre en place les sûretés et contre-garanties en relation avec la Direction juridique et les Partenaires Assurer le lien avec les Chargés d’affaires, les juristes et les comptables. Gestion des garanties & cautions et suivi de la relation clients Réaliser le suivi d’activité Gérer et suivre l'émission de cautions, garanties et assurances (standards et spécifiques) et en assurer le renouvellement dans le respect du schéma délégataire Suivre et réaliser la gestion administrative des clients (collecte de bilans et des audits, modification des lignes, taux, gestion des mainlevées, …) Gérer la relation comptable (factures, primes, encaissements, impayés…) Détecter et remonter les opportunités commerciales aux chargés d’affaires et/ou optimiser l’utilisation des lignes Accompagner les clients dans l’utilisation des services en ligne Contribuer à l’atteinte des objectifs des Chargés d’affaires et des Analystes (taux d’efficacité, de pénétration et chiffre d’affaires) Qualité de service Veiller à la qualité et l’adéquation des réponses apportées (harmonisation des pratiques, discours uniforme en adéquation avec les modes opératoires définis) et gérer les éventuelles réclamations Maintenir la qualité de service en taux de décroché et délai de réponse Veiller à la conformité des données saisies et au respect des procédures Contribuer à l’amélioration continue du service   Profil et compétences requises Des compétences dans le traitement de dossiers clients entreprises dans le secteur banque – assurance sont requises Maîtrise de la relation client par téléphone, sens commercial – orientations résultats et clients Qualités rédactionnelles Rigueur, autonomie, sens des priorités, bonne capacité d’organisation personnelle, réactivité Esprit d’équipe Maîtrise du pack office La maîtrise des techniques d’analyse du risque serait appréciée  Bac+ 2 minimum - Expérience souhaitée (2/3 ans minimum) dans un réseau bancaire ou un établissement financier ou une compagnie d’assurance  Informations complémentaires sur le poste Convention Collective Nationale des Sociétés d’Assurance Aujourd'hui - Continuer pour postuler Signaler l'offre"
1,Consultant en pilotage de projets - Banque & Assurance | CDI...,PwC,,Pas de description
2,Commercial expérimenté Banque/Assurance 42 Roanne F/H,GIE AXA France,,"Descriptif du poste: Mettez vos qualités relationnelles et votre sens inné du conseil au service de vos clients, que vous accompagnez à chaque moment clé de leur vie personnelle et professionnelle, pour identifier avec eux les solutions de prévoyance et d'épargne les mieux adaptées à leurs besoins.     Vous vous dites « je n'y connais rien, ce n'est pour moi » ? Faux ! AXA vous forme et vous accompagne, pour vous aider à déployer pleinement votre potentiel commercial, et développer votre expertise sur le métier et les produits d'assurance et d'épargne. Et surtout, vous rejoignez l'équipe de Maxence, au sein du réseau AXA Epargne et Protection, qui aime citer Henri Ford : « Se réunir est un début, rester ensemble est un progrès, travailler ensemble est la réussite ». Bref, le succès s'écrit ensemble.  VOS MISSIONS :    Grâce à votre fibre commerciale, vous prospectez et développez votre portefeuille de clients : particuliers ou professionnels, libéraux, artisans, commerçants et chefs d'entreprise… Vous créez une relation de confiance durable avec cette clientèle variée, qui a besoin de conseil pour entreprendre ou préparer leur avenir.  Vous justifiez d'une longue expérience réussie dans la vente ou la relation client en banque / Assurance. Vous êtes dynamique et avez un goût prononcé pour la négociation et le challenge.  Profil recherché: Grâce à votre fibre commerciale, vous prospectez et développez votre portefeuille de clients : particuliers ou professionnels, libéraux, artisans, commerçants et chefs d'entreprise… Vous créez une relation de confiance durable avec cette clientèle variée, qui a besoin de conseil pour entreprendre ou préparer leur avenir.  Vous justifiez d'une longue expérience réussie dans la vente ou la relation client en banque / Assurance. Vous êtes dynamique et avez un goût prononcé pour la négociation et le challenge.  Entreprise: AXA est un des leaders de l'assurance et de la gestion d'actifs dans le monde.  Nous aidons nos 108 millions de clients à traverser les difficultés de la vie.  Chaque jour, nous agissons ensemble pour protéger et voulons donner à chacun les moyens de vivre une vie meilleure. Apec.fr il y a 15 jours - Continuer pour postuler Signaler l'offre"
3,Chargé d'études FTTH H/F,Extia,,"Intégré directement chez un de nos clients, ou au sein d’un de notre Bureau d'Études Télécom, vous réaliserez des études de câblages et d’audits travaux sur le réseau structurant et dans les immeubles. Votre travail aura pour but la mise en place d’infrastructures de fibre optique, de la conception du cheminement de la fibre optique au positionnement des points d'accès abonnés. En fonction de votre expertise, de votre contexte mission et de vos affinités, vous pourrez être amené à : Récupérer, lire et analyser les relevés terrain et autre documents nécessaires à la réalisation des dossiers techniques FTTH, et vérifier le respect des règles d'ingénierie de conception ad hoc et leur complétude, Concevoir, analyser et mettre à jour les bases de données du référentiel client en y intégrant toutes les nouvelles données tierces permettant de réaliser la conception du réseau FFTH (DOE, Dossier Immeuble, Plan de câblage, Synoptique...), Vous assurer de la cohésion des projections de l’ensemble des données, Réaliser les études permettant la conception de l’architecture des réseaux fibre optique en adéquation avec le cahier des charges client, Concevoir les schémas et les plans des futurs ouvrages FTTH ou des évolutions des ouvrages existants sous SIG (plans de tirage de câble et de raccordement BPE (boitiers optiques), Fournir des livrables de qualité, respectueux du formalisme défini avec le client (APS, APD, DOE). Profil recherché Vous êtes titulaire d'un diplôme en télécoms ou en urbanisme/aménagement du territoire et vous disposez d’une première expérience en cartographie de réseaux (télécom, gaz, électricité…) qui vous a permis d’acquérir des compétences solides en géomatique, Vous disposez également de connaissances SIG (QGIS, ArcGIS, etc.), La maîtrise des progiciels Orange (IPON, Optimum, Geofibre) et/ou de COMAC (Camelia) est un vrai plus, Vous maitrisez Excel. Depuis fin 2018, la ville rose a tourné à l'orange ! Aujourd'hui ce sont plus d'une trentaine d'Extiens qui font grandir et dynamisent l'agence entre Communautés Métier Agile et Infrastructures qui rassemblent nos Extiens passionnés, petits verres Toulousains et autres événements. Incroyable mais vrai, il n'y a pas que l'aéronautique à Toulouse, fana d'avions mais pas que, nous accompagnons aussi des clients dans la Banque Finance Assurance, les Télécoms, le Retail et l'Industrie. Chez eux, nous intervenons exclusivement dans le domaine IT (développeurs, métiers de l'infrastructure, chefferie de projet, métiers de la data). Que vous disiez Chocolatine ou non, que vous soyez fan du TFC (courage...) ou non, que le stade Toulousain vous fasse rêver ou pas encore, nous vous attendons, alors embarquez dans l'aventure ! #LI-SJ il y a 2 jours - Continuer pour postuler Signaler l'offre"
4,CONSEILLER/ERE EN ASSURANCE,Ariane 12 Consultants,25 000 € - 35 000 € par an,"INFORMATIONS SUR LA SOCIETE Cabinet d'assurance basé à Espalion  Secteur d'activité : Banques, assurances et finance CONTRAT CDI MISSION Cabinet d'assurance IARD basé à ESPALION recherche dans le cadre d'un remplacement un/une :  CONSEILLER/ERE EN ASSURANCE - Marché des Professionnels - H/F ESPALION  Sous la responsabilité du dirigeant et au sein d'une petite équipe, vous avez pour mission la prospection, le suivi et la fidélisation d'une clientèle de professionnels. Vous apportez ainsi des conseils sur nos produits, adaptés aux besoins de nos clients dans le cadre d'une relation de confiance et dans une optique de fidélisation. De formation bac+2/3 (banque, assurance ou commerce), vous justifiez idéalement d'une première expérience dans le secteur assurantiel ou bancaire. Dynamique et autonome, vous faites preuve d'organisation et de grandes qualités relationnelles. COMPETENCES  Niveau de formation : Bac+2,Bac+3,Bac+4,Bac+5 et plus  LOCALISATION 12-Aveyron INFORMATIONS COMPLEMENTAIRES Référence : CONSEPRO130421 Nombre de poste(s) : 1 Date de début d'activité : 1er septembre Rémunération : 25 à 35 Keuros (à négocier) - véhicule de fonction Publiée à l'instant - Continuer pour postuler Signaler l'offre"
5,Stage gestionnaire back office - (crédit) - (h/f),Bourse des crédits,,"L'entreprise  Fintech en pleine croissance, lauréate de prix prestigieux, lancée par des experts du courtage en crédit, du web et de la data science, en juillet 2012. Son objectif est de révolutionner le marché du courtage en crédit et assurance. Il lui aura fallu 2 ans pour devenir un acteur majeur dans ce domaine en France. Nous avons l'ambition de construire le meilleur service de courtage en crédit à destination du grand public en mixant une technologie de pointe, des process optimisés, un design élégant ainsi que de l’accompagnement de bout en bout par des experts. Pour faire simple, nous essayons de dépoussiérer le courtage ! En rejoignant notre Fintech, c’est une équipe de 30 personnes talentueuses que vous rejoignez, toutes animées par l'excellence et l'efficacité, passionnées par leur domaine d'expertise. C’est en valorisant les talents à plusieurs facettes, qui partagent cette même passion, que la Fintech souhaite développer son service pour en élargir l’impact tout en assurant une expérience utilisateur des plus qualitative. C'est pourquoi nous nous attachons à nous entourer des meilleurs talents. Nous recherchons actuellement de nouveaux talents pour accompagner notre développement, des gestionnaires back office (H/F) notamment. Ces personnes seront formées en interne par les meilleurs spécialistes du courtage en ligne en France.  Description du poste  Vos missions Le stagiaire gestionnaire back office analyse et monte les dossiers de financement comprenant des crédits à la consommation, des crédits immobiliers ou uniquement des crédits à la consommation : Vous prenez en charge les demandes de financement pour analyser la situation financière des clients, comprendre leurs besoins et recherchez la meilleure solution en vous appuyant sur les offres de nos partenaires bancaires ; Vous constituez les dossiers en assurant un suivi de qualité tout au long du processus ; Vous contactez les banques et les notaires afin de compléter les informations nécessaires à la bonne instruction des dossiers ; Vous suivez et gérez l'ensemble de votre portefeuille, jusqu'à l'émission de l'offre de crédit et du déblocage des fonds ; Vous garantissez la qualité de la prestation à son plus haut niveau et défendez l'image de marque auprès de nos clients et partenaires.  Compétences requises  Stage de fin d'étude formation Bac +4 minimum dans le secteur de la gestion / banque / finance, vous êtes à l'aise avec l'utilisation d'internet et maîtrisez les outils informatiques (Excel, Pack office, etc..).  Stage de fin d'études - 6 mois minimum La polyvalence, la rigueur et une bonne organisation sont les qualités essentielles pour ce poste. Première expérience dans le courtage en produits financiers ou l'analyse financière souhaitée (crédit immobilier, rachat de crédits, assurances) Bonne communication à l'écrit et à l'oral Ce poste vous donnera l'opportunité de démontrer votre rigueur, esprit de synthèse et goût pour le travail en équipe. Il s'agit d'un stage de fin d'études pour pré-embauche en CDI.  En intégrant l’équipe BoursedesCrédits : Vous participerez au développement d’un service de recherche de crédits et d’assurances basé sur le machine learning, moderne, transparent et complètement dématérialisé ; Vous aurez le plaisir de travailler avec des collègues talentueux, motivés et dynamiques, dans un environnement en constante évolution ; Vous rejoindrez une start-up en forte croissance vous offrant de véritables possibilités d’évolution. Encore plus de bonnes raisons de nous rejoindre : Challenge : l’opportunité de progresser au sein d’une société qui avance toujours plus vite Pride : Vous travaillerez pour l’une des start-ups les plus prometteuses du moment (Top 100 des start-ups françaises par EY et L’Express), lauréate du prix label Finance Innovation. Formation : Nous mettons tout en œuvre pour partager nos connaissances et apprenons beaucoup les uns des autres au quotidien. Nous participons également à diverses conférences ! Découvertes : En plus des événements organisés tout au long de l’année, vous pourrez profiter d’un week-end de 4 jours tous ensemble dans une destination inconnue. Notre dernière convention a eu lieu à Tel-Aviv en 2018. Premiers pas : une intégration toute en douceur grâce aux sessions d’accueil que nous mettons en place avec votre parrain ou marraine. Vous êtes à la recherche de nouveaux challenges ? Alors n'hésitez plus et contactez-nous ! bourse des credits Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
6,CHARGé(e) DE PROSPECTION (angoulême),M.B.A Mutuelle,,"Forte de 70 années d’expérience, M.B.A Mutuelle œuvre au quotidien au bien-être de ses 80 000 adhérents. Implantée dans le grand ouest au travers d'agences locales (Bretagne, Basse-Normandie, Pays de la Loire, et Poitou Charente), M.B.A Mutuelle porte chaque jour auprès de ses adhérents les valeurs mutualistes de service et de proximité. MBA Mutuelle recrute un(e) chargé(e) de prospection pour son site à Angoulême.  Vos missions principales Nous recherchons un Chargé de Prospection pour intégrer notre centre de gestion d’Angoulême. Vous êtes passionné par le domaine assurantiel ? Vous êtes animé par la relation client et l’atteinte de vos objectifs ?  Nous sommes une PME de territoire et de proximité au service de nos adhérents et souhaitons renforcer notre équipe support au réseau commercial. Vous serez accompagné et formé par le Directeur Commercial. Au sein du service, vos missions seront les suivantes : Promouvoir et conseiller MBA Mutuelle : émettre les appels sortants dans le cadre de campagnes de prospection à destination des prospects et des adhérents, assurer la prise de rendez-vous pour vos collègues Conseiller des Professionnels, Animer la relation avec les équipes commerciales : assurer le soutien des Conseillers, réaliser le reporting de son activité, Contribuer à l’activité du service : qualifier les bases de données prospects et adhérents, traiter les demandes dans un souci d’amélioration de la qualité de la relation d’affaires, effectuer une veille de marché.  Vous avez la volonté de relever un nouveau défi et d’intégrer notre Mutuelle en tant que Chargé de Prospection ? Les termes « satisfaction client » et « sens du service » vous font échos ? Rejoignez-nous !  Profil recherché Vous disposez d’une formation de niveau Bac +2 NDRC (Négociation et Digitalisation de la Relation Client)/MUC (Management des Unités Commerciales/ Titre de Conseiller Relation Client à Distance) et possédez une expérience d’1 an en tant en prise de rendez-vous et idéalement dans le secteur banque et assurances.  Salaire Selon expérience + Variable sur objectifs + Avantages sociaux (Comité d’Entreprise, Mutuelle et prévoyance d’entreprise, chèques déjeuner.)  Pour postuler Envoyez votre candidature (CV + lettre de motivation) à l’attention de Marie LE GUILY, Gestionnaire Ressources Humaines : par mail recrutement@mbamutuelle.com ou au 62 Boulevard Jean Mermoz 35 207 RENNES CEDEX 2. Votre CV retient notre attention ? nous vous contacterons dans un premier temps par téléphone pour un premier échange ! il y a 4 jours - Continuer pour postuler Signaler l'offre"
7,Data Analyst (h/f) - Stage de fin d'études,Simon-Kucher & Partners,,"Pour renforcer nos équipes projet, nous recherchons: Data Analyst (h/f) - Stage de fin d'études - Paris   Notre offre : Afin d'améliorer nos recommandations, nous avons développé une nouvelle équipe Digital Solutions qui accompagne les consultants sur leurs projets et développe de nouvelles solutions en étroite collaboration avec les leaders du secteur. Cette nouvelle équipe Digital Solutions est déployée dans différentes régions et pays, en lien direct avec la personne responsable au niveau central de l'équipe Digital Solutions.  Votre rôle de Data Analyst : Vous travaillerez avec des équipes expérimentées en Data Science à Paris et dans le monde, ainsi qu'avec des Managers et Directeurs de projets.  Au quotidien, vous : Travaillerez à la conception et à la réalisation d'analyses ad hoc du projet sur lequel vous interviendrez, en relation étroite avec les équipes projet de Simon-Kucher. Développerez les nouvelles compétences analytiques que Simon-Kucher utilisera pour répondre aux besoins des clients. Accompagnerez le développement des compétences des consultants sur ces sujets.  Nous vous offrons la chance de : Bénéficier d'une forte courbe d'apprentissage grâce à des projets stimulants en stratégie et marketing (inter)nationaux en relation avec des acteurs mondiaux et des leaders des secteurs d’activité. Accompagner des projets français et internationaux dans des secteurs divers : commerce, alimentation, tourisme, banque, assurance, immobilier, logistique, transport, chimie... en B2C et B2B. Découvrir nos méthodologies uniques dans les domaines de la stratégie, du marketing, de la vente et du pricing grace à notre expertise dans l'optimisation des revenus Rejoindre notre culture d'entreprise qui jouit d'une hiérarchie horizontale, d'une communication ouverte et d'un esprit positif au sein d'une équipe jeune, talentueuse et interdisciplinaire.  Vous êtes : Issu d’une grande école d'ingénieurs ou de management ou d’une université de premier rang (Master /MS/MBA). Les doubles diplômes école d'ingénieur + école de management sont appréciés Avez une première expérience en entreprise Avez une expertise en Data science Maitrisez les logiciels de codage (par exemple en Python, STATA, R, SQL) Maitrisez parfaitement l'anglais et le français. Toute autre langue européenne est un plus Votre profil personnel : Vous faites preuve d’un fort esprit d’équipe et de très bonnes compétences en communication Vous êtes intéressé non seulement par l'analyse des données mais aussi par le résultat final pour le client Vous désirez apprendre vite et vous faites preuve d'initiatives Vous êtes orienté client  A propos de Simon-Kucher : Simon-Kucher & Partners est un cabinet de conseil en stratégie et en marketing de premier plan, qui emploie 1500 personnes dans le monde.  Nous sommes présent dans de nombreux secteurs d'activité, avec une expertise approfondie dans des secteurs tels que le commerce de détail, les biens de consommation, les logiciels/technologies, l'industrie, les services financiers et la santé/secteur pharmaceutique. Nous force de métier est la conception de stratégies et de solutions concrètes pour optimiser les revenus et profits de nos clients grâce à des méthodes d'analyses avancées, une optimisation de la structure des produits, des prix et des promotions. Convaincus que des équipes diversifiées sont l’une des clefs de la réussite, Simon-Kucher & Partners offre à ses collaborateurs un environnement de travail inclusif où chacun peut se sentir libre d’être lui-même.  Pour postuler : Cliquez sur Apply now Contact: Service Recrutement 17, Square Edouard VII – 75009 Paris 01 56 69 23 90 il y a 8 jours - Continuer pour postuler Signaler l'offre"
8,Responsable d'équipe BO Retraite H/F,Crédit Agricole Assurances,,"Description du poste SPIRICA, jeune société d’assurance, filiale du groupe Crédit Agricole Assurances, qui conçoit, gère et commercialise des produits d’assurance vie épargne (contrats d’assurance vie multi supports/euros, contrats diversifiés, contrats de capitalisation…).  SPIRICA a réalisé en 2019 près de 1,4 milliards d’euros de collecte et détenait plus de 8.6 milliards d’euros d’encours. En pleine croissance, elle compte aujourd’hui plus de 98 collaborateurs implantés essentiellement sur Paris et Lyon. Missions principales : Sous la responsabilité du Responsable Back Office et Middle Office, et en tant que Responsable d’équipe Back Office, vous participerez à la création de l’équipe Gestion Retraite et de manière générale aux travaux généraux du service de gestion des contrats de l’entreprise sur l’activité Retraite : Optimiser l'organisation quotidienne des activités, pour atteindre les objectifs quantitatifs et qualitatifs fixés aux membres de l'équipe, Relayer les orientations et les décisions de l'équipe de Direction auprès de votre équipe, et expliquez les impacts opérationnels, Développer les compétences individuelles au sein de l'équipe (entretiens, besoin de formation). Contrôler et valider quotidiennement les actes de gestion accomplis par votre équipe. Etablir un reporting qualité des actes de gestion et participer aux actions de sensibilisation et de formation associées. Etre référent et apporter un soutien technique (formation, information, réponse aux questions) aux chargés de gestion en terme de connaissances techniques et de procédures internes et règles de gestion. Prendre en charge la gestion intégrale de dossiers complexes : Tracfin,... Assurer la qualité de l’ambiance de travail et l’efficacité des collaborateurs.  Critères de candidature Poste avec management Oui Cadre / Non Cadre Cadre Niveau d'étude minimum Bac + 3 / L3 Formation / Spécialisation De formation Bac +3/4 au minimum en Assurance, Banque, Finance ou Droit. Une expérience de responsable d'équipe est requise pour ce poste. Une expérience en back office ou en plateforme téléphonique spécialisée dans le secteur assurantiel ainsi qu'une connaissance du domaine de la Retraite est requise pour ce poste. Niveau d'expérience minimum 6 - 10 ans Soft skills Des qualités de rigueur, d’adaptation, d’organisation, de sens du relationnel, d’entraide, curiosité, fiabilité, sens du service sont nécessaires pour réussir dans ce poste. Entreprise Crédit Agricole Assurances Le groupe Crédit Agricole Assurances est le premier bancassureur en France et l'un des acteurs majeurs en Europe. Il conçoit des offres au plus près des besoins de ses clients dans les domaines suivants : Assurance Vie, Retraite, Santé, Prévoyance, Assurance emprunteur et Assurances dommages. Spirica, filiale de Crédit Agricole Assurances à 100% depuis 2010, est spécialisée dans la conception et la gestion de produits d'épargne innovants distribués par des professionnels de la gestion de patrimoine : plateformes et groupements de Conseillers en Gestion de Patrimoine Indépendants, de courtiers internet, banquiers privés, sociétés de gestion. Groupe Crédit Agricole il y a 7 jours - Continuer pour postuler Signaler l'offre"
9,ASSISTANT DOCUMENTALISTE INTERNATIONAL - H/F,La Banque de France,,"Présentation de la Direction générale  Vous serez intégré(e) à l'Autorité de Contrôle Prudentiel et de Résolution (ACPR) qui a pour missions principales d'assurer le contrôle prudentiel des banques et des entreprises d’assurance et de veiller au maintien de la stabilité financière. L'ACPR est une autorité autonome adossée à la Banque de France, qui est l'employeur du personnel de l'ACPR. Elle est présidée par le Gouverneur de la Banque de France et comprend plus de mille collaborateurs répartis en une dizaine de directions.  Présentation du Service  Au sein de la Direction des affaires internationales et du Pôle de stabilité financière, vous rejoindrez le Service des affaires internationales assurance. Composé d’une quinzaine de collaborateurs, ce service a notamment pour missions de: Participer et coordonner les négociations sur le cadre prudentiel en assurance au sein des instances européennes et internationales (en particulier l’EIOPA, l’IAIS et la Commission européenne) ; Apporter une expertise aux services de contrôle assurance sur des problématiques d'interprétation des normes prudentielles.  Descriptif de mission  Dans le cadre des missions du service, vous participerez au suivi et à la coordination de son activité. Ce qui consiste à : Élaborer et mettre à jour des outils de suivi de l'activité du service Gérer la coordination des procédures écrites et l'organisation des réunions de brieffring de la Direction Générale Effectuer des travaux de recherche documentaire et intervenir sur des demandes diverses faites au service (audit interne, Cour des Comptes, etc.). Organiser et effectuer l'archivage des documents reçus ou produits par le service, en lien avec les responsables du service Contribuer à l'organisation et au suivi des missions.  Profil recherché  Formation recherchée : Bac + 2 ou Bac + 3 en gestion des organisations, école de documentalistes ou carrières juridiques Compétences : Maîtrise des outils informatiques (Word, Excel, Powerpoint) Maîtrise de l'anglais au niveau intermédiaire (niveau B1) Qualités : Rigueur et fiabilité, Esprit d'équipe Capacité d'analyse et de synthèse Aptitude à rendre compte et à respecter les délais  La Banque de France est une institution socialement responsable, attachée à la diversité de ses personnels. Des aménagements de poste peuvent être organisés pour tenir compte des handicaps des personnes recrutées. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
