,title,company,salary,summary
0,Administrateur de contrats export H/F,MBDA,,"MBDA, au cœur de notre défense… Rejoignez notre groupe, leader européen dans la conception, la fabrication et la commercialisation de missiles et de systèmes d’armes qui répondent aux besoins présents et futurs des armées européennes et alliées ! Auprès de nos 10 000 collaborateurs, venez prendre part à nos projets, en service opérationnel ou en développement, dans un contexte multiculturel favorable à l’innovation et à l’excellence technique ! MBDA s’engage à vos côtés : parcours d’intégration, plan de formation personnalisé, accompagnement de votre évolution de carrière… MISSION Venez partager et développer vos compétences avec nos 3000 collaborateurs sur notre site du Plessis-Robinson. Vous rejoignez la direction des Programmes et êtes rattaché(e) au responsable du service Administration des contrats exports. Vous assurez la mise en vigueur des contrats, de leur réalisation jusqu’à destination et règlement. Au cœur des activités commerciales de MBDA, vous êtes en relation avec diverses interfaces internes (commerce, management de contrat, finances, secteurs transports et douanes, contrôle export, directions techniques, assurances, juridique et fiscalité) et externes (ambassades, clients, transporteurs, ...). Vous êtes reconnu(e) pour votre expertise sur tous les aspects liés à l’exécution des contrats (livraisons, transports, paiements, relations avec le client).   Grâce à vos compétences, vous : Analysez le contrat (en anglais ou en espagnol) et les documents associés, Veillez à la conformité du contrat avec les documents bancaires et les autorisations d’exportations nationales, Vérifiez les conditions de mise en vigueur, organisez et suivez leur réalisation, Préparez et organisez la réunion de lancement du contrat après sa signature avec l'ensemble des intervenants de la société, Rédigez le livret interne pour la bonne réalisation du contrat, Validez la recevabilité des documents obligatoires pour l'acceptation client, l’expédition et le paiement ; Préparez la matrice de conformité et vérifiez la conformité de la livraison Préparez le dossier pour la demande de transport, présence au chargement ; Obtention des preuves pour prononcer le transfert de propriété dans le système d’information Préparez le dossier de paiement pour envoi au client ou remise à la banque ; Assurez le suivi des encaissements et relancez le cas échéant ; Vérifiez la bonne fin du contrat et procédez à l’archivage. PROFIL RECHERCHÉ Titulaire d'un diplôme de niveau bac +5 (école commerce ou équivalent universitaire), vous êtes spécialisé(e) en commerce international. Vous disposez idéalement d’une première expérience dans le domaine de l’administration des contrats exports et/ou des licences d’exportation dans un environnement international. Des connaissances dans l’organisation transports de matériels dangereux et/ou des crédits documentaires serait un plus. Vous maîtrisez les outils bureautiques et savez utiliser SAP (Sales Delivery). Doté(e) d'un bon sens relationnel, vous êtes reconnu pour votre rigueur, votre organisation ainsi que vos capacités d'adaptation. Compte tenu de l'environnement international du poste, un niveau d’anglais avancé est indispensable. La pratique de l’espagnol (lu et écrit) est fortement appréciée. Les défis de l’industrie de défense vous motivent ? Envoyez-nous votre candidature ! il y a 6 jours - Continuer pour postuler Signaler l'offre"
1,BUSINESS ANALYST BANQUE H/F,2s 2i Solutions & Services,,Pas de description
2,CHARGÉ(-E) D'AFFAIRES PROFESSIONNELS (TYPE H/F),BANQUE CIC NORD OUEST,,"Présentation de la société www.cic.fr CIC Nord Ouest 33 avenue Le Corbusier 59800 Lille Tél : 03 20 12 64 64 Le CIC, holding et banque de réseau sur la région parisienne, fédère 5 banques régionales et les filiales spécialisées sur tous les métiers de la finance et de l'assurance, en France comme à l'international. L'activité est organisée autour de 4 métiers : La banque de détail concentre toutes les activités, bancaires ou spécialisées, dont la commercialisation des produits est assurée par le réseauassurance vie et assurance dommages, crédit-bail mobilier et LOA, crédit-bail immobilier, affacturage, gestion collective, épargne salariale, immobilier. La banque de financement et de marché : la banque de financement regroupe le financement des grandes entreprises et clients institutionnels, les financements à valeur ajoutée (exports, de projets et d'actifs), l'international et les succursales étrangères ; les activités de marché comprennent, au sens large, celles sur taux, change et actions, qu'elles soient exercées pour le compte de la clientèle ou pour compte propre, y compris l'intermédiation boursière (CM-CIC Securities). La banque privée développe un savoir-faire en matière de gestion financière et d'organisation patrimoniale, mis au service de familles d'entrepreneurs et d'investisseurs privés. Ce métier, exercé aux niveaux national et régional sous l'appellation CIC Banque Privée (57 agences de gestion privée et 352 collaborateurs), s'appuie sur les filiales spécialisées du groupe, en France et à l'international. Le capital-développement réunit les activités de prises de participations, de conseil en fusions-acquisitions et d'ingénierie financière et boursière. Dans ces domaines, le CIC figure parmi les tout premiers intervenants en régions.Au 1er janvier 2011, les entités exerçant ce métier (CIC Finance, CIC Investissement, CIC Banque de Vizille et IPO) ont été regroupées au sein de CM-CIC Capital Finance. Mission Mission principale Le / la Chargé(-e) d'Affaires Professionnels développe, gère et fidélise un portefeuille de clients « professionnels » (entrepreneurs individuels et, en fonction de leurs effectifs, artisans commerçants, professions libérales, Très Petites Entreprises). Il / elle intervient sur l'ensemble de la relation commerciale avec les clients de son portefeuille et gère à la fois la dimension « privée » et la dimension « professionnelle ». Il / elle leur vend, dans le cadre d'une approche globale, les produits et services leur permettant d'optimiser leur gestion courante et les accompagne dans la réalisation de leurs projets, en mobilisant des spécialistes chaque fois que nécessaire (ingénierie patrimoniale et sociale, crédit bail, flux et assurances). Il vise la maîtrise des risques et la rentabilité de son portefeuille. Par des actions de prospection et d'entrée en relation, il / elle enrichit son portefeuille et contribue au développement commercial de son agence. Activités / Tâches spécifiques du poste Le / la Chargé(-e) d'Affaires Professionnels :  Prépare, organise et suit son activité commerciale Prépare et conduit ses entretiens Prospecte de nouveaux clients Assure le suivi de la relation Analyse les risques, anticipe et gère leur dégradation Profil Connaissances et compétences Bonne connaissance des produits et services proposées à la clientèle. Bonne culture économique et financière. Maîtrise des outils de bureautique (Excel, Word, Powerpoint) et du système d'information du Groupe Crédit Mutuel Alliance Fédérale. Bonne culture économique et financière. Savoir-être - savoir-faire Vous possédez de bonnes qualités relationnelles Votre aptitude à la négociation commerciale et votre aisance relationnelle constituent les moteurs essentiels de votre réussite. Vous disposez de bonnes capacités d'analyse et de synthèse. Vous êtes une personne rigoureuse, organisée et fiable. Vous êtes capable d'autonomie. Vous faites preuve de réactivité et de dynamisme. Vous savez communiquer et travailler en équipe. Certification(s)/Accréditation(s) Certification AMF Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse CIC FR il y a 16 jours - Continuer pour postuler Signaler l'offre"
3,CHEF DE CAMPAGNE MULTICANALE MARCHE PROFESSIONNELS ET ENTREP...,CAISSE FEDERALE DE CREDIT MUTUEL,,"Présentation de la société Le Crédit Mutuel : un employeur différent Comment ? Par son organisation décentralisée qui fait de lui la seule banque coopérative non cotée en bourse de France. Ce qui compte d’abord au Crédit Mutuel, c’est la qualité de la relation avec nos clients qui sont les propriétaires de notre Groupe. Cet objectif fait du Crédit Mutuel la marque préférée des français dans le domaine bancaire depuis 14 ans. Le Crédit Mutuel se singularise également par des valeurs qui constituent l’ADN de l’entreprise depuis plus de 130 ans : une forte autonomie au quotidien avec de réels pouvoirs de décision, de vraies responsabilités. Une entreprise dans laquelle exigence rime avec bienveillance, dans laquelle le mérite par la promotion interne est reconnu et qui offre de véritables perspectives de carrières. Intégrer le Crédit Mutuel, c’est faire partie d’un collectif qui veut réinventer l’expérience client dans de nombreux domaines : la banque, l’assurance, la téléphonie, la location de véhicules ou de vélos, la commercialisation de biens immobiliers, l’informatique, la logistique, ... Autant d’activités dans lesquelles vos idées et vos compétences seront mises en valeur. Rejoindre un Groupe fort de ses marques telles que Crédit Mutuel, CIC, la BECM, Cofidis, Euro Information, …, c’est faire partie d’une aventure humaine et technologique dans laquelle vous prendrez toute votre place pour construire avec nous le monde de demain. Mission   Mission principale  Au sein du marketing relationnel de la Direction commerciale du groupe Crédit Mutuel Alliance Fédérale, le chef de campagne multicanale conçoit les dispositifs commerciaux du Plan d’Animation de la Relation Client des marchés professionnels et entreprises et en fait un pilotage à la performance.  Activités  Sur une ou plusieurs thématiques des marchés spécialisés, vous piloterez des dispositifs à la performance et vos principales missions consisteront à : Proposer et concevoir des dispositifs multicanaux Prendre en charge lesdemandes de dispositif, depuis la préparation jusqu'à la concrétisation et le suivi de la performance. Proposer / adapter des dispositifs de distribution multicanaux pertinents en fonction des cibles de clientèle et des objectifs à atteindre. Détermination des leviers de création de trafic les plus pertinents et en fonction du potentiel de chacun Détermination des cibles pertinentes Détermination des parcours clients multicanaux Détermination des objectifs du dispositif et mesure des concrétisations (digitales ou dans le réseau) Coordination de tous les acteurs du process : le demandeur (chef de produits, centre de métiers), les équipes Data, les services juridiques et conformité, … Conception et rédaction des supports de communication et scénarisation du dispositif. Piloter et suivre la performance des dispositifs commerciaux : Sur les thématiques prises en charge, analyser les chiffres clés, la performance des dispositifs commerciaux, leur contribution à l’activité globale, en décliner des préconisations et assurer leur mise en œuvre dans le cadre d’une amélioration continue. En restituer le reporting. S’assurer des plannings et du respect des délais. Mettre à disposition du réseau de distribution ou des autres canaux les outils nécessaires à la mise en œuvre des dispositifs.  Le périmètre :  Crédit Mutuel Alliance Fédérale (dont CIC) Marchés spécialisés : professionnels et entreprises Les dispositifs concernés : Sollicitations commerciales sortantes pour les réseaux de distribution Actions à la main des Directeurs de Caisses et d’Agences Autres communications : Dispositifs multicanaux automatiques et ponctuels Profil   Connaissances - Compétences  Excellentes capacités rédactionnelles et sens aigüe de la communication Compétences de gestion de projet multicanal Formation supérieure en marketing Connaissance des relations commerciales avec les professionnels et les entreprises, relations BtoB Des connaissances en automatisation marketing : Ciblage et workflow (Adobe Campaign ou autre outils de gestion de campagne) seraient un plus  Savoir être – savoir faire  Gestion du temps et des priorités pour livrer les dispositifs dans les délais imposés Sens du résultat et de la performance Sens de la relation client Capacité d’analyse et de synthèse Prise de décision et d’initiative : être force de proposition Approche constructive des situations et efficacité opérationnelle Adaptation aux évolutions de l’environnement et actualisation des pratiques professionnelles Aptitude à travailler en équipe Respect des règles et des procédures  Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse  Société : CAISSE FEDERALE DE CREDIT MUTUEL | Réf. : A038530 | Date de publication : 17/04/2021 Credit Mutuel Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
4,MISSION Chargé(e) Clientèle Particuliers – Andernos,Caisse d'Epargne Aquitaine Poitou Charentes,,"Description de l'entreprise Vous souhaitez intégrer un Groupe en pleine transformation digitale ? Pour vous aussi, l’expertise métier au service de la satisfaction clients a du sens ? Alors rejoignez la Caisse d’Épargne Aquitaine Poitou Charentes, banque régionale coopérative, et participez à son développement commercial, technologique et humain. Vous intégrerez ainsi une entreprise qui met au cœur de sa stratégie la formation de ses collaborateurs, et qui a pour volonté de les accompagner dans le développement de leurs compétences. Nous recherchons pour notre agence d'Andernos, un CDD dans le cadre d'une mission Chargé (e) de Clientèle Particuliers, dans le cadre d'un remplacement congé maladie. Poste et missions En tant que Chargé(e) de Clientèle en Mission, nous vous confierons un portefeuille de 550 clients particuliers. Votre principale mission sera de les conseiller et de développer la relation commerciale. Votre valeur ajoutée portera sur : - La gestion et le développement de votre portefeuille via la conquête de prospects et la fidélisation de vos clients, - La création d’un climat de confiance avec vos clients, en vous basant sur les valeurs de la Caisse d’Épargne : proximité, réactivité et expertise. - L’expertise apportée à vos clients notamment sur des produits complexes (assurance vie, prêt immobilier,…) - La détection de leurs besoins et l’orientation vers une solution adaptée, lors de rendez-vous en face à face et à distance - Votre proactivité, en optimisant les bases de données, alertes et contacts directs des clients-Votre agilité à utiliser les différents canaux de distribution (téléphone, mail, applications smartphone,…) - Votre capacité à maximiser la satisfaction de vos clients, dans le respect du contrat de relation instaurée. Profil et compétences requises Vous disposez d’une première expérience significative en gestion de portefeuille en banque, assurances ou dans un secteur connexe (immobilier, distribution ...) avec un BAC+2 validé minimum Votre forte appétence commerciale, votre sens de l’organisation et de l’analyse associés à vos qualités relationnelles vous permettront de réussir dans cet emploi. De plus, la prise d’initiatives et votre envie de vous dépasser seront des atouts pour la réussite de votre projet professionnel et pour vous permettre d’évoluer rapidement au sein de la Caisse d’Épargne. Nous vous proposerons un parcours de formation personnalisé ainsi qu'un suivi de votre carrière par un gestionnaire ressources humaines dédié. Dans le cadre d'une mobilité, l'Entreprise, avec l'aide Mobili Pass, prend en charge votre recherche de logement locatif sur votre nouveau lieu de vie (Via Action logement) sous réserve d'une des 2 règles suivantes : + 70 km entre ancien et nouveau logement OU +1H15 de trajet entre nouveau lieu de travail et ancienne résidence Informations complémentaires sur le poste DG Bassin d'Arcachon / Nord Landes CDD dans le cadre d'un remplacement maladie, prolongation possible Contact RH : Lise CHOPIN-TEXIER Date limite candidature : 26/04/2021 GROUPE BPCE il y a 8 jours - Continuer pour postuler Signaler l'offre"
5,Conseiller Clientèle Particuliers (Hauts-de-seine) H/F,Banque Populaire Rives de Paris,28 000 € - 35 000 € par an,"Description de l'entreprise La Banque Populaire Rives de Paris : Proche et Engagée ! Implantée dans 7 départements d'Ile de France et dans l'Oise, la Banque Populaire Rives de Paris est présente à travers un réseau de 137 agences et 208 sites, et a la confiance de près de 700 000 clients dont 400 000 sociétaires. Elle offre une gamme complète de prestations de banque et d'assurance, en s’appuyant sur l’expertise de ses près de 2600 collaborateurs, et poursuit un développement basé sur la conquête et la fidélisation, en veillant à offrir un service de qualité et un positionnement tarifaire compétitif reconnu. Différente par son statut de banque coopérative, la Banque populaire Rives de Paris l'est aussi dans ses valeurs : coopération, proximité et engagement dans la durée. La Banque Populaire Rives de Paris se positionne comme l'une des premières banques du Groupe BPCE (2e groupe bancaire français). Poste et missions Envie de débuter la prochaine étape de votre carrière, et de (re)découvrir les métiers de la banque de proximité ? Rejoignez-nous en tant que Conseiller Clientèle de Particuliers ! Rattaché au Directeur d’Agence, et pleinement intégré au sein d’une équipe pluridisciplinaire, vous participez au développement de l’activité, en prenant en charge un portefeuille de clients particuliers. Vos principales missions commerciales : Découvrir vos clients, créer un climat de confiance (notamment en vous appuyant sur nos valeurs : proximité, engagement et qualité), et identifier leurs besoins Leur apporter les solutions adéquates en matière d’épargne monétaire, de crédit, d’assurances et de services Développer votre fonds de commerce par des actions de prospection régulières Sans oublier le quotidien de votre métier de conseiller bancaire : Prévenir, gérer et analyser les risques du jour Assurer le montage, la présentation et le suivi des dossiers de crédit (immobiliers, consommation) Décider, dans la limite de votre délégation, et préparer les décisions à prendre avec le Directeur d'Agence Profil et compétences requises Vous partagez nos valeurs et notre vision du métier de conseiller ? Vous aimez les challenges, et souhaitez prendre en main votre carrière ? Nous saurons vous accompagner ! Diplômé (e) d’un Bac+2/3 (formation bancaire ou commerciale), vous justifiez idéalement d'une première expérience (2 à 5 ans) sur un poste équivalent (banque, assurance), avec la gestion d’un portefeuille de clients. Les qualités attendues : un vrai sens du service client l’attrait pour le développement commercial le goût du travail en équipe. Si vous vous reconnaissez dans les lignes ci-dessus : n’attendez plus pour nous faire parvenir votre cv ! Informations complémentaires sur le poste Vous partagez nos valeurs et notre vision du métier de conseiller ? Vous aimez les challenges, et souhaitez prendre en main votre carrière? Nous saurons vous accompagner ! Diplômé (e) d’un Bac+2/3 (formation bancaire ou commerciale), vous justifiez idéalement d'une première expérience (2 à 5 ans) sur un poste équivalent (banque, assurance), avec la gestion d’un portefeuille de clients. Les qualités attendues : un vrai sens du service client l’attrait pour le développement commercial le goût du travail en équipe Si vous vous reconnaissez dans les lignes ci-dessus : n’attendez plus pour nous faire parvenir votre cv ! INFORMATIONS COMPLÉMENTAIRES SUR LE POSTE Contrat : CDI Statut : non cadre Localisation : Hauts-De-Seine (92) (Montrouge) Rémunération : 28-35K€ Tous nos postes sont ouverts aux personnes en situation de handicap GROUPE BPCE il y a 21 jours - Continuer pour postuler Signaler l'offre"
6,Consultant Banque Compliance & Contrôle Interne H/F),Mazars,,"Description de l'entreprise Mazars est une organisation internationale, intégrée et indépendante spécialisée dans l'audit, le conseil, ainsi que les services comptables, fiscaux et juridiques[2]. Présent dans 91 pays et territoires à travers le monde, Mazars fédère les expertises de 40 400 professionnels - 24 400 professionnels au sein du partnership intégré de Mazars et 16 000 professionnels aux Etats-Unis et au Canada au sein de « Mazars North America Alliance » - qui accompagnent des clients de toutes tailles à chaque étape de leur développement. [2] Dans les pays où les lois en vigueur l’autorisent  Description du poste Notre département Conseil Banque s'appuie sur la compétence de ses collaborateurs pour accompagner les banques dans leurs projets de transformation stratégique, organisationnelle ou opérationnelle. Vous interviendrez au sein de banques de détail, de banques d’investissement, de gestionnaires d’actifs, de captives ou encore d’établissements de paiement.  Notre équipe, en forte croissance recrute des Seniors et des Managers pour renfoncer l’offre de service destinée à accompagner nos clients dans la définition et le déploiement des dispositifs de conformité et de contrôle interne. Dans ce cadre vous aurez la possibilité de vous investir sur les thématiques clés que doivent adresser les fonctions de conformité et de contrôle interne dans l’exercice de leurs missions, à savoir : Sécurité financière : LCB/FT, sanctions, embargos et anti-corruption ; Protection des intérêts de la clientèle : GDPR, réclamations clients, assurance emprunteur ; Infrastructure de marchés : MIF 2, MAD/MAR, EMIR ; Contrôle permanent : cartographie des risques, pilotage du risque opérationnel, plan de contrôle, PUPA, ISAE3402 ; Contrôle périodique : externalisation de missions, Audit Quality Assessment, optimisation de la fonction ; Finance Durable : Contribution aux missions de Finance Durable sur les volets Gouvernance, Reportings Climatiques/ESG et Benchmark. Vous pourrez vous investir sur différentes typologies de mission : gestion de projet réglementaire, transformation des organisations, pilotage de plan de remédiation, assistance opérationnelle (task force), apport de benchmark, veille réglementaire, formation, Data Analytics…  Selon votre niveau d’expérience et de maturité professionnelle, vous serez positionné sur un grade de Senior ou de Manager. Les responsabilités du Senior : Assurez le suivi des travaux des missions tout en continuant à développer vos compétences techniques et sectorielles ; Managez et évaluez un ou plusieurs juniors dans leur montée en compétences sur vos missions Identifiez des nouveaux besoins chez vos clients et participez à des réponses à appels d’offres Les responsabilités du Manager :  Cadrez, pilotez et coordonnez des projets à forte valeur ajoutée pour nos clients Managez et évaluez une équipe de consultants juniors et seniors Développez votre réseau clients et prenez en charge la rédaction d’appels d’offre que vous avez identifiés Qualifications De formation bac+5, vous êtes diplômé(e) d'une grande école d'ingénieurs, de commerce. Vous possédez un profil orienté « Conseil » et justifiez d'une expérience professionnelle d’environ 3 à 7 ans, acquise en cabinet de conseil et/ou dans un établissement financier sur des problématiques compliance et contrôle interne. Votre capacité d'analyse et de synthèse vous permettront d'être force de proposition auprès de nos clients et de répondre à leurs besoins.  Doté(e) d'un très bon sens relationnel et d'une forte capacité d'adaptation, vous appréciez le travail en équipe, vous êtes en mesure de contribuer au pilotage de projets et à la gestion de la relation client sur le terrain. Votre esprit entrepreneurial ainsi que votre capacité à convaincre vous permettront d'évoluer dans notre département à fort potentiel de croissance. Informations complémentaires Technicité des missions, clients et interlocuteurs de haut niveau, formations dispensées, évolution de carrière rapide, évolution au sein d’une practice FS dynamique. Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
7,CONSEILLER CLIENTELE - (H/F) - CCM MARSEILLE SAINT LOUIS,CREDIT MUTUEL MARSEILLE ST LOUIS,,"Présentation de la société La stratégie du Crédit Mutuel Alliance Fédérale se développe selon 4 axes : BANCASSURANCE: La bancassurance propose une offre intégrée correspondant aux besoins de nos sociétaires en banque et en assurance. MUTUALISME: Notre manière d'être et d'agir repose sur le respect et la confiance. L'intérêt du sociétaire prime sur la structure. TECHNOLOGIE: Nous maîtrisons les technologies nouvelles, pour les mettre au service des sociétaires et des Caisses. BANQUE DE PROXIMITÉ Concernant le Crédit Mutuel, la relation avec le sociétaire est assurée par des Caisses autonomes, impliquées dans le tissu local. par l'utilisation des outils de banque à distance. Avec le rachat du CIC en 1998, le Groupe Crédit Mutuel Alliance Fédérale accède à un réseau international présent sur tous les continents. Sur cette base, la stratégie de développement international va notamment s'appuyer sur l'expertise du Groupe en matière de bancassurance et de flux monétiques ainsi que sur les assurances et le crédit à la consommation. Aujourd'hui le Groupe Crédit Mutuel Alliance Fédérale poursuit son internationalisation. Mission Mission principale Le Conseiller clientèle développe, gère et fidélise un portefeuille de clients particuliers Il leur vend les produits et services de bancassurance leur permettant de faciliter leur gestion courante et dans le cadre d'une approche par univers de besoins, il constitue leur équipement et leur permet de préparer, puis réaliser leurs projets. Il vise la maîtrise des risques et la rentabilité de son portefeuille. Il exerce des activités de guichet et/ou de maintenance des automates. Activités / Tâches spécifiques du poste Le Conseiller clientèle :  Prépare, organise et suit son activité commerciale Prépare et conduit ses entretiens Assure le suivi de la relation Analyse les risques, anticipe et gére leur dégradation Profil Connaissances et compétences Bonne connaissance des produits et services proposés à la clientèle. Maîtrise des outils de bureautique (Excel, Word, Powerpoint) et du système d'information du Groupe Crédit Mutuel Alliance Fédérale. Savoir-être - savoir-faire Faire preuve de réactivité et de dynamisme. Savoir communiquer et travailler en équipe. Possédez de bonnes qualités relationnelles Votre aptitude à la négociation commerciale et votre aisance relationnelle constituent les moteurs essentiels de votre réussite. Avoir le sens de l'écoute Certification(s)/Accréditation(s) Certification AMF Avantages Rémunération fixe versée sur 13 mois RTT Intéressement, participation et abondement Plan épargne entreprise et PERCO Contrat de santé collectif Prévoyance Retraite supplémentaire prise en charge à 100% par l’employeur Conditions bancaires et assurances préférentielles Politique parentale avantageuse  Société : CREDIT MUTUEL MARSEILLE ST LOUIS | Agence : CAISSE DE CREDIT MUTUEL MARSEILLE ST LOUIS | Réf. : A036100 | Date de publication : 29/03/2021 Credit Mutuel Il y a plus de 30 jours - Continuer pour postuler Signaler l'offre"
8,Consultant en Comptabilité Assurance Vie/IARD(H/F),Primexis,,"Description du poste Le département Banque Assurance recherche un(e):  Consultant en Comptabilité Assurance Vie/IARD(H/F)  Au sein du département Banque Assurance (25 consultants), vous intervenez chez nos clients bancaires, groupes d’assurance et prenez part à des projets auprès de Directions métier.  Vous interviendrez auprès de nos clients sur des missions variées :  Comptabilisation des flux financiers, Suivi et contrôle du déversement (chaîne de gestion vers outil comptable), Rapprochements Compta/Gestion, Justification des comptes auxiliaires clients et tiers (comptes de classe 4), Participation aux travaux d’inventaire annuel des comptes sociaux, Contribution à l’établissement d’états de synthèse, Production de tableaux de réconciliation entre les normes, Établissement de liasse de consolidation en normes IFRS / French Gaap, Production des comptes de réassurance, Monitoring des flux techniques assurance et réassurance, Calcul de provisions techniques : PPNA, PANE, PPE, PPED, FAR, Apurement des suspens sur comptes de tiers, Rapprochements bancaires, Analyses de comptes. Profil recherché Diplômé(e) d'une formation supérieure (école de commerce, d’ingénieur ou université), vous disposez d’au moins 3 ans d’expérience significative en comptabilité Assurance acquises en compagnie d'Assurance, en institution de prévoyance ou en cabinet. Vous êtes rigoureux, organisé, méthodique, autonome, réactif et doté d’un très bon relationnel. Vous maîtrisez les outils bureautiques. La maitrise d’outils tel que CODA, SAP ou Business Objects sera un atout à votre candidature.  Merci de joindre à votre candidature votre CV actualisé au format Word ou pdf. Description de la société Cabinet de conseil opérationnel et d’expertise comptable spécialisée, Primexis accompagne dans la durée les directions financières des grandes entreprises et organisations dans l’amélioration continue de leur performance. Primexis intervient dans tous les secteurs d’activité : industrie, service, banque, finance, assurance et immobilier. Fort de 300 collaborateurs et de plus de 40 ans d’expérience, Primexis a été labellisé « HappyAtWork » pour la cinquième fois. 86,4 % des collaborateurs ont recommandé le cabinet pour l’ambiance, la proximité avec l’équipe de management et la diversité des missions confiées.  Pour postuler, envoyez votre candidature à PRIMEXIS-424973@primexis.net. il y a 20 jours - Continuer pour postuler Signaler l'offre"
9,Consultant MOA Assurance H/F (FIM),Fi-Makers,,"Description de l'entreprise  La société Fi-Makers est la société spécialisée du Groupe DEVOTEAM sur le marché des « Financial & Insurance Services ». Son offre s’adresse principalement aux Grandes Banques d’Investissement, Asset Managers, Institutions Financières, et acteurs de l’Assurance. Les consultants de Fi-Makers interviennent sur des missions touchant à la fois le Conseil Métier, le Conseil Opérationnel et l’expertise fonctionnelle.  Description du poste  Fi-Makers, entité conseil & métier spécialisée sur les secteurs de la Banque, Finance et Assurance du Groupe DEVOTEAM, recherche dans le cadre de sa croissance un : Consultant MOA Assurance H/F Rattaché(e) directement chez un de nos clients (poste basé en Ile de France), vous serez amené à réaliser les tâches suivantes : Recueillir les besoins auprès des Métiers Rédiger les expressions de besoin et le cahier des charges Rédiger les spécifications fonctionnelles Recette Test Conduite du changement Formation des utilisateurs et support  Qualifications  De formation Bac +5 (Écoles de Commerces, Écoles d'Ingénieurs ou Université spécialisé en Finance), vous justifiez d’au moins 3 ans d'expérience et disposez : d’une première expérience dans le domaine de l’Assurance d’une bonne connaissance des produits d’Assurance (Assurance Vie, Prévoyance individuelle et collective…) d’un background technique en SQL d’une très bonne connaissance de la méthodologie projet, des fonctions supports et MOA d’un excellent relationnel d'une très bonne capacité d'analyse et de synthèse de fortes qualités rédactionnelles Le Groupe Devoteam oeuvre pour l'égalité des chances, pour la promotion de ses collaboratrices et de ses collaborateurs au mérite et lutte activement contre toute forme de discrimination. Nous sommes persuadés que la diversité contribue à la créativité, au dynamisme et à l'excellence de notre organisation. Tous nos postes sont ouverts aux personnes en situation de handicap.  Informations supplémentaires  Motivé et rigoureux, vous êtes force de proposition et aimez travailler en équipe. Etre consultant chez Fi-Makers c’est pouvoir évoluer dans un environnement dynamique, vous permettant de bénéficier de tous les avantages en termes de plan de carrière de management, de formations et de mobilité. il y a 19 jours - Continuer pour postuler Signaler l'offre"
